#Resampling
#Command: python transit.py normalize=TTR ignoreNTerm=0.0 doLOESS=False ignoreCodon=True annotationPath=H37Rv.prot_table ignoreCTerm=0.0 histPath= sampleSize=10000 output=<open file 'H37Rv_vs_delta_Rv3594_TTR.dat', mode 'w' at 0x2d7dc00> expList=['delta_Rv3594_TnSeq.wig'] doAdaptive=False ctrlList=['H37Rv_TnSeq.wig']
#Control Samples:  H37Rv_TnSeq.wig
#Experimental Samples:  delta_Rv3594_TnSeq.wig
#Normalized with TTR
#TTR factors:	1.0000	0.9593
#Orf	Name	Description	N	TAs Hit	Sum Rd 1	Sum Rd 2	Delta Rd	log2 FC	p-value	p-adj
Rv1041c	-	PROBABLE IS LIKE-2 TRANSPOSASE 	18	18	2465.0	1958.9	-506.1	-0.33	0.62310	1.00000
Rv1042c	-	PROBABLE IS LIKE-2 TRANSPOSASE 	6	6	317.0	357.8	40.8	0.17	0.82290	1.00000
Rv1043c	-	hypothetical protein Rv1043c 	14	11	1970.0	3390.2	1420.2	0.78	0.34080	1.00000
Rv1044	-	hypothetical protein Rv1044 	13	2	224.0	223.5	-0.5	-0.00	1.00000	1.00000
Rv1045	-	hypothetical protein Rv1045 	12	11	2148.0	1339.2	-808.8	-0.68	0.63740	1.00000
Rv1046c	-	hypothetical protein Rv1046c 	4	4	1314.0	661.0	-653.0	-0.99	0.77140	1.00000
Rv1047	-	PROBABLE TRANSPOSASE 	16	16	1113.0	1215.5	102.5	0.13	0.81140	1.00000
Rv1048c	-	hypothetical protein Rv1048c 	24	23	2810.0	3464.1	654.1	0.30	0.51700	1.00000
Rv1049	-	PROBABLE TRANSCRIPTIONAL REPRESSOR PROTEIN 	4	4	208.0	286.8	78.8	0.46	0.85970	1.00000
Rv1050	-	PROBABLE OXIDOREDUCTASE 	12	9	651.0	480.6	-170.4	-0.44	0.57950	1.00000
Rv1051c	-	hypothetical protein Rv1051c 	8	5	164.0	172.7	8.7	0.07	0.94490	1.00000
Rv1052	-	hypothetical protein Rv1052 	6	6	876.0	845.2	-30.8	-0.05	0.93010	1.00000
Rv1053c	-	hypothetical protein Rv1053c 	6	6	515.0	666.7	151.7	0.37	0.67810	1.00000
Rv1054	-	PROBABLE INTEGRASE (FRAGMENT) 	5	4	468.0	231.2	-236.8	-1.02	0.54050	1.00000
Rv1055	-	POSSIBLE INTEGRASE (FRAGMENT) 	3	2	0.0	121.8	121.8	6.93	0.33490	1.00000
Rv1056	-	hypothetical protein Rv1056 	22	20	2761.0	2702.4	-58.6	-0.03	0.95430	1.00000
Rv1057	-	hypothetical protein Rv1057 	19	18	4123.0	3919.8	-203.2	-0.07	0.86850	1.00000
Rv1058	fadD14	acyl-CoA synthetase 	30	24	1496.0	3631.0	2135.0	1.28	0.07580	1.00000
Rv1059	-	hypothetical protein Rv1059 	9	6	163.0	272.4	109.4	0.74	0.54610	1.00000
Rv1060	-	hypothetical protein Rv1060 	5	4	239.0	221.6	-17.4	-0.11	0.96100	1.00000
Rv1061	-	hypothetical protein Rv1061 	14	12	1721.0	1320.0	-401.0	-0.38	0.61420	1.00000
Rv1062	-	hypothetical protein Rv1062 	6	6	97.0	386.6	289.6	1.99	0.02270	0.80869
Rv1063c	-	hypothetical protein Rv1063c 	15	12	1022.0	1639.5	617.5	0.68	0.22070	1.00000
Rv1064c	lpqV	POSSIBLE LIPOPROTEIN LPQV 	6	6	751.0	830.8	79.8	0.15	0.88270	1.00000
Rv1065	-	hypothetical protein Rv1065 	10	10	2059.0	1269.2	-789.8	-0.70	0.10040	1.00000
Rv1066	-	hypothetical protein Rv1066 	4	4	247.0	472.9	225.9	0.94	0.69260	1.00000
Rv1067c	PE_PGRS19	PE-PGRS FAMILY PROTEIN 	15	11	1894.0	1617.4	-276.6	-0.23	0.72840	1.00000
Rv1068c	PE_PGRS20	PE-PGRS FAMILY PROTEIN 	13	10	1281.0	1746.0	465.0	0.45	0.51170	1.00000
Rv1069c	-	hypothetical protein Rv1069c 	20	20	3570.0	4566.4	996.4	0.36	0.57360	1.00000
Rv1070c	echA8	enoyl-CoA hydratase 	8	7	701.0	813.5	112.5	0.21	0.73990	1.00000
Rv1071c	echA9	enoyl-CoA hydratase 	12	11	1028.0	1416.0	388.0	0.46	0.25010	1.00000
Rv1072	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	17	17	2165.0	1435.1	-729.9	-0.59	0.32480	1.00000
Rv1073	-	hypothetical protein Rv1073 	19	17	3596.0	3776.9	180.9	0.07	0.85280	1.00000
Rv1074c	fadA3	acetyl-CoA acetyltransferase 	11	11	2534.0	3128.4	594.4	0.30	0.67160	1.00000
Rv1075c	-	CONSERVED EXPORTED PROTEIN 	18	17	1252.0	2567.1	1315.1	1.04	0.14080	1.00000
Rv1076	lipU	POSSIBLE LIPASE LIPU 	21	13	1516.0	1458.2	-57.8	-0.06	0.94200	1.00000
Rv1077	cbs	Probable cystathionine beta-synthase CBS (Serine sulfhydrase) (Beta-thionase) (Hemoprotein H-450) 	27	26	4178.0	3832.5	-345.5	-0.12	0.79880	1.00000
Rv1078	pra	Probable Proline-rich antigen homolog pra 	18	17	472.0	1487.0	1015.0	1.66	0.00630	0.34434
Rv1079	metB	cystathionine gamma-synthase 	18	13	621.0	1551.2	930.2	1.32	0.01730	0.70843
Rv1080c	greA	transcription elongation factor GreA 	9	9	163.0	971.8	808.8	2.58	0.00530	0.31099
Rv1081c	-	PROBABLE CONSERVED MEMBRANE PROTEIN 	7	4	50.0	10.6	-39.4	-2.24	0.17580	1.00000
Rv1082	mca	Mycothiol conjugate amidase Mca (Mycothiol S-conjugate amidase) 	13	13	1463.0	1619.3	156.3	0.15	0.82810	1.00000
Rv1083	-	hypothetical protein Rv1083 	3	3	164.0	46.0	-118.0	-1.83	0.70220	1.00000
Rv1084	-	hypothetical protein Rv1084 	26	22	2112.0	2154.6	42.6	0.03	0.96250	1.00000
Rv1085c	-	POSSIBLE HEMOLYSIN-LIKE PROTEIN 	11	11	2135.0	2813.7	678.7	0.40	0.46940	1.00000
Rv1086	-	SHORT (C15) CHAIN Z-ISOPRENYL DIPHOSPHATE SYNTHASE (Z-FPP SYNTHASE) (Z-FARNESYL DIPHOSPHATE SYNTHASE) (Z-FPP SYNTHETASE) (Z-FARNESYL DIPHOSPHATE SYNTHETASE) (GERANYLTRANSTRANSFERASE) (FARNESYL PYROPHOSPHATE SYNTHETASE) 	15	13	575.0	1122.4	547.4	0.96	0.08360	1.00000
Rv1087	PE_PGRS21	PE-PGRS FAMILY PROTEIN 	21	20	3147.0	3300.1	153.1	0.07	0.90450	1.00000
Rv1087A	-	hypothetical protein Rv1087A 	7	6	2184.0	2216.0	32.0	0.02	0.97040	1.00000
Rv1088	PE9	PE FAMILY PROTEIN 	5	3	349.0	302.2	-46.8	-0.21	1.00000	1.00000
Rv1089	PE10	PE FAMILY PROTEIN 	5	4	212.0	167.9	-44.1	-0.34	0.80330	1.00000
Rv1089A	celA2a	PROBABLE CELLULASE CELA2A (ENDO-1,4-BETA-GLUCANASE) (ENDOGLUCANASE) (CARBOXYMETHYL CELLULASE) 	2	2	396.0	219.7	-176.3	-0.85	0.33370	1.00000
Rv1090	celA2b	PROBABLE CELLULASE CELA2B (ENDO-1,4-BETA-GLUCANASE) (ENDOGLUCANASE) (CARBOXYMETHYL CELLULASE) 	7	7	1301.0	1162.7	-138.3	-0.16	0.71900	1.00000
Rv1091	PE_PGRS22	PE-PGRS FAMILY PROTEIN 	26	19	2181.0	2433.8	252.8	0.16	0.75530	1.00000
Rv1092c	coaA	pantothenate kinase 	19	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv1093	glyA	serine hydroxymethyltransferase 	14	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv1094	desA2	POSSIBLE ACYL-	12	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv1095	phoH2	PROBABLE PHOH-LIKE PROTEIN PHOH2 (PHOSPHATE STARVATION-INDUCIBLE PROTEIN PSIH) 	13	10	744.0	1173.3	429.3	0.66	0.41650	1.00000
Rv1096	-	POSSIBLE GLYCOSYL HYDROLASE 	19	15	2400.0	1619.3	-780.7	-0.57	0.35480	1.00000
Rv1097c	-	PROBABLE MEMBRANE GLYCINE AND PROLINE RICH PROTEIN 	17	12	484.0	810.6	326.6	0.74	0.38320	1.00000
Rv1098c	fumC	fumarate hydratase 	13	2	1.0	26.9	25.9	4.75	1.00000	1.00000
Rv1099c	glpX	fructose 1,6-bisphosphatase II 	13	11	534.0	837.5	303.5	0.65	0.28110	1.00000
Rv1100	-	hypothetical protein Rv1100 	9	9	1351.0	537.2	-813.8	-1.33	0.16790	1.00000
Rv1101c	-	hypothetical protein Rv1101c 	18	16	2107.0	3216.6	1109.6	0.61	0.16690	1.00000
Rv1102c	-	hypothetical protein Rv1102c 	8	7	858.0	1375.7	517.7	0.68	0.41820	1.00000
Rv1103c	-	hypothetical protein Rv1103c 	8	7	645.0	948.8	303.8	0.56	0.49170	1.00000
Rv1104	-	POSSIBLE PARA-NITROBENZYL ESTERASE (FRAGMENT) 	11	11	865.0	1250.0	385.0	0.53	0.69610	1.00000
Rv1105	-	POSSIBLE PARA-NITROBENZYL ESTERASE (FRAGMENT) 	11	10	967.0	844.2	-122.8	-0.20	0.81490	1.00000
Rv1106c	-	PROBABLE CHOLESTEROL DEHYDROGENASE 	17	17	2623.0	2793.5	170.5	0.09	0.84670	1.00000
Rv1107c	xseB	exodeoxyribonuclease VII small subunit 	2	2	161.0	381.8	220.8	1.25	0.66300	1.00000
Rv1108c	xseA	exodeoxyribonuclease VII large subunit 	10	10	772.0	883.5	111.5	0.19	0.80940	1.00000
Rv1109c	-	hypothetical protein Rv1109c 	9	8	500.0	982.3	482.3	0.97	0.19950	1.00000
Rv1110	ispH	4-hydroxy-3-methylbut-2-enyl diphosphate reductase 	14	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv1111c	-	hypothetical protein Rv1111c 	24	14	1815.0	3082.3	1267.3	0.76	0.16800	1.00000
Rv1112	-	translation-associated GTPase 	10	10	92.0	1264.4	1172.4	3.78	0.00050	0.05250
Rv1113	-	hypothetical protein Rv1113 	2	2	109.0	160.2	51.2	0.56	0.66630	1.00000
Rv1114	-	hypothetical protein Rv1114 	3	2	101.0	446.1	345.1	2.14	0.32320	1.00000
Rv1115	-	POSSIBLE EXPORTED PROTEIN 	18	15	1265.0	1707.6	442.6	0.43	0.59320	1.00000
Rv1116	-	hypothetical protein Rv1116 	3	3	573.0	188.0	-385.0	-1.61	0.40290	1.00000
Rv1116A	-	CONSERVED HYPOTHETICAL PROTEIN (FRAGMENT) 	5	5	505.0	568.9	63.9	0.17	0.80910	1.00000
Rv1117	-	hypothetical protein Rv1117 	3	3	805.0	1059.1	254.1	0.40	0.58930	1.00000
Rv1118c	-	hypothetical protein Rv1118c 	12	10	1882.0	2208.4	326.4	0.23	0.75020	1.00000
Rv1119c	-	hypothetical protein Rv1119c 	3	2	160.0	108.4	-51.6	-0.56	1.00000	1.00000
Rv1120c	-	hypothetical protein Rv1120c 	4	2	129.0	48.0	-81.0	-1.43	0.66360	1.00000
Rv1121	zwf1	glucose-6-phosphate 1-dehydrogenase 	24	20	835.0	938.2	103.2	0.17	0.75470	1.00000
Rv1122	gnd2	6-phosphogluconate dehydrogenase-like protein 	14	6	0.0	31.7	31.7	4.98	0.00200	0.15960
Rv1123c	bpoB	POSSIBLE PEROXIDASE BPOB (NON-HAEM PEROXIDASE) 	9	7	1237.0	684.0	-553.0	-0.85	0.27380	1.00000
Rv1124	ephC	PROBABLE EPOXIDE HYDROLASE EPHC (EPOXIDE HYDRATASE) 	12	9	396.0	443.2	47.2	0.16	0.86360	1.00000
Rv1125	-	hypothetical protein Rv1125 	23	18	452.0	670.6	218.6	0.57	0.28810	1.00000
Rv1126c	-	hypothetical protein Rv1126c 	10	8	24.0	149.7	125.7	2.64	0.12640	1.00000
Rv1127c	ppdK	pyruvate phosphate dikinase 	19	14	506.0	1033.2	527.2	1.03	0.05450	1.00000
Rv1128c	-	hypothetical protein Rv1128c 	29	22	390.0	673.4	283.4	0.79	0.22000	1.00000
Rv1129c	-	PROBABLE TRANSCRIPTIONAL REGULATOR PROTEIN 	27	22	994.0	1602.1	608.1	0.69	0.31410	1.00000
Rv1130	-	hypothetical protein Rv1130 	27	24	1735.0	2073.1	338.1	0.26	0.62790	1.00000
Rv1131	gltA1	methylcitrate synthase 	16	14	887.0	852.8	-34.2	-0.06	0.93510	1.00000
Rv1132	-	hypothetical protein Rv1132 	26	23	597.0	1429.4	832.4	1.26	0.00400	0.26164
Rv1133c	metE	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase 	35	1	0.0	1.0	1.0	-0.06	1.00000	1.00000
Rv1134	-	hypothetical protein Rv1134 	5	4	602.0	455.7	-146.3	-0.40	0.69410	1.00000
Rv1135A	-	POSSIBLE ACETYL-CoA ACETYLTRANSFERASE (ACETOACETYL-CoA THIOLASE) 	6	5	794.0	388.5	-405.5	-1.03	0.39470	1.00000
Rv1135c	PPE16	PPE FAMILY PROTEIN 	25	22	2446.0	2973.9	527.9	0.28	0.61690	1.00000
Rv1136	-	POSSIBLE ENOYL-CoA HYDRATASE 	3	3	116.0	270.5	154.5	1.22	0.38850	1.00000
Rv1137c	-	hypothetical protein Rv1137c 	2	2	234.0	258.1	24.1	0.14	0.66020	1.00000
Rv1138c	-	POSSIBLE OXIDOREDUCTASE 	16	11	1549.0	1270.1	-278.9	-0.29	0.71590	1.00000
Rv1139c	-	hypothetical protein Rv1139c 	13	11	1336.0	1377.6	41.6	0.04	0.95620	1.00000
Rv1140	-	PROBABLE INTEGRAL MEMBRANE PROTEIN 	11	9	369.0	777.1	408.1	1.07	0.31830	1.00000
Rv1141c	echA11	enoyl-CoA hydratase 	14	11	1532.0	1756.5	224.5	0.20	0.72090	1.00000
Rv1142c	echA10	enoyl-CoA hydratase 	8	7	764.0	1093.6	329.6	0.52	0.58210	1.00000
Rv1143	mcr	PROBABLE ALPHA-METHYLACYL-CoA RACEMASE MCR (2-methylacyl-CoA racemase) (2-arylpropionyl-CoA epimerase ) 	15	14	2624.0	2773.4	149.4	0.08	0.91090	1.00000
Rv1144	-	PROBABLE SHORT-CHAIN TYPE DEHYDROGENASE/REDUCTASE 	11	11	1110.0	771.3	-338.7	-0.53	0.51240	1.00000
Rv1145	mmpL13a	PROBABLE CONSERVED TRANSMEMBRANE TRANSPORT PROTEIN MMPL13A 	11	10	1404.0	1365.1	-38.9	-0.04	0.93290	1.00000
Rv1146	mmpL13b	PROBABLE CONSERVED TRANSMEMBRANE TRANSPORT PROTEIN MMPL13B 	23	21	5381.0	4906.9	-474.1	-0.13	0.81820	1.00000
Rv1147	-	hypothetical protein Rv1147 	9	8	1199.0	710.9	-488.1	-0.75	0.46170	1.00000
Rv1148c	-	hypothetical protein Rv1148c 	23	22	1567.0	2118.2	551.2	0.43	0.35550	1.00000
Rv1149	-	POSSIBLE TRANSPOSASE 	6	6	311.0	334.8	23.8	0.11	0.87520	1.00000
Rv1151c	-	NAD-dependent deacetylase 	9	8	1409.0	1560.8	151.8	0.15	0.84930	1.00000
Rv1152	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN 	5	4	767.0	576.6	-190.4	-0.41	0.74240	1.00000
Rv1153c	omt	PROBABLE O-METHYLTRANSFERASE OMT 	19	18	2849.0	2509.6	-339.4	-0.18	0.78410	1.00000
Rv1154c	-	hypothetical protein Rv1154c 	16	16	1881.0	1854.4	-26.6	-0.02	0.97940	1.00000
Rv1155	-	hypothetical protein Rv1155 	11	10	1487.0	1468.7	-18.3	-0.02	0.96840	1.00000
Rv1156	-	hypothetical protein Rv1156 	12	10	1713.0	1201.1	-511.9	-0.51	0.47300	1.00000
Rv1157c	-	CONSERVED HYPOTHETICAL ALA-, PRO-RICH PROTEIN 	8	7	353.0	787.6	434.6	1.16	0.25370	1.00000
Rv1158c	-	CONSERVED HYPOTHETICAL ALA-, PRO-RICH PROTEIN 	11	5	142.0	742.5	600.5	2.39	0.02820	0.85892
Rv1159	pimE	mannosyltransferase 	28	28	567.0	686.9	119.9	0.28	0.68250	1.00000
Rv1159A	phhB	pterin-4-alpha-carbinolamine dehydratase 	12	7	217.0	284.9	67.9	0.39	0.62860	1.00000
Rv1160	mutT2	PROBABLE MUTATOR PROTEIN MUTT (7,8-dihydro-8-oxoguanine-triphosphatase) (8-OXO-DGTPASE) 	4	4	31.0	233.1	202.1	2.91	0.11830	1.00000
Rv1161	narG	PROBABLE RESPIRATORY NITRATE REDUCTASE (ALPHA CHAIN) NARG 	75	61	6369.0	6021.7	-347.3	-0.08	0.77320	1.00000
Rv1162	narH	PROBABLE RESPIRATORY NITRATE REDUCTASE (BETA CHAIN) NARH 	35	34	4925.0	4438.8	-486.2	-0.15	0.71270	1.00000
Rv1163	narJ	PROBABLE RESPIRATORY NITRATE REDUCTASE (DELTA CHAIN) NARJ 	15	14	2034.0	1524.4	-509.6	-0.42	0.61830	1.00000
Rv1164	narI	PROBABLE RESPIRATORY NITRATE REDUCTASE (GAMMA CHAIN) NARI 	18	16	3117.0	1921.5	-1195.5	-0.70	0.21770	1.00000
Rv1165	typA	POSSIBLE GTP-BINDING TRANSLATION ELONGATION FACTOR TYPA (TYROSINE PHOSPHORYLATED PROTEIN A) (GTP-BINDING PROTEIN) 	15	14	1392.0	1996.4	604.4	0.52	0.38640	1.00000
Rv1166	lpqW	PROBABLE CONSERVED LIPOPROTEIN LPQW 	23	1	1.0	1.0	-0.0	-0.06	1.00000	1.00000
Rv1167c	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN 	9	7	511.0	727.2	216.2	0.51	0.66590	1.00000
Rv1168c	PPE17	PPE FAMILY PROTEIN 	16	16	2395.0	2389.7	-5.3	-0.00	0.99630	1.00000
Rv1169c	PE11	PE FAMILY PROTEIN 	3	2	826.0	579.4	-246.6	-0.51	1.00000	1.00000
Rv1170	mshB	N-Acetyl-1-D-myo-Inosityl-2-Amino-2-Deoxy-alpha- D-Glucopyranoside Deacetylase mshB (GlcNAc-Ins deacetylase) 	11	8	351.0	375.1	24.1	0.10	0.89530	1.00000
Rv1171	-	hypothetical protein Rv1171 	6	6	795.0	763.6	-31.4	-0.06	0.95620	1.00000
Rv1172c	PE12	PE FAMILY PROTEIN 	15	13	877.0	1440.9	563.9	0.72	0.21220	1.00000
Rv1173	fbiC	FO synthase 	43	32	925.0	1196.3	271.3	0.37	0.59150	1.00000
Rv1174c	TB8.4	LOW MOLECULAR WEIGHT T-CELL ANTIGEN TB8.4 	8	8	1804.0	1162.7	-641.3	-0.63	0.25390	1.00000
Rv1175c	fadH	PROBABLE NADPH DEPENDENT 2,4-DIENOYL-COA REDUCTASE FADH (2,4-dienoyl coenzyme A reductase) (4-enoyl-CoA reductase) 	28	25	2107.0	2063.5	-43.5	-0.03	0.95140	1.00000
Rv1176c	-	hypothetical protein Rv1176c 	15	11	1130.0	1364.2	234.2	0.27	0.59090	1.00000
Rv1177	fdxC	PROBABLE FERREDOXIN FDXC 	7	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv1178	-	N-succinyldiaminopimelate aminotransferase 	20	17	738.0	668.6	-69.4	-0.14	0.82630	1.00000
Rv1179c	-	hypothetical protein Rv1179c 	41	36	3820.0	3778.8	-41.2	-0.02	0.97630	1.00000
Rv1180	pks3	PROBABLE POLYKETIDE BETA-KETOACYL SYNTHASE PKS3 	25	18	1016.0	1131.0	115.0	0.15	0.82510	1.00000
Rv1181	pks4	PROBABLE POLYKETIDE BETA-KETOACYL SYNTHASE PKS4 	70	49	2339.0	2920.2	581.2	0.32	0.36930	1.00000
Rv1182	papA3	PROBABLE CONSERVED POLYKETIDE SYNTHASE ASSOCIATED PROTEIN PAPA3 	40	32	1278.0	1654.8	376.8	0.37	0.40740	1.00000
Rv1183	mmpL10	PROBABLE CONSERVED TRANSMEMBRANE TRANSPORT PROTEIN MMPL10 	52	41	1566.0	2744.6	1178.6	0.81	0.02950	0.88500
Rv1184c	-	POSSIBLE EXPORTED PROTEIN 	22	18	969.0	1404.4	435.4	0.54	0.41960	1.00000
Rv1185c	fadD21	acyl-CoA synthetase 	32	29	2150.0	2542.2	392.2	0.24	0.57930	1.00000
Rv1186c	-	hypothetical protein Rv1186c 	18	14	476.0	391.4	-84.6	-0.28	0.68120	1.00000
Rv1187	rocA	PROBABLE PYRROLINE-5-CARBOXYLATE DEHYDROGENASE ROCA 	24	13	317.0	455.7	138.7	0.52	0.42570	1.00000
Rv1188	-	PROBABLE PROLINE DEHYDROGENASE 	22	12	318.0	880.7	562.7	1.47	0.12680	1.00000
Rv1189	sigI	RNA polymerase sigma factor SigI 	8	6	158.0	186.1	28.1	0.24	0.81730	1.00000
Rv1190	-	hypothetical protein Rv1190 	9	7	391.0	416.3	25.3	0.09	0.91390	1.00000
Rv1191	-	hypothetical protein Rv1191 	9	8	1259.0	971.8	-287.2	-0.37	0.73630	1.00000
Rv1192	-	hypothetical protein Rv1192 	14	12	878.0	1226.0	348.0	0.48	0.38250	1.00000
Rv1193	fadD36	acyl-CoA synthetase 	21	14	323.0	402.0	79.0	0.32	0.65770	1.00000
Rv1194c	-	hypothetical protein Rv1194c 	18	14	1103.0	1260.6	157.6	0.19	0.70300	1.00000
Rv1195	PE13	PE FAMILY PROTEIN 	5	5	1281.0	1521.5	240.5	0.25	0.88370	1.00000
Rv1196	PPE18	PPE FAMILY PROTEIN 	10	10	1695.0	2213.2	518.2	0.38	0.64670	1.00000
Rv1197	esxK	ESAT-6 LIKE PROTEIN ESXK (ESAT-6 LIKE PROTEIN 3) 	3	3	370.0	297.4	-72.6	-0.32	0.79740	1.00000
Rv1198	esxL	PUTATIVE ESAT-6 LIKE PROTEIN ESXL (ESAT-6 LIKE PROTEIN 4) 	4	4	388.0	553.5	165.5	0.51	0.56380	1.00000
Rv1199c	-	POSSIBLE TRANSPOSASE 	16	16	1346.0	1248.1	-97.9	-0.11	0.85750	1.00000
Rv1200	-	PROBABLE CONSERVED INTEGRAL MEMBRANE TRANSPORT PROTEIN 	29	28	4841.0	4118.4	-722.6	-0.23	0.62990	1.00000
Rv1201c	-	PROBABLE TRANSFERASE 	11	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv1202	dapE	dipeptidase 	16	1	0.0	1.0	1.0	-0.06	1.00000	1.00000
Rv1203c	-	hypothetical protein Rv1203c 	8	8	860.0	506.5	-353.5	-0.76	0.60320	1.00000
Rv1204c	-	hypothetical protein Rv1204c 	16	16	2137.0	2350.3	213.3	0.14	0.74690	1.00000
Rv1205	-	hypothetical protein Rv1205 	13	13	2450.0	2052.0	-398.0	-0.26	0.61990	1.00000
Rv1206	fadD6	acyl-CoA synthetase 	37	32	4518.0	1164.6	-3353.4	-1.96	0.00000	0.00000
Rv1207	folP2	PROBABLE DIHYDROPTEROATE SYNTHASE 2 FOLP2 (DHPS 2) (Dihydropteroate pyrophosphorylase 2) 	10	10	824.0	682.1	-141.9	-0.27	0.81890	1.00000
Rv1208	-	hypothetical protein Rv1208 	14	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv1209	-	hypothetical protein Rv1209 	5	5	1817.0	826.9	-990.1	-1.14	0.14930	1.00000
Rv1210	tagA	PROBABLE DNA-3-METHYLADENINE GLYCOSYLASE I TAGA (TAG I) (3-methyladenine-DNA glycosylase I, constitutive) (DNA-3-methyladenine glycosidase I ) 	11	10	2978.0	3962.0	984.0	0.41	0.48730	1.00000
Rv1211	-	hypothetical protein Rv1211 	4	2	927.0	1676.9	749.9	0.86	0.66920	1.00000
Rv1212c	-	PUTATIVE GLYCOSYL TRANSFERASE 	31	25	4320.0	6055.2	1735.2	0.49	0.65680	1.00000
Rv1213	glgC	glucose-1-phosphate adenylyltransferase 	30	27	3881.0	4757.3	876.3	0.29	0.70330	1.00000
Rv1214c	PE14	PE FAMILY PROTEIN 	5	5	151.0	350.2	199.2	1.21	0.14890	1.00000
Rv1215c	-	hypothetical protein Rv1215c 	26	22	1938.0	1767.1	-170.9	-0.13	0.83620	1.00000
Rv1216c	-	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN 	19	16	2127.0	2420.4	293.4	0.19	0.66400	1.00000
Rv1217c	-	PROBABLE TETRONASIN-TRANSPORT INTEGRAL MEMBRANE PROTEIN ABC TRANSPORTER 	20	17	544.0	684.0	140.0	0.33	0.64930	1.00000
Rv1218c	-	PROBABLE TETRONASIN-TRANSPORT ATP-BINDING PROTEIN ABC TRANSPORTER 	6	6	250.0	491.2	241.2	0.97	0.16030	1.00000
Rv1219c	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN 	10	8	623.0	278.2	-344.8	-1.16	0.20640	1.00000
Rv1220c	-	PROBABLE METHYLTRANSFERASE 	10	8	1429.0	2014.6	585.6	0.50	0.56940	1.00000
Rv1221	sigE	RNA polymerase sigma factor SigE 	17	17	378.0	393.3	15.3	0.06	0.98550	1.00000
Rv1222	-	hypothetical protein Rv1222 	2	2	1004.0	870.1	-133.9	-0.21	1.00000	1.00000
Rv1223	htrA	PROBABLE SERINE PROTEASE HTRA (DEGP PROTEIN) 	22	5	1158.0	891.2	-266.8	-0.38	0.79790	1.00000
Rv1224	tatB	sec-independent translocase 	5	1	0.0	1.0	1.0	-0.06	1.00000	1.00000
Rv1225c	-	hypothetical protein Rv1225c 	6	6	908.0	1056.2	148.2	0.22	0.79620	1.00000
Rv1226c	-	PROBABLE TRANSMEMBRANE PROTEIN 	15	13	1887.0	1506.1	-380.9	-0.33	0.75110	1.00000
Rv1227c	-	PROBABLE TRANSMEMBRANE PROTEIN 	6	5	356.0	427.9	71.9	0.27	0.66740	1.00000
Rv1228	lpqX	PROBABLE LIPOPROTEIN LPQX 	9	9	1134.0	1501.3	367.3	0.40	0.60120	1.00000
Rv1229c	mrp	PROBABLE MRP-RELATED PROTEIN MRP 	15	1	0.0	54.7	54.7	5.77	1.00000	1.00000
Rv1230c	-	POSSIBLE MEMBRANE PROTEIN 	20	18	1542.0	1892.7	350.7	0.30	0.60130	1.00000
Rv1231c	-	PROBABLE MEMBRANE PROTEIN 	7	7	586.0	738.7	152.7	0.33	0.59830	1.00000
Rv1232c	-	hypothetical protein Rv1232c 	11	10	1421.0	2025.1	604.1	0.51	0.34900	1.00000
Rv1233c	-	hypothetical protein Rv1233c 	19	16	942.0	1283.6	341.6	0.45	0.62770	1.00000
Rv1234	-	PROBABLE TRANSMEMBRANE PROTEIN 	9	8	508.0	516.1	8.1	0.02	0.97750	1.00000
Rv1235	lpqY	PROBABLE SUGAR-BINDING LIPOPROTEIN LPQY 	30	24	1568.0	1642.4	74.4	0.07	0.92530	1.00000
Rv1236	sugA	PROBABLE SUGAR-TRANSPORT INTEGRAL MEMBRANE PROTEIN ABC TRANSPORTER SUGA 	19	14	1525.0	1481.2	-43.8	-0.04	0.93220	1.00000
Rv1237	sugB	PROBABLE SUGAR-TRANSPORT INTEGRAL MEMBRANE PROTEIN ABC TRANSPORTER SUGB 	12	11	573.0	589.0	16.0	0.04	0.95990	1.00000
Rv1238	sugC	PROBABLE SUGAR-TRANSPORT ATP-BINDING PROTEIN ABC TRANSPORTER SUGC 	25	23	1588.0	1502.3	-85.7	-0.08	0.89690	1.00000
Rv1239c	corA	POSSIBLE MAGNESIUM AND COBALT TRANSPORT TRANSMEMBRANE PROTEIN CORA 	25	21	3238.0	2891.4	-346.6	-0.16	0.70850	1.00000
Rv1240	mdh	malate dehydrogenase 	5	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv1241	-	hypothetical protein Rv1241 	1	0	0.0	0.0	0.0	0.00	1.00000	1.00000
