#Resampling
#Console: python /usr/local/bin/transit resampling H37Rv_day32_rep1.wig,H37Rv_day32_rep2.wig,H37Rv_day32_rep3.wig Rv3005c_day32_rep1.wig,Rv3005c_day32_rep2.wig,Rv3005c_day32_rep3.wig /home/mad/transit_tests/transit_tamu/src/pytransit/genomes/H37Rv.prot_table resampling_H37Rv_Rv3005c_day32_s10000_pc0.00.dat
#Control Data: H37Rv_day32_rep1.wig,H37Rv_day32_rep2.wig,H37Rv_day32_rep3.wig
#Experimental Data: Rv3005c_day32_rep1.wig,Rv3005c_day32_rep2.wig,Rv3005c_day32_rep3.wig
#Annotation path: /home/mad/transit_tests/transit_tamu/src/pytransit/genomes/H37Rv.prot_table
#Time: 600.038864851
#Orf	Name	Desc	Sites	Mean Ctrl	Mean Exp	Sum Ctrl	Sum Exp	Delta Sum	log2FC	p-value	Adj. p-value
Rv1231c	-	PROBABLE MEMBRANE PROTEIN 	7	17.4	6.0	312.6	108.5	-204.17	-1.53	0.30050	0.57506
Rv1232c	-	hypothetical protein Rv1232c 	11	22.9	38.0	617.9	1027.1	409.17	0.73	0.51780	0.79188
Rv1233c	-	hypothetical protein Rv1233c 	19	26.2	7.7	784.9	229.7	-555.20	-1.77	0.04940	0.19930
Rv1234	-	PROBABLE TRANSMEMBRANE PROTEIN 	9	3.2	0.1	38.3	1.4	-36.91	-4.75	0.09650	0.30832
Rv1235	lpqY	PROBABLE SUGAR-BINDING LIPOPROTEIN LPQY 	30	0.7	0.9	23.8	31.2	7.44	0.39	0.68350	0.96298
Rv1236	sugA	PROBABLE SUGAR-TRANSPORT INTEGRAL MEMBRANE PROTEIN ABC TRANSPORTER SUGA 	19	8.3	13.9	148.5	249.8	101.33	0.75	0.86440	1.00000
Rv1237	sugB	PROBABLE SUGAR-TRANSPORT INTEGRAL MEMBRANE PROTEIN ABC TRANSPORTER SUGB 	12	0.0	20.2	0.3	182.2	181.87	9.21	0.02800	0.13793
Rv1238	sugC	PROBABLE SUGAR-TRANSPORT ATP-BINDING PROTEIN ABC TRANSPORTER SUGC 	25	0.3	22.9	10.4	757.2	746.79	6.18	0.01930	0.10861
Rv1239c	corA	POSSIBLE MAGNESIUM AND COBALT TRANSPORT TRANSMEMBRANE PROTEIN CORA 	25	55.3	10.5	2656.4	502.2	-2154.20	-2.40	0.03120	0.14750
Rv1240	mdh	malate dehydrogenase 	5	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv1241	-	hypothetical protein Rv1241 	1	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv1242	-	hypothetical protein Rv1242 	9	20.6	23.8	370.0	429.0	59.00	0.21	0.84250	1.00000
Rv1243c	PE_PGRS23	PE-PGRS FAMILY PROTEIN 	19	10.4	0.7	468.9	30.6	-438.36	-3.94	0.00080	0.01341
Rv1244	lpqZ	PROBABLE LIPOPROTEIN LPQZ 	8	2.2	0.8	38.9	14.0	-24.93	-1.48	0.91650	1.00000
Rv1245c	-	PROBABLE SHORT-CHAIN TYPE DEHYDROGENASE/REDUCTASE 	14	24.7	2.2	592.9	51.7	-541.22	-3.52	0.05980	0.22855
Rv1246c	-	hypothetical protein Rv1246c 	7	10.0	222.1	149.7	3331.9	3182.18	4.48	0.01340	0.08867
Rv1247c	-	hypothetical protein Rv1247c 	6	2.6	14.4	31.7	172.5	140.77	2.44	0.31200	0.58971
Rv1248c	kgd	alpha-ketoglutarate decarboxylase 	46	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv1249c	-	POSSIBLE MEMBRANE PROTEIN 	12	31.5	48.9	661.7	1026.0	364.27	0.63	0.58640	0.86210
Rv1250	-	PROBABLE DRUG-TRANSPORT INTEGRAL MEMBRANE PROTEIN 	31	10.4	0.9	564.0	47.5	-516.48	-3.57	0.00020	0.00499
Rv1251c	-	hypothetical protein Rv1251c 	61	12.0	20.7	1260.0	2171.3	911.30	0.79	0.52270	0.79724
Rv1252c	lprE	PROBABLE LIPOPROTEIN LPRE 	7	53.4	73.2	1121.2	1537.4	416.25	0.46	0.60980	0.88605
Rv1253	deaD	PROBABLE COLD-SHOCK DEAD-BOX PROTEIN A HOMOLOG DEAD (ATP-dependent RNA helicase deaD homolog) 	35	2.4	0.8	109.8	35.3	-74.48	-1.64	0.07500	0.26135
Rv1254	-	PROBABLE ACYLTRANSFERASE 	26	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv1255c	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN 	10	0.3	0.7	2.9	6.3	3.41	1.13	0.35780	0.64657
Rv1256c	cyp130	PROBA BLE CYTOCHROME P450 130 CYP130 	16	5.3	29.3	175.4	965.6	790.25	2.46	0.05680	0.22024
Rv1257c	-	PROBABLE OXIDOREDUCTASE 	16	8.4	9.4	277.8	309.6	31.75	0.16	0.90130	1.00000
Rv1258c	-	PROBABLE CONSERVED INTEGRAL MEMBRANE TRANSPORT PROTEIN 	22	23.0	2.4	898.5	94.3	-804.16	-3.25	0.00030	0.00665
Rv1259	-	hypothetical protein Rv1259 	14	14.0	0.3	336.3	6.5	-329.81	-5.70	0.02910	0.14194
Rv1260	-	hypothetical protein Rv1260 	28	13.5	1.1	524.8	43.9	-480.89	-3.58	0.01300	0.08688
Rv1261c	-	hypothetical protein Rv1261c 	11	6.7	0.1	100.0	1.0	-99.00	-6.70	0.05330	0.20952
Rv1262c	-	HYPOTHETICAL HIT-LIKE PROTEIN 	4	9.5	0.1	85.5	1.0	-84.56	-6.47	0.20530	0.47482
Rv1263	amiB2	amidase 	22	6.0	78.1	232.9	3045.3	2812.40	3.71	0.02320	0.12228
Rv1264	-	ADENYLYL CYCLASE (ATP PYROPHOSPHATE-LYASE) (ADENYLATE CYCLASE) 	13	36.1	1.9	867.3	45.4	-821.93	-4.26	0.02320	0.12228
Rv1265	-	hypothetical protein Rv1265 	11	8.4	1.7	75.8	15.4	-60.35	-2.30	0.23210	0.49571
Rv1266c	pknH	PROBABLE TRANSMEMBRANE SERINE/THREONINE-PROTEIN KINASE H PKNH (PROTEIN KINASE H) (STPK H) 	29	22.9	10.5	1373.4	629.2	-744.19	-1.13	0.06520	0.24080
Rv1267c	embR	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN EMBR 	20	20.2	0.9	545.7	23.2	-522.53	-4.56	0.00020	0.00499
Rv1268c	-	hypothetical protein Rv1268c 	11	15.7	0.7	424.9	17.8	-407.11	-4.58	0.00010	0.00285
Rv1269c	-	CONSERVED PROBABLE SECRETED PROTEIN 	8	3.1	35.3	46.4	529.4	482.95	3.51	0.28490	0.55750
Rv1270c	lprA	POSSIBLE LIPOPROTEIN LPRA 	11	10.9	2.0	229.2	41.8	-187.46	-2.46	0.08860	0.29459
Rv1271c	-	CONSERVED HYPOTHETICAL SECRETED PROTEIN 	7	10.0	14.0	89.6	126.0	36.40	0.49	0.69470	0.97395
Rv1272c	-	PROBABLE DRUGS-TRANSPORT TRANSMEMBRANE ATP-BINDING PROTEIN ABC TRANSPORTER 	30	2.1	1.1	63.4	32.7	-30.76	-0.96	0.38960	0.68450
Rv1273c	-	PROBABLE DRUGS-TRANSPORT TRANSMEMBRANE ATP-BINDING PROTEIN ABC TRANSPORTER 	32	1.7	4.0	67.1	154.5	87.39	1.20	0.40690	0.69032
Rv1274	lprB	POSSIBLE LIPOPROTEIN LPRB 	4	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv1275	lprC	POSSIBLE LIPOPROTEIN LPRC 	6	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv1276c	-	hypothetical protein Rv1276c 	7	0.6	0.2	5.7	2.2	-3.56	-1.40	0.87980	1.00000
Rv1277	-	hypothetical protein Rv1277 	20	22.5	0.5	877.7	17.6	-860.14	-5.64	0.00010	0.00285
Rv1278	-	hypothetical protein Rv1278 	28	1.3	30.8	43.8	1017.8	974.06	4.54	0.18170	0.45404
Rv1279	-	PROBABLE DEHYDROGENASE FAD flavoprotein GMC oxidoreductase 	30	6.0	0.9	343.2	50.4	-292.82	-2.77	0.00340	0.03515
Rv1280c	oppA	PROBABLE PERIPLASMIC OLIGOPEPTIDE-BINDING LIPOPROTEIN OPPA 	26	2.8	4.3	149.6	229.9	80.24	0.62	0.74200	1.00000
Rv1281c	oppD	PROBABLE OLIGOPEPTIDE-TRANSPORT ATP-BINDING PROTEIN ABC TRANSPORTER OPPD 	28	3.7	5.6	100.9	152.0	51.07	0.59	0.65640	0.93537
Rv1282c	oppC	PROBABLE OLIGOPEPTIDE-TRANSPORT INTEGRAL MEMBRANE PROTEIN ABC TRANSPORTER OPPC 	16	1.7	7.8	45.8	210.2	164.42	2.20	0.34520	0.63297
Rv1283c	oppB	PROBABLE OLIGOPEPTIDE-TRANSPORT INTEGRAL MEMBRANE PROTEIN ABC TRANSPORTER OPPB 	21	2.8	66.8	66.0	1602.3	1536.24	4.60	0.01000	0.07416
Rv1284	-	hypothetical protein Rv1284 	6	3.3	4.5	10.0	13.4	3.47	0.43	0.70120	0.97893
Rv1285	cysD	sulfate adenylyltransferase subunit 2 	16	0.0	0.3	0.0	1.0	0.96	0.40	1.00000	1.00000
Rv1286	cysN	bifunctional sulfate adenylyltransferase subunit 1/adenylylsulfate kinase protein 	34	0.4	0.3	5.5	4.6	-0.92	-0.26	0.83820	1.00000
Rv1287	-	hypothetical protein Rv1287 	12	4.6	0.7	68.6	10.9	-57.77	-2.66	0.37470	0.66893
Rv1288	-	hypothetical protein Rv1288 	33	15.8	12.7	1231.8	991.6	-240.21	-0.31	0.67780	0.95834
Rv1289	-	hypothetical protein Rv1289 	10	2.0	3.7	24.3	44.5	20.29	0.88	0.56850	0.84607
Rv1290A	-	hypothetical protein Rv1290A 	7	9.7	0.1	116.3	0.9	-115.33	-6.96	0.19470	0.46674
Rv1290c	-	hypothetical protein Rv1290c 	34	37.5	9.6	2928.4	750.0	-2178.35	-1.97	0.00490	0.04526
Rv1291c	-	CONSERVED HYPOTHETICAL SECRETED PROTEIN 	3	1.3	0.3	11.4	3.1	-8.25	-1.86	0.30790	0.58418
Rv1292	argS	arginyl-tRNA synthetase 	34	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv1293	lysA	PROBABLE DIAMINOPIMELATE DECARBOXYLASE LYSA (DAP DECARBOXYLASE) 	27	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv1294	thrA	homoserine dehydrogenase 	24	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv1295	thrC	threonine synthase 	20	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv1296	thrB	homoserine kinase 	15	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv1297	rho	transcription termination factor Rho 	22	0.1	0.0	0.2	0.0	-0.21	-0.10	1.00000	1.00000
Rv1298	rpmE	50S ribosomal protein L31 	6	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv1299	prfA	peptide chain release factor 1 	14	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv1300	hemK	PROBABLE HEMK PROTEIN HOMOLOG HEMK 	14	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv1301	-	hypothetical protein Rv1301 	10	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv1302	rfe	PROBABLE UNDECAPAPRENYL-PHOSPHATE ALPHA-N-ACETYLGLUCOSAMINYLTRANSFERASE RFE (UDP-GlcNAc TRANSFERASE) 	19	157.3	1.7	1415.8	15.4	-1400.43	-6.52	0.01440	0.09237
Rv1303	-	hypothetical protein Rv1303 	4	3.7	0.0	11.1	0.0	-11.07	-2.23	1.00000	1.00000
Rv1304	atpB	F0F1 ATP synthase subunit A 	10	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv1305	atpE	F0F1 ATP synthase subunit C 	7	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv1306	atpF	F0F1 ATP synthase subunit B 	3	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv1307	atpH	PROBABLE ATP SYNTHASE DELTA CHAIN ATPH 	20	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv1308	atpA	F0F1 ATP synthase subunit alpha 	25	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv1309	atpG	F0F1 ATP synthase subunit gamma 	18	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv1310	atpD	F0F1 ATP synthase subunit beta 	20	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv1311	atpC	F0F1 ATP synthase subunit epsilon 	1	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv1312	-	CONSERVED HYPOTHETICAL SECRETED PROTEIN 	10	0.2	0.4	0.9	2.3	1.41	1.34	1.00000	1.00000
Rv1313c	-	POSSIBLE TRANSPOSASE 	16	13.8	8.0	497.9	287.5	-210.44	-0.79	0.32470	0.60584
Rv1314c	-	hypothetical protein Rv1314c 	15	15.3	51.6	413.1	1393.3	980.25	1.75	0.07120	0.25359
Rv1315	murA	UDP-N-acetylglucosamine 1-carboxyvinyltransferase 	16	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv1316c	ogt	PROBABLE METHYLATED-DNA--PROTEIN-CYSTEINE METHYLTRANSFERASE OGT (6-O-methylguanine-DNA methyltransferase) (O-6-methylguanine-DNA-alkyltransferase) 	9	33.5	0.6	603.7	11.2	-592.45	-5.75	0.00110	0.01638
Rv1317c	alkA	PROBABLE ADA REGULATORY PROTEIN ALKA (Regulatory protein of adaptative response) (Methylated-DNA--protein-cysteine methyltransferase) (O-6-methylguanine-DNA alkyltransferase) (O-6-methylguanine-DNA methyltransferase) (3-methyladenine DNA glycosylase II) 	13	10.6	0.4	286.1	11.3	-274.81	-4.66	0.00190	0.02384
Rv1318c	-	POSSIBLE ADENYLATE CYCLASE (ATP PYROPHOSPHATE-LYASE) (ADENYLYL CYCLASE) 	19	22.0	4.4	1055.0	209.0	-846.06	-2.34	0.00720	0.05875
Rv1319c	-	POSSIBLE ADENYLATE CYCLASE (ATP PYROPHOSPHATE-LYASE) (ADENYLYL CYCLASE) 	28	29.4	78.0	1852.8	4912.2	3059.42	1.41	0.23740	0.49770
Rv1320c	-	POSSIBLE ADENYLATE CYCLASE (ATP PYROPHOSPHATE-LYASE) (ADENYLYL CYCLASE) 	29	25.8	55.6	1623.6	3501.3	1877.67	1.11	0.26330	0.52872
Rv1321	-	hypothetical protein Rv1321 	12	13.7	0.7	370.7	17.8	-352.88	-4.38	0.00060	0.01129
Rv1322	-	hypothetical protein Rv1322 	5	4.2	46.9	50.1	562.7	512.54	3.49	0.10040	0.31272
Rv1322A	-	hypothetical protein Rv1322A 	6	14.2	0.4	213.2	6.7	-206.44	-4.99	0.04470	0.18754
Rv1323	fadA4	acetyl-CoA acetyltransferase 	14	6.7	0.9	201.2	27.4	-173.75	-2.87	0.02320	0.12228
Rv1324	-	POSSIBLE THIOREDOXIN 	6	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv1325c	PE_PGRS24	PE-PGRS FAMILY PROTEIN 	10	11.6	1.9	104.0	16.8	-87.15	-2.63	0.25390	0.51608
Rv1326c	glgB	glycogen branching enzyme 	42	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv1327c	glgE	PROBABLE GLUCANASE GLGE 	39	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv1328	glgP	PROBABLE GLYCOGEN PHOSPHORYLASE GLGP 	45	7.3	10.7	393.9	576.1	182.20	0.55	0.49610	0.76693
Rv1329c	dinG	PROBABLE ATP-DEPENDENT HELICASE DING 	24	29.8	33.5	1072.2	1207.3	135.11	0.17	0.84960	1.00000
Rv1330c	-	nicotinate phosphoribosyltransferase 	23	23.5	63.6	914.9	2478.7	1563.74	1.44	0.25670	0.52071
Rv1331	clpS	ATP-dependent Clp protease adaptor protein ClpS 	5	8.3	1.2	99.6	13.9	-85.70	-2.84	0.76290	1.00000
Rv1332	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN 	7	4.4	0.2	78.4	3.9	-74.53	-4.34	0.07470	0.26122
Rv1333	-	PROBABLE HYDROLASE 	13	29.3	3.1	702.4	74.0	-628.42	-3.25	0.00160	0.02128
Rv1334	-	hypothetical protein Rv1334 	12	11.0	2.9	329.1	88.5	-240.60	-1.90	0.23220	0.49571
Rv1335	-	9.5 KDA CULTURE FILTRATE ANTIGEN CFP10A 	5	43.5	181.8	522.2	2181.3	1659.04	2.06	0.29830	0.57194
Rv1336	cysM	PROBABLE CYSTEINE SYNTHASE B CYSM (CSASE B) (O-acetylserine sulfhydrylase B) (O-acetylserine (Thiol)-lyase B) 	19	27.6	123.6	1490.9	6676.3	5185.42	2.16	0.14490	0.39900
Rv1337	-	PROBABLE INTEGRAL MEMBRANE PROTEIN 	13	14.0	32.8	461.0	1083.0	622.04	1.23	0.32980	0.61091
Rv1338	murI	glutamate racemase 	16	0.0	0.4	0.0	1.2	1.22	0.49	1.00000	1.00000
Rv1339	-	hypothetical protein Rv1339 	19	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv1340	rph	ribonuclease PH 	13	0.0	0.4	0.0	1.2	1.22	0.49	1.00000	1.00000
Rv1341	-	putative deoxyribonucleotide triphosphate pyrophosphatase 	5	11.6	0.3	104.5	2.4	-102.03	-5.42	0.53220	0.80587
Rv1342c	-	hypothetical protein Rv1342c 	5	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv1343c	lprD	PROBABLE CONSERVED LIPOPROTEIN LPRD 	12	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv1344	-	acyl carrier protein 	10	12.9	0.8	270.7	16.1	-254.64	-4.07	0.32600	0.60584
Rv1345	fadD33	acyl-CoA synthetase 	23	10.7	5.4	386.6	195.6	-190.98	-0.98	0.42890	0.71232
Rv1346	fadE14	POSSIBLE ACYL-CoA DEHYDROGENASE FADE14 	14	1.5	1.1	41.5	30.8	-10.65	-0.43	0.71840	0.99321
Rv1347c	-	hypothetical protein Rv1347c 	14	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv1348	-	PROBABLE DRUGS-TRANSPORT TRANSMEMBRANE ATP-BINDING PROTEIN ABC TRANSPORTER 	38	0.0	0.9	0.0	7.7	7.69	0.89	0.20780	0.47760
Rv1349	-	PROBABLE DRUGS-TRANSPORT TRANSMEMBRANE ATP-BINDING PROTEIN ABC TRANSPORTER 	19	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv1350	fabG	3-ketoacyl-(acyl-carrier-protein) reductase 	15	3.4	0.4	81.2	9.2	-72.02	-3.15	0.09260	0.30186
Rv1351	-	hypothetical protein Rv1351 	10	11.5	0.4	172.7	5.5	-167.21	-4.96	0.02980	0.14395
Rv1352	-	hypothetical protein Rv1352 	5	66.6	0.2	998.8	2.4	-996.38	-8.68	0.00370	0.03663
Rv1353c	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN 	13	2.3	83.3	48.8	1748.4	1699.64	5.16	0.20690	0.47636
Rv1354c	-	hypothetical protein Rv1354c 	44	11.4	38.3	752.0	2524.9	1772.86	1.75	0.04110	0.17748
Rv1355c	moeY	hypothetical protein Rv1355c 	40	19.8	2.5	773.4	99.1	-674.24	-2.96	0.14840	0.40445
Rv1356c	-	hypothetical protein Rv1356c 	28	4.8	1.0	174.0	35.1	-138.92	-2.31	0.09670	0.30832
Rv1357c	-	hypothetical protein Rv1357c 	13	7.9	0.3	212.6	7.5	-205.13	-4.83	0.00250	0.02908
Rv1358	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN 	73	9.0	36.4	1274.0	5137.8	3863.77	2.01	0.01550	0.09648
Rv1359	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN 	17	36.9	0.9	1328.4	31.5	-1296.82	-5.40	0.00060	0.01129
Rv1360	-	PROBABLE OXIDOREDUCTASE 	14	31.4	17.4	1034.8	572.6	-462.20	-0.85	0.39820	0.68868
Rv1361c	PPE19	PPE FAMILY PROTEIN 	14	15.3	119.1	459.4	3571.8	3112.34	2.96	0.19620	0.46848
Rv1362c	-	POSSIBLE MEMBRANE PROTEIN 	14	12.2	3.3	366.2	99.0	-267.18	-1.89	0.04460	0.18752
Rv1363c	-	POSSIBLE MEMBRANE PROTEIN 	8	2.7	0.8	48.9	14.4	-34.53	-1.77	0.73730	1.00000
Rv1364c	-	hypothetical protein Rv1364c 	32	9.8	16.8	708.2	1208.2	500.03	0.77	0.39280	0.68770
Rv1365c	rsfA	ANTI-ANTI-SIGMA FACTOR RSFA (ANTI-SIGMA FACTOR ANTAGONIST) (REGULATOR OF SIGMA F A) 	5	63.9	115.5	766.5	1385.8	619.27	0.85	0.51410	0.78743
Rv1366	-	hypothetical protein Rv1366 	19	31.5	0.6	1133.7	20.2	-1113.50	-5.81	0.00000	0.00000
Rv1367c	-	hypothetical protein Rv1367c 	16	7.7	16.5	232.3	494.8	262.47	1.09	0.40580	0.69032
Rv1368	lprF	PROBABLE CONSERVED LIPOPROTEIN LPRF 	7	12.1	1.0	217.6	18.5	-199.07	-3.55	0.00740	0.06001
Rv1369c	-	PROBABLE TRANSPOSASE 	23	17.3	26.6	1087.4	1678.2	590.79	0.63	0.11340	0.33566
Rv1370c	-	PROBABLE TRANSPOSASE 	4	15.8	24.1	189.9	289.5	99.57	0.61	0.41210	0.69496
Rv1371	-	PROBABLE CONSERVED MEMBRANE PROTEIN 	30	3.9	0.2	163.8	7.9	-155.88	-4.37	0.00000	0.00000
Rv1372	-	hypothetical protein Rv1372 	18	5.3	0.5	112.3	10.2	-102.11	-3.46	0.01730	0.10241
Rv1373	-	GLYCOLIPID SULFOTRANSFERASE 	19	18.0	69.5	865.0	3336.8	2471.76	1.95	0.08240	0.27792
Rv1374c	-	hypothetical protein Rv1374c 	14	10.2	80.4	368.6	2893.5	2524.96	2.97	0.23150	0.49554
Rv1375	-	hypothetical protein Rv1375 	22	40.7	66.9	2075.6	3411.9	1336.26	0.72	0.35650	0.64510
Rv1376	-	hypothetical protein Rv1376 	16	12.4	3.5	371.5	106.5	-265.01	-1.80	0.01870	0.10614
Rv1377c	-	PUTATIVE TRANSFERASE 	13	28.3	32.5	764.6	877.7	113.11	0.20	0.86020	1.00000
Rv1378c	-	hypothetical protein Rv1378c 	24	6.8	27.0	285.1	1133.1	848.02	1.99	0.23400	0.49601
Rv1379	pyrR	pyrimidine regulatory protein PyrR 	7	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv1380	pyrB	aspartate carbamoyltransferase catalytic subunit 	13	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv1381	pyrC	dihydroorotase 	11	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv1382	-	PROBABLE EXPORT OR MEMBRANE PROTEIN 	6	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv1383	carA	carbamoyl phosphate synthase small subunit 	12	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv1384	carB	carbamoyl phosphate synthase large subunit 	46	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv1385	pyrF	orotidine 5'-phosphate decarboxylase 	6	0.1	0.0	0.3	0.0	-0.31	-0.14	1.00000	1.00000
Rv1386	PE15	PE FAMILY PROTEIN 	6	120.0	291.4	2160.6	5245.8	3085.21	1.28	0.76250	1.00000
Rv1387	PPE20	PPE FAMILY PROTEIN 	26	87.3	2.0	5763.9	134.6	-5629.23	-5.42	0.00000	0.00000
Rv1388	mihF	PUTATIVE INTEGRATION HOST FACTOR MIHF 	7	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv1389	gmk	guanylate kinase 	6	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv1390	rpoZ	DNA-directed RNA polymerase subunit omega 	7	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv1391	dfp	bifunctional phosphopantothenoylcysteine decarboxylase/phosphopantothenate synthase 	20	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv1392	metK	S-adenosylmethionine synthetase 	19	0.0	0.3	0.0	1.0	0.96	0.40	1.00000	1.00000
Rv1393c	-	PROBABLE MONOXYGENASE 	27	13.0	47.3	938.9	3407.1	2468.17	1.86	0.09030	0.29826
Rv1394c	cyp132	PROBABLE CYTOCHROME P450 132 CYP132 	19	15.2	13.0	593.2	505.2	-88.05	-0.23	0.79600	1.00000
Rv1395	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN 	17	21.5	20.2	581.7	545.0	-36.71	-0.09	0.91790	1.00000
Rv1396c	PE_PGRS25	PE-PGRS FAMILY PROTEIN 	12	5.4	0.3	81.6	3.8	-77.78	-4.42	0.01220	0.08393
Rv1397c	-	hypothetical protein Rv1397c 	6	32.3	0.5	290.4	4.4	-286.00	-6.06	0.05790	0.22364
Rv1398c	-	hypothetical protein Rv1398c 	4	19.5	0.2	233.8	2.2	-231.65	-6.74	0.00130	0.01846
Rv1399c	lipH	PROBABLE LIPASE LIPH 	15	13.4	43.6	281.8	916.6	634.81	1.70	0.32560	0.60584
Rv1400c	lipI	PROBABLE LIPASE LIPH 	18	7.0	76.7	190.1	2070.4	1880.33	3.45	0.22270	0.48835
Rv1401	-	POSSIBLE MEMBRANE PROTEIN 	8	2.2	0.0	26.7	0.0	-26.72	-1.69	0.03750	0.16718
Rv1402	priA	primosome assembly protein PriA 	27	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv1403c	-	PUTATIVE METHYLTRANSFERASE 	16	15.8	29.8	519.9	984.2	464.25	0.92	0.47580	0.74771
Rv1404	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN 	7	49.4	0.0	148.1	0.0	-148.12	-5.65	0.10250	0.31630
Rv1405c	-	PUTATIVE METHYLTRANSFERASE 	12	4.4	3.9	143.9	129.1	-14.78	-0.16	0.84760	1.00000
Rv1406	fmt	methionyl-tRNA formyltransferase 	9	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv1407	fmu	PROBABLE FMU PROTEIN (SUN PROTEIN) 	21	8.0	18.5	215.0	500.6	285.52	1.22	0.41450	0.69636
Rv1408	rpe	ribulose-phosphate 3-epimerase 	13	1.6	0.0	4.9	0.0	-4.92	-1.40	1.00000	1.00000
Rv1409	ribG	PROBABLE BIFUNCTIONAL riboflavin biosynthesis protein RIBG : Diaminohydroxyphosphoribosylaminopyrimidine deaminase (Riboflavin-specific deaminase) + 5-amino-6-(5-phosphoribosylamino) uracil reductase (HTP reductase) 	13	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv1410c	-	AMINOGLYCOSIDES/TETRACYCLINE-TRANSPORT INTEGRAL MEMBRANE PROTEIN 	30	41.4	56.0	372.9	504.3	131.42	0.44	0.72140	0.99667
Rv1411c	lprG	PROBABLE CONSERVED LIPOPROTEIN LPRG 	9	0.0	0.3	0.0	1.0	0.96	0.40	1.00000	1.00000
Rv1412	ribC	riboflavin synthase subunit alpha 	7	0.1	52.0	0.2	156.1	155.90	9.53	0.09830	0.31054
Rv1413	-	hypothetical protein Rv1413 	6	52.4	1.1	786.5	15.8	-770.62	-5.63	0.00010	0.00285
Rv1414	-	hypothetical protein Rv1414 	4	10.4	0.3	94.0	2.6	-91.38	-5.15	0.02430	0.12658
