#Resampling
#GUI with: norm=TTR, samples=10000, pseudocounts=0.00, adaptive=False, histogram=False, includeZeros=False, output=/pacific/home/mdejesus/TRASH/Subbu/resampling_H37Rv_Rv3916c_day0_s10000_pc0.00.dat
#Control Data: /pacific/home/mdejesus/TRASH/Subbu/H37Rv_day0_rep1.wig,/pacific/home/mdejesus/TRASH/Subbu/H37Rv_day0_rep2.wig
#Experimental Data: /pacific/home/mdejesus/TRASH/Subbu/Rv3916c_day0_rep1.wig,/pacific/home/mdejesus/TRASH/Subbu/Rv3916c_day0_rep2.wig
#Annotation path: /pacific/home/mdejesus/TRASH/Subbu/H37Rv.prot_table
#Time: 1036.24630404
#Orf	Name	Desc	Sites	Mean Ctrl	Mean Exp	Sum Ctrl	Sum Exp	Delta Sum	log2FC	p-value	Adj. p-value
Rv0910	-	hypothetical protein Rv0910 	7	11.4	0.0	114.3	0.3	-113.96	-8.40	0.00000	0.00000
Rv0911	-	hypothetical protein Rv0911 	15	10.1	23.8	262.4	618.4	356.06	1.24	0.18170	0.54103
Rv0912	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	4	35.6	20.3	142.2	81.0	-61.20	-0.81	0.30460	0.70426
Rv0913c	-	POSSIBLE DIOXYGENASE 	41	7.8	45.3	312.0	1811.5	1499.53	2.54	0.07260	0.32764
Rv0914c	-	acetyl-CoA acetyltransferase 	17	15.2	36.7	455.9	1102.4	646.46	1.27	0.10450	0.39938
Rv0915c	PPE14	PPE FAMILY PROTEIN 	19	25.7	55.2	668.3	1435.0	766.75	1.10	0.15700	0.49630
Rv0916c	PE7	PE FAMILY PROTEIN 	5	10.6	3.3	84.5	26.1	-58.37	-1.69	0.23910	0.64027
Rv0917	betP	POSSIBLE GLYCINE BETAINE TRANSPORT INTEGRAL MEMBRANE PROTEIN BETP 	42	50.4	20.8	2824.1	1164.5	-1659.59	-1.28	0.00010	0.00338
Rv0918	-	hypothetical protein Rv0918 	8	26.5	0.3	265.3	3.4	-261.84	-6.27	0.00700	0.08387
Rv0919	-	hypothetical protein Rv0919 	10	29.0	128.8	464.1	2060.7	1596.52	2.15	0.00140	0.02686
Rv0920c	-	PROBABLE TRANSPOSASE 	22	18.3	13.3	476.9	345.0	-131.86	-0.47	0.48070	0.79472
Rv0921	-	POSSIBLE RESOLVASE 	7	49.9	10.0	598.4	119.8	-478.56	-2.32	0.01120	0.11061
Rv0922	-	POSSIBLE TRANSPOSASE 	18	36.2	5.4	1015.0	152.5	-862.43	-2.73	0.00050	0.01239
Rv0923c	-	hypothetical protein Rv0923c 	21	34.5	22.2	1172.4	755.4	-417.06	-0.63	0.43500	0.77972
Rv0924c	mntH	manganese transport protein MntH 	20	23.8	6.0	570.8	145.0	-425.72	-1.98	0.01390	0.13080
Rv0925c	-	hypothetical protein Rv0925c 	17	40.4	45.2	1049.5	1175.4	125.85	0.16	0.74420	1.00000
Rv0926c	-	hypothetical protein Rv0926c 	21	17.2	14.6	550.4	467.5	-82.93	-0.24	0.71660	0.98255
Rv0927c	-	short chain dehydrogenase 	6	64.3	14.1	643.2	140.8	-502.40	-2.19	0.06870	0.31689
Rv0928	pstS3	PERIPLASMIC PHOSPHATE-BINDING LIPOPROTEIN PSTS3 (PBP-3) (PSTS3) (PHOS1) 	22	52.4	123.9	1780.8	4214.1	2433.25	1.24	0.40930	0.77767
Rv0929	pstC2	PHOSPHATE-TRANSPORT INTEGRAL MEMBRANE ABC TRANSPORTER PSTC2 	17	40.8	11.1	1059.8	289.8	-770.02	-1.87	0.03910	0.22383
Rv0930	pstA1	PROBABLE PHOSPHATE-TRANSPORT INTEGRAL MEMBRANE ABC TRANSPORTER PSTA1 	17	68.6	23.7	1783.5	616.5	-1167.04	-1.53	0.01090	0.10873
Rv0931c	pknD	TRANSMEMBRANE SERINE/THREONINE-PROTEIN KINASE D PKND (PROTEIN KINASE D) (STPK D) 	45	51.1	42.7	4289.5	3586.1	-703.40	-0.26	0.39580	0.76292
Rv0932c	pstS2	PERIPLASMIC PHOSPHATE-BINDING LIPOPROTEIN PSTS2 (PBP-2) (PSTS2) 	25	38.7	39.9	1701.7	1755.5	53.79	0.04	0.92470	1.00000
Rv0933	pstB	PHOSPHATE-TRANSPORT ATP-BINDING PROTEIN ABC TRANSPORTER PSTB 	12	25.2	30.9	352.7	433.2	80.49	0.30	0.69150	0.96135
Rv0934	pstS1	PERIPLASMIC PHOSPHATE-BINDING LIPOPROTEIN PSTS1 (PBP-1) (PSTS1) 	21	58.6	6.3	2109.0	227.9	-1881.05	-3.21	0.00000	0.00000
Rv0935	pstC1	PHOSPHATE-TRANSPORT INTEGRAL MEMBRANE ABC TRANSPORTER PSTC1 	12	36.2	35.1	868.9	843.4	-25.50	-0.04	0.94940	1.00000
Rv0936	pstA2	PHOSPHATE-TRANSPORT INTEGRAL MEMBRANE ABC TRANSPORTER PSTA2 	20	14.4	15.5	288.9	310.7	21.84	0.11	0.88690	1.00000
Rv0937c	-	hypothetical protein Rv0937c 	12	8.9	0.1	53.7	0.7	-52.98	-6.31	0.06320	0.30128
Rv0938	-	ATP-dependent DNA ligase 	43	14.7	38.0	527.6	1368.8	841.28	1.38	0.40690	0.77554
Rv0939	-	POSSIBLE BIFUNCTIONAL ENZYME: 2-HYDROXYHEPTA-2,4-DIENE-1,7-DIOATE ISOMERASE (HHDD ISOMERASE) + CYCLASE/DEHYDRASE 	31	12.8	26.2	459.9	942.6	482.71	1.04	0.42970	0.77965
Rv0940c	-	POSSIBLE OXIDOREDUCTASE 	15	28.6	13.7	628.7	301.9	-326.84	-1.06	0.36720	0.73220
Rv0941c	-	hypothetical protein Rv0941c 	9	35.8	13.0	572.9	208.5	-364.38	-1.46	0.01150	0.11274
Rv0942	-	hypothetical protein Rv0942 	7	17.9	32.7	178.8	326.7	147.90	0.87	0.28880	0.70426
Rv0943c	-	PROBABLE MONOOXYGENASE 	17	30.0	78.8	721.0	1891.0	1170.02	1.39	0.24970	0.65246
Rv0944	-	POSSIBLE FORMAMIDOPYRIMIDINE-DNA GLYCOSYLASE (FAPY-DNA GLYCOSYLASE) 	8	68.0	6.9	816.2	83.4	-732.84	-3.29	0.00070	0.01596
Rv0945	-	short chain dehydrogenase 	7	19.1	38.1	152.9	304.4	151.55	0.99	0.47250	0.79336
Rv0946c	pgi	glucose-6-phosphate isomerase 	19	0.9	0.0	10.5	0.3	-10.19	-4.96	0.00480	0.06198
Rv0948c	-	hypothetical protein Rv0948c 	6	8.3	24.2	16.6	48.5	31.89	1.55	0.33110	0.70426
Rv0949	uvrD1	PROBABLE ATP-DEPENDENT DNA HELICASE II UVRD1 	45	4.0	1.6	48.6	19.6	-29.03	-1.31	0.22020	0.61312
Rv0950c	-	hypothetical protein Rv0950c 	21	11.1	9.6	353.9	308.4	-45.53	-0.20	0.71710	0.98290
Rv0951	sucC	succinyl-CoA synthetase subunit beta 	16	0.5	0.0	1.0	0.0	-1.00	-0.58	1.00000	1.00000
Rv0952	sucD	succinyl-CoA synthetase subunit alpha 	11	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0953c	-	POSSIBLE OXIDOREDUCTASE 	13	13.9	28.0	305.0	615.4	310.39	1.01	0.32570	0.70426
Rv0954	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	28	8.0	34.3	289.1	1234.9	945.79	2.09	0.00700	0.08387
Rv0955	-	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN 	18	4.4	0.3	61.3	3.8	-57.59	-4.03	0.00020	0.00614
Rv0956	purN	phosphoribosylglycinamide formyltransferase 	15	5.6	0.0	22.4	0.0	-22.44	-2.72	0.02960	0.19052
Rv0957	purH	bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase 	24	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0958	-	POSSIBLE MAGNESIUM CHELATASE 	15	48.3	63.8	966.5	1275.9	309.40	0.40	0.52030	0.82055
Rv0959	-	hypothetical protein Rv0959 	19	16.6	23.6	364.6	518.2	153.65	0.51	0.44680	0.78415
Rv0960	-	hypothetical protein Rv0960 	6	29.4	5.7	235.2	45.7	-189.52	-2.36	0.37000	0.73338
Rv0961	-	PROBABLE INTEGRAL MEMBRANE PROTEIN 	7	13.2	5.6	132.4	56.2	-76.26	-1.24	0.24160	0.64301
Rv0962c	lprP	POSSIBLE LIPOPROTEIN LPRP 	15	23.3	19.1	606.1	495.9	-110.14	-0.29	0.59410	0.88663
Rv0963c	-	hypothetical protein Rv0963c 	10	28.8	17.3	402.9	242.4	-160.41	-0.73	0.22780	0.62496
Rv0964c	-	hypothetical protein Rv0964c 	5	25.9	32.1	207.2	257.1	49.90	0.31	0.64740	0.92918
Rv0965c	-	hypothetical protein Rv0965c 	7	9.1	36.1	91.0	361.4	270.38	1.99	0.45110	0.78549
Rv0966c	-	hypothetical protein Rv0966c 	9	17.4	23.7	277.6	379.3	101.70	0.45	0.54070	0.83847
Rv0967	-	hypothetical protein Rv0967 	1	63.6	10.9	127.1	21.9	-105.26	-2.54	0.33320	0.70426
Rv0968	-	hypothetical protein Rv0968 	6	23.6	34.8	188.8	278.3	89.44	0.56	0.53540	0.83447
Rv0969	ctpV	PROBABLE METAL CATION TRANSPORTER P-TYPE ATPASE CTPV 	21	24.2	62.0	726.1	1860.5	1134.39	1.36	0.03080	0.19292
Rv0970	-	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN 	12	27.9	0.9	335.3	11.2	-324.10	-4.90	0.00000	0.00000
Rv0971c	echA7	enoyl-CoA hydratase 	6	26.0	45.3	156.1	271.6	115.49	0.80	0.42640	0.77965
Rv0972c	fadE12	PROBABLE ACYL-CoA DEHYDROGENASE FADE12 	18	5.7	37.2	102.3	669.5	567.22	2.71	0.01860	0.15461
Rv0973c	accA2	PROBABLE ACETYL-/PROPIONYL-COENZYME A CARBOXYLASE ALPHA CHAIN (ALPHA SUBUNIT) ACCA2: BIOTIN CARBOXYLASE + BIOTIN CARBOXYL CARRIER PROTEIN (BCCP) 	25	9.3	2.3	205.0	50.1	-154.96	-2.03	0.04060	0.23076
Rv0974c	accD2	PROBABLE ACETYL-/PROPIONYL-CoA CARBOXYLASE (BETA SUBUNIT) ACCD2 	20	10.6	16.6	105.6	166.0	60.40	0.65	0.48820	0.79669
Rv0975c	fadE13	PROBABLE ACYL-CoA DEHYDROGENASE FADE13 	20	30.6	52.0	733.3	1248.9	515.59	0.77	0.40070	0.76754
Rv0976c	-	hypothetical protein Rv0976c 	20	17.2	42.9	379.2	944.0	564.80	1.32	0.12960	0.45083
Rv0977	PE_PGRS16	PE-PGRS FAMILY PROTEIN 	32	41.7	32.0	1835.3	1407.3	-427.91	-0.38	0.26100	0.66747
Rv0978c	PE_PGRS17	PE-PGRS FAMILY PROTEIN 	10	33.9	90.1	610.8	1621.6	1010.76	1.41	0.06240	0.30045
Rv0979A	rpmF	50S ribosomal protein L32 	2	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0979c	-	hypothetical protein Rv0979c 	2	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0980c	PE_PGRS18	PE-PGRS FAMILY PROTEIN 	17	43.3	26.9	1300.2	807.1	-493.12	-0.69	0.21240	0.59458
Rv0981	mprA	MYCOBACTERIAL PERSISTENCE REGULATOR MRPA (TWO COMPONENT RESPONSE TRANSCRIPTIONAL REGULATORY PROTEIN) 	11	24.0	28.5	479.8	570.1	90.23	0.25	0.64530	0.92817
Rv0982	mprB	PROBABLE TWO COMPONENT SENSOR KINASE MPRB 	22	39.2	12.5	78.4	25.0	-53.45	-1.65	0.33130	0.70426
Rv0983	pepD	PROBABLE SERINE PROTEASE PEPD (SERINE PROTEINASE) (MTB32B) 	19	10.8	10.6	258.3	254.2	-4.13	-0.02	0.97670	1.00000
Rv0984	moaB2	POSSIBLE PTERIN-4-ALPHA-CARBINOLAMINE DEHYDRATASE MOAB2 (PHS) (4-ALPHA-HYDROXY-TETRAHYDROPTERIN DEHYDRATASE) (PTERIN-4-A-CARBINOLAMINE DEHYDRATASE) (PHENYLALANINE HYDROXYLASE-STIMULATING PROTEIN) (PHS) (PTERIN CARBINOLAMINE DEHYDRATASE) (PCD) 	5	16.4	16.7	98.4	100.3	1.86	0.03	0.96250	1.00000
Rv0985c	mscL	large-conductance mechanosensitive channel 	9	19.7	19.9	275.2	279.0	3.79	0.02	0.97720	1.00000
Rv0986	-	PROBABLE ADHESION COMPONENT TRANSPORT ATP-BINDING PROTEIN ABC TRANSPORTER 	25	18.8	8.3	301.0	132.5	-168.49	-1.18	0.23700	0.63679
Rv0987	-	PROBABLE ADHESION COMPONENT TRANSPORT TRANSMEMBRANE PROTEIN ABC TRANSPORTER 	94	10.9	21.7	633.6	1258.3	624.63	0.99	0.03970	0.22629
Rv0988	-	POSSIBLE CONSERVED EXPORTED PROTEIN 	41	8.1	6.5	177.8	143.5	-34.30	-0.31	0.71840	0.98313
Rv0989c	grcC2	PROBABLE POLYPRENYL-DIPHOSPHATE SYNTHASE GRCC2 (POLYPRENYL PYROPHOSPHATE SYNTHETASE) 	18	0.3	0.4	5.8	9.0	3.19	0.64	0.44570	0.78410
Rv0990c	-	hypothetical protein Rv0990c 	8	34.8	81.7	208.8	490.2	281.46	1.23	0.45220	0.78549
Rv0991c	-	CONSERVED HYPOTHETICAL SERINE RICH PROTEIN 	3	41.2	152.5	247.1	914.8	667.79	1.89	0.01950	0.15782
Rv0992c	-	hypothetical protein Rv0992c 	6	25.2	43.1	252.2	431.3	179.13	0.77	0.31420	0.70426
Rv0993	galU	PROBABLE UTP--GLUCOSE-1-PHOSPHATE URIDYLYLTRANSFERASE GALU (UDP-GLUCOSE PYROPHOSPHORYLASE) (UDPGP) (ALPHA-D-GLUCOSYL-1-PHOSPHATE URIDYLYLTRANSFERASE) (URIDINE DIPHOSPHOGLUCOSE PYROPHOSPHORYLASE) 	14	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0994	moeA1	PROBABLE MOLYBDOPTERIN BIOSYNTHESIS PROTEIN MOEA1 	14	11.7	3.2	233.8	64.5	-169.25	-1.86	0.00210	0.03392
Rv0995	rimJ	POSSIBLE RIBOSOMAL-PROTEIN-ALANINE ACETYLTRANSFERASE RIMJ (ACETYLATING ENZYME FOR N-TERMINAL OF RIBOSOMAL PROTEIN S5) 	5	18.3	0.5	146.6	4.1	-142.50	-5.16	0.00010	0.00338
Rv0996	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	17	26.8	5.6	642.3	134.4	-507.94	-2.26	0.00000	0.00000
Rv0997	-	hypothetical protein Rv0997 	6	47.9	46.8	478.7	467.8	-10.86	-0.03	0.96950	1.00000
Rv0998	-	hypothetical protein Rv0998 	13	5.9	0.2	47.3	1.4	-45.92	-5.13	0.00000	0.00000
Rv0999	-	hypothetical protein Rv0999 	11	19.5	8.1	350.5	145.3	-205.19	-1.27	0.11250	0.41524
Rv1000c	-	hypothetical protein Rv1000c 	8	29.1	50.7	407.8	709.6	301.81	0.80	0.14870	0.48191
Rv1001	arcA	arginine deiminase 	20	32.1	18.6	899.9	519.5	-380.33	-0.79	0.14070	0.47025
Rv1002c	-	hypothetical protein Rv1002c 	24	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv1003	-	hypothetical protein Rv1003 	8	5.6	15.2	55.8	151.9	96.12	1.44	0.47530	0.79336
Rv1004c	-	PROBABLE MEMBRANE PROTEIN 	12	8.7	46.8	156.7	842.8	686.06	2.43	0.00110	0.02274
Rv1005c	pabB	para-aminobenzoate synthase component I 	24	79.3	9.4	475.7	56.2	-419.46	-3.08	0.05250	0.27029
Rv1006	-	hypothetical protein Rv1006 	41	23.8	10.1	1378.7	587.1	-791.65	-1.23	0.00000	0.00000
Rv1007c	metG	methionyl-tRNA synthetase 	31	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv1008	tatD	PROBABLE DEOXYRIBONUCLEASE TATD (YJJV PROTEIN) 	13	34.7	21.3	763.2	469.2	-294.04	-0.70	0.18340	0.54366
Rv1009	rpfB	Probable resuscitation-promoting factor rpfB 	12	8.5	3.3	170.8	66.2	-104.65	-1.37	0.07300	0.32764
Rv1010	ksgA	dimethyladenosine transferase 	12	0.7	0.1	9.9	1.4	-8.53	-2.84	0.02140	0.16548
Rv1011	ispE	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase 	13	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv1012	-	hypothetical protein Rv1012 	6	86.8	25.7	347.4	102.7	-244.73	-1.76	0.28830	0.70426
Rv1013	pks16	acyl-CoA synthetase 	21	19.4	21.0	543.9	588.4	44.50	0.11	0.78320	1.00000
Rv1014c	pth	peptidyl-tRNA hydrolase 	11	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv1015c	rplY	50S ribosomal protein L25/general stress protein Ctc 	10	0.0	1.2	0.0	2.4	2.40	1.14	0.33780	0.70426
Rv1016c	lpqT	PROBABLE CONSERVED LIPOPROTEIN LPQT 	6	46.9	15.5	374.9	124.2	-250.65	-1.59	0.06130	0.29828
Rv1017c	prsA	ribose-phosphate pyrophosphokinase 	12	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv1018c	glmU	Probable UDP-N-acetylglucosamine pyrophosphorylase glmU 	24	0.0	0.2	0.0	0.3	0.34	0.23	1.00000	1.00000
Rv1019	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY TETR-FAMILY) 	8	63.7	261.4	764.8	3137.1	2372.27	2.04	0.46950	0.79336
Rv1020	mfd	PROBABLE TRANSCRIPTION-REPAIR COUPLING FACTOR MFD (TRCF) 	40	26.0	20.9	1609.8	1295.6	-314.23	-0.31	0.43340	0.77965
Rv1021	-	nucleoside triphosphate pyrophosphohydrolase 	13	33.8	56.1	608.5	1009.2	400.68	0.73	0.50670	0.81162
Rv1022	lpqU	PROBABLE CONSERVED LIPOPROTEIN LPQU 	14	11.5	11.8	252.4	259.2	6.85	0.04	0.95800	1.00000
Rv1023	eno	phosphopyruvate hydratase 	16	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv1024	-	POSSIBLE CONSERVED MEMBRANE PROTEIN 	8	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv1025	-	hypothetical protein Rv1025 	6	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv1026	-	hypothetical protein Rv1026 	8	0.8	0.1	6.5	0.7	-5.78	-3.25	0.20830	0.58653
Rv1027c	kdpE	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN KDPE 	11	29.9	65.3	239.5	522.3	282.88	1.13	0.35540	0.71727
Rv1028A	kdpF	Probable membrane protein kdpF 	3	9.5	1.4	19.1	2.7	-16.35	-2.81	0.33310	0.70426
Rv1028c	kdpD	PROBABLE SENSOR PROTEIN KDPD 	28	9.3	3.1	315.7	105.5	-210.23	-1.58	0.02560	0.18572
Rv1029	kdpA	potassium-transporting ATPase subunit A 	28	49.8	53.2	1692.9	1810.0	117.09	0.10	0.87020	1.00000
Rv1030	kdpB	potassium-transporting ATPase subunit B 	15	15.4	11.2	308.6	224.4	-84.14	-0.46	0.62810	0.91208
Rv1031	kdpC	Probable Potassium-transporting ATPase C chain KDPC (Potassium-translocating ATPase C chain) (ATP phosphohydrolase 	10	14.5	11.5	231.2	184.5	-46.74	-0.33	0.65490	0.93591
Rv1032c	trcS	TWO COMPONENT SENSOR HISTIDINE KINASE TRCS 	25	20.2	17.4	688.3	591.4	-96.86	-0.22	0.75610	1.00000
Rv1033c	trcR	TWO COMPONENT TRANSCRIPTIONAL REGULATOR TRCR 	15	62.8	12.0	1632.9	313.2	-1319.65	-2.38	0.00010	0.00338
Rv1034c	-	PROBABLE TRANSPOSASE (FRAGMENT) 	2	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv1035c	-	PROBABLE TRANSPOSASE (FRAGMENT) 	4	0.0	6.4	0.0	25.5	25.46	2.88	0.14250	0.47067
Rv1036c	-	truncated IS1560 transposase 	5	26.5	0.5	212.3	4.1	-208.26	-5.71	0.08060	0.34358
Rv1037c	esxI	PUTATIVE ESAT-6 LIKE PROTEIN ESXI (ESAT-6 LIKE PROTEIN 1) 	4	28.7	11.3	229.4	90.8	-138.67	-1.34	0.26480	0.67296
Rv1038c	esxJ	ESAT-6 LIKE PROTEIN ESXJ (ESAT-6 LIKE PROTEIN 2) 	3	77.1	14.8	308.3	59.3	-249.00	-2.38	0.16590	0.51036
Rv1039c	PPE15	PPE FAMILY PROTEIN 	24	54.1	42.6	1949.2	1533.4	-415.79	-0.35	0.36210	0.72602
Rv1040c	PE8	PE FAMILY PROTEIN 	8	22.8	10.4	228.5	103.5	-124.91	-1.14	0.20300	0.57608
Rv1041c	-	PROBABLE IS LIKE-2 TRANSPOSASE 	18	18.1	21.6	617.0	733.0	116.02	0.25	0.65670	0.93776
Rv1042c	-	PROBABLE IS LIKE-2 TRANSPOSASE 	6	7.3	16.0	73.2	159.7	86.53	1.13	0.22970	0.62817
Rv1043c	-	hypothetical protein Rv1043c 	14	52.7	26.1	1159.9	575.2	-584.63	-1.01	0.08740	0.36137
Rv1044	-	hypothetical protein Rv1044 	13	12.8	0.6	51.3	2.4	-48.87	-4.42	0.42530	0.77965
Rv1045	-	hypothetical protein Rv1045 	12	36.6	9.8	585.7	156.7	-428.95	-1.90	0.00210	0.03392
Rv1046c	-	hypothetical protein Rv1046c 	4	14.9	12.9	119.5	103.3	-16.23	-0.21	0.78800	1.00000
Rv1047	-	PROBABLE TRANSPOSASE 	16	10.1	6.8	262.6	176.6	-85.96	-0.57	0.25920	0.66680
Rv1048c	-	hypothetical protein Rv1048c 	24	27.1	33.0	921.9	1122.4	200.50	0.28	0.57180	0.86781
Rv1049	-	PROBABLE TRANSCRIPTIONAL REPRESSOR PROTEIN 	4	26.9	4.6	161.7	27.7	-133.95	-2.54	0.16410	0.50835
Rv1050	-	PROBABLE OXIDOREDUCTASE 	12	13.8	44.7	110.2	357.6	247.44	1.70	0.47680	0.79336
Rv1051c	-	hypothetical protein Rv1051c 	8	19.0	0.6	190.3	5.9	-184.43	-5.02	0.00180	0.03109
Rv1052	-	hypothetical protein Rv1052 	6	12.2	18.2	122.3	181.8	59.52	0.57	0.51740	0.82052
Rv1053c	-	hypothetical protein Rv1053c 	6	6.9	4.0	54.8	31.7	-23.15	-0.79	0.52180	0.82227
Rv1054	-	PROBABLE INTEGRASE (FRAGMENT) 	5	13.3	0.6	106.7	5.1	-101.58	-4.38	0.00590	0.07380
Rv1055	-	POSSIBLE INTEGRASE (FRAGMENT) 	3	0.0	18.4	0.0	36.8	36.83	4.28	0.33340	0.70426
Rv1056	-	hypothetical protein Rv1056 	22	45.6	76.4	1548.9	2596.2	1047.27	0.75	0.18740	0.55248
Rv1057	-	hypothetical protein Rv1057 	19	41.8	30.9	1421.2	1051.8	-369.37	-0.43	0.50910	0.81300
Rv1058	fadD14	acyl-CoA synthetase 	30	61.3	5.0	2082.6	169.6	-1913.07	-3.62	0.00000	0.00000
Rv1059	-	hypothetical protein Rv1059 	9	15.6	6.9	187.7	83.2	-104.56	-1.17	0.24390	0.64405
Rv1060	-	hypothetical protein Rv1060 	5	3.2	59.3	25.8	474.3	448.54	4.20	0.27560	0.68688
Rv1061	-	hypothetical protein Rv1061 	14	26.9	29.6	591.8	650.9	59.10	0.14	0.85220	1.00000
Rv1062	-	hypothetical protein Rv1062 	6	54.8	12.4	547.8	124.1	-423.65	-2.14	0.11530	0.42129
Rv1063c	-	hypothetical protein Rv1063c 	15	24.6	16.7	443.0	300.4	-142.63	-0.56	0.46260	0.79048
Rv1064c	lpqV	POSSIBLE LIPOPROTEIN LPQV 	6	7.2	96.6	72.0	966.0	894.03	3.75	0.01000	0.10360
Rv1065	-	hypothetical protein Rv1065 	10	15.8	4.2	316.5	83.9	-232.66	-1.92	0.00460	0.06037
Rv1066	-	hypothetical protein Rv1066 	4	4.8	48.1	19.1	192.4	173.32	3.34	0.02900	0.19040
Rv1067c	PE_PGRS19	PE-PGRS FAMILY PROTEIN 	15	16.9	27.1	270.9	434.3	163.41	0.68	0.52220	0.82257
Rv1068c	PE_PGRS20	PE-PGRS FAMILY PROTEIN 	13	31.9	26.0	509.7	416.7	-92.98	-0.29	0.63380	0.91659
Rv1069c	-	hypothetical protein Rv1069c 	20	73.8	46.9	2508.4	1594.0	-914.40	-0.65	0.29830	0.70426
Rv1070c	echA8	enoyl-CoA hydratase 	8	14.3	416.6	199.9	5833.0	5633.18	4.87	0.47620	0.79336
Rv1071c	echA9	enoyl-CoA hydratase 	12	31.2	50.4	623.7	1007.9	384.15	0.69	0.33490	0.70426
Rv1072	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	17	4.9	2.6	118.5	62.8	-55.72	-0.92	0.22500	0.62199
Rv1073	-	hypothetical protein Rv1073 	19	39.0	48.8	1248.7	1562.2	313.55	0.32	0.59550	0.88663
Rv1074c	fadA3	acetyl-CoA acetyltransferase 	11	87.8	32.5	1405.5	520.5	-885.02	-1.43	0.16910	0.51505
Rv1075c	-	CONSERVED EXPORTED PROTEIN 	18	44.1	22.7	1059.2	545.1	-514.05	-0.96	0.11770	0.42577
Rv1076	lipU	POSSIBLE LIPASE LIPU 	21	35.6	20.6	782.5	453.5	-328.95	-0.79	0.25320	0.65773
Rv1077	cbs	Probable cystathionine beta-synthase CBS (Serine sulfhydrase) (Beta-thionase) (Hemoprotein H-450) 	27	36.0	41.8	1223.3	1421.1	197.74	0.22	0.74230	1.00000
Rv1078	pra	Probable Proline-rich antigen homolog pra 	18	5.0	0.0	59.7	0.0	-59.73	-2.58	0.00000	0.00000
Rv1079	metB	cystathionine gamma-synthase 	18	20.1	6.5	443.1	141.9	-301.15	-1.64	0.00650	0.07980
Rv1080c	greA	transcription elongation factor GreA 	9	0.5	0.4	2.1	1.7	-0.35	-0.27	0.83300	1.00000
Rv1081c	-	PROBABLE CONSERVED MEMBRANE PROTEIN 	7	0.0	0.2	0.0	0.3	0.34	0.23	1.00000	1.00000
Rv1082	mca	Mycothiol conjugate amidase Mca (Mycothiol S-conjugate amidase) 	13	16.7	10.6	334.9	211.2	-123.70	-0.67	0.26920	0.67982
Rv1083	-	hypothetical protein Rv1083 	3	4.9	14.1	9.8	28.2	18.36	1.52	0.32790	0.70426
Rv1084	-	hypothetical protein Rv1084 	26	19.3	12.6	696.5	452.0	-244.53	-0.62	0.21480	0.60018
Rv1085c	-	POSSIBLE HEMOLYSIN-LIKE PROTEIN 	11	31.4	42.5	627.3	850.3	223.00	0.44	0.28710	0.70426
Rv1086	-	SHORT (C15) CHAIN Z-ISOPRENYL DIPHOSPHATE SYNTHASE (Z-FPP SYNTHASE) (Z-FARNESYL DIPHOSPHATE SYNTHASE) (Z-FPP SYNTHETASE) (Z-FARNESYL DIPHOSPHATE SYNTHETASE) (GERANYLTRANSTRANSFERASE) (FARNESYL PYROPHOSPHATE SYNTHETASE) 	15	1.4	4.8	34.4	115.8	81.44	1.75	0.01850	0.15410
Rv1087	PE_PGRS21	PE-PGRS FAMILY PROTEIN 	21	21.3	18.9	640.3	568.4	-71.92	-0.17	0.82300	1.00000
Rv1087A	-	hypothetical protein Rv1087A 	7	67.3	24.2	672.9	241.6	-431.27	-1.48	0.08830	0.36288
Rv1088	PE9	PE FAMILY PROTEIN 	5	73.5	6.0	294.1	24.2	-269.90	-3.60	0.33770	0.70426
Rv1089	PE10	PE FAMILY PROTEIN 	5	12.6	0.0	25.1	0.0	-25.14	-3.76	0.32670	0.70426
