#Resampling
#Command: python transit.py normalize=TTR ignoreNTerm=0.0 doLOESS=False ignoreCodon=True annotationPath=H37Rv.prot_table ignoreCTerm=0.0 histPath= sampleSize=10000 output=<open file 'resampling_H37Rv_Rv1565c_day32_TTR.dat', mode 'w' at 0x392ac00> expList=['Rv1565c_day32_rep1.wig', 'Rv1565c_day32_rep2.wig', 'Rv1565c_day32_rep3.wig'] doAdaptive=False ctrlList=['H37Rv_day32_rep1.wig', 'H37Rv_day32_rep2.wig', 'H37Rv_day32_rep3.wig']
#Control Samples:  H37Rv_day32_rep1.wig, H37Rv_day32_rep2.wig, H37Rv_day32_rep3.wig
#Experimental Samples:  Rv1565c_day32_rep1.wig, Rv1565c_day32_rep2.wig, Rv1565c_day32_rep3.wig
#Normalized with TTR
#TTR factors:	1.0000	0.2109	0.3076	0.7218	0.4697	0.6368
#Orf	Name	Description	N	TAs Hit	Sum Rd 1	Sum Rd 2	Delta Rd	log2 FC	p-value	p-adj
Rv0907	-	hypothetical protein Rv0907 	40	16	201.4	280.5	79.1	0.48	0.55040	0.88090
Rv0908	ctpE	PROBABLE METAL CATION TRANSPORTER ATPASE P-TYPE CTPE 	30	17	270.7	1832.1	1561.3	2.76	0.00000	0.00000
Rv0909	-	hypothetical protein Rv0909 	2	1	6.9	40.6	33.7	2.55	0.09800	0.34148
Rv0910	-	hypothetical protein Rv0910 	7	3	3.9	47.8	43.8	3.60	0.01210	0.09934
Rv0911	-	hypothetical protein Rv0911 	15	9	46.4	122.5	76.0	1.40	0.32420	0.65830
Rv0912	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	4	3	14.6	0.0	-14.6	-2.28	0.03030	0.17420
Rv0913c	-	POSSIBLE DIOXYGENASE 	41	18	613.8	744.0	130.1	0.28	0.73500	1.00000
Rv0914c	-	acetyl-CoA acetyltransferase 	16	13	157.6	426.6	269.0	1.44	0.05710	0.26159
Rv0915c	PPE14	PPE FAMILY PROTEIN 	19	13	837.7	478.3	-359.4	-0.81	0.45920	0.78839
Rv0916c	PE7	PE FAMILY PROTEIN 	5	4	72.5	125.9	53.4	0.80	0.33430	0.66860
Rv0917	betP	POSSIBLE GLYCINE BETAINE TRANSPORT INTEGRAL MEMBRANE PROTEIN BETP 	42	28	2357.6	1740.3	-617.4	-0.44	0.25530	0.56341
Rv0918	-	hypothetical protein Rv0918 	8	8	417.6	142.7	-274.9	-1.55	0.33200	0.66667
Rv0919	-	hypothetical protein Rv0919 	10	7	540.2	397.2	-143.0	-0.44	0.54260	0.87365
Rv0920c	-	PROBABLE TRANSPOSASE 	22	9	884.6	120.4	-764.2	-2.88	0.01850	0.12793
Rv0921	-	POSSIBLE RESOLVASE 	7	6	812.5	890.4	77.9	0.13	0.90320	1.00000
Rv0922	-	POSSIBLE TRANSPOSASE 	18	13	1269.3	791.6	-477.8	-0.68	0.34110	0.67529
Rv0923c	-	hypothetical protein Rv0923c 	21	14	819.2	134.2	-685.0	-2.61	0.00830	0.07631
Rv0924c	mntH	manganese transport protein MntH 	20	9	1244.8	254.6	-990.1	-2.29	0.04400	0.22000
Rv0925c	-	hypothetical protein Rv0925c 	16	12	1111.7	886.1	-225.6	-0.33	0.59690	0.92455
Rv0926c	-	hypothetical protein Rv0926c 	21	9	440.6	291.6	-148.9	-0.60	0.42290	0.75769
Rv0927c	-	short chain dehydrogenase 	6	4	617.0	241.7	-375.2	-1.35	0.18530	0.47148
Rv0928	pstS3	PERIPLASMIC PHOSPHATE-BINDING LIPOPROTEIN PSTS3 (PBP-3) (PSTS3) (PHOS1) 	22	14	5801.5	78.4	-5723.1	-6.21	0.00010	0.00302
Rv0929	pstC2	PHOSPHATE-TRANSPORT INTEGRAL MEMBRANE ABC TRANSPORTER PSTC2 	17	11	4747.1	49.3	-4697.8	-6.59	0.00660	0.06534
Rv0930	pstA1	PROBABLE PHOSPHATE-TRANSPORT INTEGRAL MEMBRANE ABC TRANSPORTER PSTA1 	17	13	14450.9	65.0	-14385.8	-7.80	0.00000	0.00000
Rv0931c	pknD	TRANSMEMBRANE SERINE/THREONINE-PROTEIN KINASE D PKND (PROTEIN KINASE D) (STPK D) 	45	37	7161.2	3076.6	-4084.6	-1.22	0.00150	0.02293
Rv0932c	pstS2	PERIPLASMIC PHOSPHATE-BINDING LIPOPROTEIN PSTS2 (PBP-2) (PSTS2) 	25	22	2240.7	1040.0	-1200.7	-1.11	0.20990	0.49851
Rv0933	pstB	PHOSPHATE-TRANSPORT ATP-BINDING PROTEIN ABC TRANSPORTER PSTB 	12	9	546.1	128.4	-417.7	-2.09	0.10190	0.34148
Rv0934	pstS1	PERIPLASMIC PHOSPHATE-BINDING LIPOPROTEIN PSTS1 (PBP-1) (PSTS1) 	21	17	2446.7	639.9	-1806.8	-1.93	0.00020	0.00502
Rv0935	pstC1	PHOSPHATE-TRANSPORT INTEGRAL MEMBRANE ABC TRANSPORTER PSTC1 	12	9	1026.5	222.3	-804.2	-2.21	0.02890	0.16908
Rv0936	pstA2	PHOSPHATE-TRANSPORT INTEGRAL MEMBRANE ABC TRANSPORTER PSTA2 	20	11	303.3	314.0	10.7	0.05	0.93790	1.00000
Rv0937c	-	hypothetical protein Rv0937c 	12	4	27.0	1.3	-25.7	-4.40	0.11690	0.36612
Rv0938	-	ATP-dependent DNA ligase 	43	17	571.8	1078.1	506.3	0.91	0.09740	0.34148
Rv0939	-	POSSIBLE BIFUNCTIONAL ENZYME: 2-HYDROXYHEPTA-2,4-DIENE-1,7-DIOATE ISOMERASE (HHDD ISOMERASE) + CYCLASE/DEHYDRASE 	31	13	138.1	296.9	158.8	1.10	0.28030	0.59957
Rv0940c	-	POSSIBLE OXIDOREDUCTASE 	15	9	1359.1	98.6	-1260.6	-3.79	0.00750	0.07194
Rv0941c	-	hypothetical protein Rv0941c 	9	8	568.0	981.5	413.5	0.79	0.43910	0.77354
Rv0942	-	hypothetical protein Rv0942 	7	4	45.3	224.6	179.3	2.31	0.00900	0.08016
Rv0943c	-	PROBABLE MONOOXYGENASE 	17	14	468.6	329.8	-138.8	-0.51	0.52090	0.85075
Rv0944	-	POSSIBLE FORMAMIDOPYRIMIDINE-DNA GLYCOSYLASE (FAPY-DNA GLYCOSYLASE) 	8	6	595.6	257.5	-338.2	-1.21	0.05880	0.26540
Rv0945	-	short chain dehydrogenase 	7	3	48.0	7.8	-40.3	-2.63	0.44700	0.78243
Rv0946c	pgi	glucose-6-phosphate isomerase 	19	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv0948c	-	hypothetical protein Rv0948c 	6	1	13.2	0.0	-13.2	-2.14	1.00000	1.00000
Rv0949	uvrD1	PROBABLE ATP-DEPENDENT DNA HELICASE II UVRD1 	45	3	34.5	0.0	-34.5	-3.52	0.21660	0.50837
Rv0950c	-	hypothetical protein Rv0950c 	21	6	18.0	3.8	-14.1	-2.23	0.07470	0.30632
Rv0951	sucC	succinyl-CoA synthetase subunit beta 	16	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv0952	sucD	succinyl-CoA synthetase subunit alpha 	11	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv0953c	-	POSSIBLE OXIDOREDUCTASE 	13	10	101.7	573.8	472.1	2.50	0.01240	0.09975
Rv0954	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	28	9	39.1	63.6	24.5	0.70	0.57370	0.90298
Rv0955	-	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN 	18	1	0.0	0.6	0.6	-2.24	1.00000	1.00000
Rv0956	purN	phosphoribosylglycinamide formyltransferase 	15	1	40.4	0.0	-40.4	-3.75	0.40200	0.74087
Rv0957	purH	bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase 	24	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv0958	-	POSSIBLE MAGNESIUM CHELATASE 	15	13	503.4	147.0	-356.4	-1.78	0.16320	0.45095
Rv0959	-	hypothetical protein Rv0959 	19	10	411.0	91.2	-319.8	-2.17	0.02600	0.15960
Rv0960	-	hypothetical protein Rv0960 	6	4	683.0	270.0	-413.0	-1.34	0.21610	0.50837
Rv0961	-	PROBABLE INTEGRAL MEMBRANE PROTEIN 	7	6	186.3	495.6	309.3	1.41	0.24930	0.55477
Rv0962c	lprP	POSSIBLE LIPOPROTEIN LPRP 	15	9	837.2	806.8	-30.3	-0.05	0.95220	1.00000
Rv0963c	-	hypothetical protein Rv0963c 	10	10	257.4	1091.0	833.6	2.08	0.00110	0.01844
Rv0964c	-	hypothetical protein Rv0964c 	5	3	11.2	15.4	4.2	0.45	0.68720	1.00000
Rv0965c	-	hypothetical protein Rv0965c 	7	4	74.2	0.0	-74.2	-4.63	0.01300	0.10333
Rv0966c	-	hypothetical protein Rv0966c 	9	7	178.4	572.3	393.8	1.68	0.07710	0.31200
Rv0967	-	hypothetical protein Rv0967 	1	1	0.4	323.3	322.8	9.58	0.09980	0.34148
Rv0968	-	hypothetical protein Rv0968 	6	5	196.6	251.1	54.5	0.35	0.56730	0.89680
Rv0969	ctpV	PROBABLE METAL CATION TRANSPORTER P-TYPE ATPASE CTPV 	21	13	175.5	370.2	194.8	1.08	0.20780	0.49708
Rv0970	-	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN 	12	7	358.0	2.3	-355.7	-7.28	0.00580	0.05949
Rv0971c	echA7	enoyl-CoA hydratase 	6	4	28.7	12.3	-16.4	-1.22	0.95120	1.00000
Rv0972c	fadE12	PROBABLE ACYL-CoA DEHYDROGENASE FADE12 	18	12	119.1	91.7	-27.4	-0.38	0.72610	1.00000
Rv0973c	accA2	PROBABLE ACETYL-/PROPIONYL-COENZYME A CARBOXYLASE ALPHA CHAIN (ALPHA SUBUNIT) ACCA2: BIOTIN CARBOXYLASE + BIOTIN CARBOXYL CARRIER PROTEIN (BCCP) 	25	7	74.4	449.9	375.6	2.60	0.22130	0.51539
Rv0974c	accD2	PROBABLE ACETYL-/PROPIONYL-CoA CARBOXYLASE (BETA SUBUNIT) ACCD2 	20	6	98.5	282.3	183.8	1.52	0.20400	0.49541
Rv0975c	fadE13	PROBABLE ACYL-CoA DEHYDROGENASE FADE13 	20	11	1544.1	315.5	-1228.7	-2.29	0.11660	0.36575
Rv0976c	-	hypothetical protein Rv0976c 	20	11	337.7	783.1	445.3	1.21	0.03710	0.19711
Rv0977	PE_PGRS16	PE-PGRS FAMILY PROTEIN 	32	23	1797.6	1143.0	-654.6	-0.65	0.15900	0.44705
Rv0978c	PE_PGRS17	PE-PGRS FAMILY PROTEIN 	10	8	752.5	964.5	212.0	0.36	0.58830	0.91549
Rv0979A	rpmF	50S ribosomal protein L32 	2	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv0979c	-	hypothetical protein Rv0979c 	1	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv0980c	PE_PGRS18	PE-PGRS FAMILY PROTEIN 	17	14	1758.7	814.1	-944.6	-1.11	0.04730	0.23072
Rv0981	mprA	MYCOBACTERIAL PERSISTENCE REGULATOR MRPA (TWO COMPONENT RESPONSE TRANSCRIPTIONAL REGULATORY PROTEIN) 	11	10	367.3	228.6	-138.7	-0.68	0.36740	0.70769
Rv0982	mprB	PROBABLE TWO COMPONENT SENSOR KINASE MPRB 	22	1	381.5	0.6	-380.9	-9.23	0.09670	0.34148
Rv0983	pepD	PROBABLE SERINE PROTEASE PEPD (SERINE PROTEINASE) (MTB32B) 	19	4	9.6	132.3	122.7	3.79	0.07210	0.29998
Rv0984	moaB2	POSSIBLE PTERIN-4-ALPHA-CARBINOLAMINE DEHYDRATASE MOAB2 (PHS) (4-ALPHA-HYDROXY-TETRAHYDROPTERIN DEHYDRATASE) (PTERIN-4-A-CARBINOLAMINE DEHYDRATASE) (PHENYLALANINE HYDROXYLASE-STIMULATING PROTEIN) (PHS) (PTERIN CARBINOLAMINE DEHYDRATASE) (PCD) 	5	2	547.5	150.7	-396.8	-1.86	0.14750	0.42771
Rv0985c	mscL	large-conductance mechanosensitive channel 	9	6	60.8	236.0	175.2	1.96	0.00700	0.06862
Rv0986	-	PROBABLE ADHESION COMPONENT TRANSPORT ATP-BINDING PROTEIN ABC TRANSPORTER 	25	7	118.3	133.3	15.0	0.17	0.81230	1.00000
Rv0987	-	PROBABLE ADHESION COMPONENT TRANSPORT TRANSMEMBRANE PROTEIN ABC TRANSPORTER 	94	25	292.1	1278.6	986.5	2.13	0.00180	0.02621
Rv0988	-	POSSIBLE CONSERVED EXPORTED PROTEIN 	41	6	7.7	171.5	163.8	4.48	0.23220	0.52851
Rv0989c	grcC2	PROBABLE POLYPRENYL-DIPHOSPHATE SYNTHASE GRCC2 (POLYPRENYL PYROPHOSPHATE SYNTHETASE) 	18	12	326.8	1060.0	733.2	1.70	0.01970	0.13368
Rv0990c	-	hypothetical protein Rv0990c 	8	5	101.6	200.6	99.0	0.98	0.48810	0.81452
Rv0991c	-	CONSERVED HYPOTHETICAL SERINE RICH PROTEIN 	3	3	677.4	473.6	-203.8	-0.52	0.45450	0.78335
Rv0992c	-	hypothetical protein Rv0992c 	6	4	922.9	73.3	-849.6	-3.65	0.00320	0.03857
Rv0993	galU	PROBABLE UTP--GLUCOSE-1-PHOSPHATE URIDYLYLTRANSFERASE GALU (UDP-GLUCOSE PYROPHOSPHORYLASE) (UDPGP) (ALPHA-D-GLUCOSYL-1-PHOSPHATE URIDYLYLTRANSFERASE) (URIDINE DIPHOSPHOGLUCOSE PYROPHOSPHORYLASE) 	14	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv0994	moeA1	PROBABLE MOLYBDOPTERIN BIOSYNTHESIS PROTEIN MOEA1 	14	5	0.6	197.3	196.6	8.28	0.00000	0.00000
Rv0995	rimJ	POSSIBLE RIBOSOMAL-PROTEIN-ALANINE ACETYLTRANSFERASE RIMJ (ACETYLATING ENZYME FOR N-TERMINAL OF RIBOSOMAL PROTEIN S5) 	5	4	16.0	796.2	780.2	5.64	0.00050	0.01061
Rv0996	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	17	10	95.1	188.8	93.8	0.99	0.27000	0.58581
Rv0997	-	hypothetical protein Rv0997 	6	4	1689.2	289.2	-1400.1	-2.55	0.00480	0.05162
Rv0998	-	hypothetical protein Rv0998 	13	1	0.0	16.2	16.2	2.43	0.09900	0.34148
Rv0999	-	hypothetical protein Rv0999 	11	9	69.1	260.3	191.1	1.91	0.00200	0.02820
Rv1000c	-	hypothetical protein Rv1000c 	8	5	600.5	748.0	147.5	0.32	0.69080	1.00000
Rv1001	arcA	arginine deiminase 	20	12	1398.5	697.7	-700.8	-1.00	0.09790	0.34148
Rv1002c	-	hypothetical protein Rv1002c 	24	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv1003	-	hypothetical protein Rv1003 	8	3	43.8	0.0	-43.8	-3.87	0.00250	0.03281
Rv1004c	-	PROBABLE MEMBRANE PROTEIN 	12	8	937.9	301.9	-636.0	-1.64	0.12950	0.39204
Rv1005c	pabB	para-aminobenzoate synthase component I 	24	3	744.2	48.5	-695.7	-3.94	0.08150	0.32156
Rv1006	-	hypothetical protein Rv1006 	41	28	388.0	1907.2	1519.1	2.30	0.00000	0.00000
Rv1007c	metG	methionyl-tRNA synthetase 	31	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv1008	tatD	PROBABLE DEOXYRIBONUCLEASE TATD (YJJV PROTEIN) 	13	11	957.2	233.4	-723.8	-2.04	0.02530	0.15724
Rv1009	rpfB	Probable resuscitation-promoting factor rpfB 	12	7	297.5	35.4	-262.1	-3.07	0.42830	0.76325
Rv1010	ksgA	dimethyladenosine transferase 	12	4	0.2	5.5	5.2	4.69	0.03820	0.20108
Rv1011	ispE	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase 	13	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv1012	-	hypothetical protein Rv1012 	6	3	113.0	132.2	19.2	0.23	0.79460	1.00000
Rv1013	pks16	acyl-CoA synthetase 	21	17	776.0	786.0	10.0	0.02	0.98010	1.00000
Rv1014c	pth	peptidyl-tRNA hydrolase 	11	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv1015c	rplY	50S ribosomal protein L25/general stress protein Ctc 	9	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv1016c	lpqT	PROBABLE CONSERVED LIPOPROTEIN LPQT 	6	4	373.3	274.1	-99.2	-0.45	0.88120	1.00000
Rv1017c	prsA	ribose-phosphate pyrophosphokinase 	12	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv1018c	glmU	Probable UDP-N-acetylglucosamine pyrophosphorylase glmU 	24	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv1019	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY TETR-FAMILY) 	8	6	92.1	276.0	183.9	1.58	0.15370	0.43896
Rv1020	mfd	PROBABLE TRANSCRIPTION-REPAIR COUPLING FACTOR MFD (TRCF) 	40	30	1212.9	1223.6	10.6	0.01	0.97270	1.00000
Rv1021	-	nucleoside triphosphate pyrophosphohydrolase 	13	6	133.5	260.1	126.7	0.96	0.46130	0.78961
Rv1022	lpqU	PROBABLE CONSERVED LIPOPROTEIN LPQU 	14	6	377.4	1172.0	794.6	1.63	0.10500	0.34237
Rv1023	eno	phosphopyruvate hydratase 	16	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv1024	-	POSSIBLE CONSERVED MEMBRANE PROTEIN 	8	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv1025	-	hypothetical protein Rv1025 	6	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv1026	-	hypothetical protein Rv1026 	8	2	24.4	0.0	-24.4	-3.02	0.18440	0.47043
Rv1027c	kdpE	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN KDPE 	11	4	12.6	0.0	-12.6	-2.07	0.03580	0.19225
Rv1028A	kdpF	Probable membrane protein kdpF 	3	2	9.2	0.6	-8.6	-3.86	0.45450	0.78335
Rv1028c	kdpD	PROBABLE SENSOR PROTEIN KDPD 	28	12	533.7	895.9	362.3	0.75	0.31500	0.64441
Rv1029	kdpA	potassium-transporting ATPase subunit A 	28	19	2048.9	1139.5	-909.4	-0.85	0.30820	0.63486
Rv1030	kdpB	potassium-transporting ATPase subunit B 	15	11	118.5	602.9	484.5	2.35	0.00010	0.00302
Rv1031	kdpC	Probable Potassium-transporting ATPase C chain KDPC (Potassium-translocating ATPase C chain) (ATP phosphohydrolase 	10	6	80.2	427.7	347.5	2.41	0.05120	0.24349
Rv1032c	trcS	TWO COMPONENT SENSOR HISTIDINE KINASE TRCS 	25	15	362.5	298.0	-64.5	-0.28	0.71890	1.00000
Rv1033c	trcR	TWO COMPONENT TRANSCRIPTIONAL REGULATOR TRCR 	15	13	1578.1	1050.1	-528.0	-0.59	0.26950	0.58526
Rv1034c	-	PROBABLE TRANSPOSASE (FRAGMENT) 	2	1	22.4	0.0	-22.4	-2.90	0.40160	0.74087
Rv1035c	-	PROBABLE TRANSPOSASE (FRAGMENT) 	4	3	15.8	14.0	-1.7	-0.17	0.89970	1.00000
Rv1036c	-	truncated IS1560 transposase 	5	4	71.2	303.1	231.8	2.09	0.03950	0.20602
Rv1037c	esxI	PUTATIVE ESAT-6 LIKE PROTEIN ESXI (ESAT-6 LIKE PROTEIN 1) 	4	4	87.8	6.0	-81.8	-3.88	0.00920	0.08157
Rv1038c	esxJ	ESAT-6 LIKE PROTEIN ESXJ (ESAT-6 LIKE PROTEIN 2) 	3	3	181.1	161.6	-19.6	-0.17	0.81420	1.00000
Rv1039c	PPE15	PPE FAMILY PROTEIN 	24	19	869.7	702.1	-167.6	-0.31	0.58390	0.91057
Rv1040c	PE8	PE FAMILY PROTEIN 	8	6	379.9	159.8	-220.1	-1.25	0.35720	0.69557
Rv1041c	-	PROBABLE IS LIKE-2 TRANSPOSASE 	18	14	758.1	733.2	-24.9	-0.05	0.92160	1.00000
Rv1042c	-	PROBABLE IS LIKE-2 TRANSPOSASE 	6	4	249.4	219.6	-29.7	-0.18	0.88430	1.00000
Rv1043c	-	hypothetical protein Rv1043c 	14	10	1798.8	837.6	-961.1	-1.10	0.29070	0.61144
Rv1044	-	hypothetical protein Rv1044 	13	1	1.5	0.5	-1.0	-1.69	0.29620	0.61876
Rv1045	-	hypothetical protein Rv1045 	12	8	621.2	278.9	-342.3	-1.16	0.47530	0.80154
Rv1046c	-	hypothetical protein Rv1046c 	4	4	15.0	72.9	57.9	2.28	0.08660	0.33129
Rv1047	-	PROBABLE TRANSPOSASE 	16	13	452.0	140.0	-312.0	-1.69	0.02860	0.16856
Rv1048c	-	hypothetical protein Rv1048c 	24	17	1064.9	2393.5	1328.6	1.17	0.08180	0.32156
Rv1049	-	PROBABLE TRANSCRIPTIONAL REPRESSOR PROTEIN 	4	3	258.5	87.0	-171.5	-1.57	0.20000	0.49042
Rv1050	-	PROBABLE OXIDOREDUCTASE 	12	2	146.0	211.2	65.3	0.53	0.65640	0.98165
Rv1051c	-	hypothetical protein Rv1051c 	8	6	565.9	90.9	-475.0	-2.64	0.14340	0.41948
Rv1052	-	hypothetical protein Rv1052 	6	4	70.0	650.6	580.5	3.22	0.00060	0.01203
Rv1053c	-	hypothetical protein Rv1053c 	6	3	70.7	240.5	169.7	1.77	0.20570	0.49550
Rv1054	-	PROBABLE INTEGRASE (FRAGMENT) 	5	2	49.5	185.1	135.6	1.90	0.18750	0.47290
Rv1055	-	POSSIBLE INTEGRASE (FRAGMENT) 	3	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv1056	-	hypothetical protein Rv1056 	22	16	1837.5	1301.3	-536.2	-0.50	0.38950	0.73445
Rv1057	-	hypothetical protein Rv1057 	19	17	3584.0	860.5	-2723.5	-2.06	0.02070	0.13835
Rv1058	fadD14	acyl-CoA synthetase 	30	15	1486.2	374.0	-1112.2	-1.99	0.00860	0.07816
Rv1059	-	hypothetical protein Rv1059 	9	5	130.8	1.2	-129.6	-6.78	0.00270	0.03431
Rv1060	-	hypothetical protein Rv1060 	5	2	50.4	3.0	-47.4	-4.06	0.77540	1.00000
Rv1061	-	hypothetical protein Rv1061 	14	9	783.9	69.4	-714.5	-3.50	0.01560	0.11527
Rv1062	-	hypothetical protein Rv1062 	6	4	416.3	123.1	-293.2	-1.76	0.33370	0.66854
Rv1063c	-	hypothetical protein Rv1063c 	15	7	227.3	633.4	406.0	1.48	0.17810	0.46807
Rv1064c	lpqV	POSSIBLE LIPOPROTEIN LPQV 	6	4	43.2	330.5	287.3	2.94	0.03510	0.19106
Rv1065	-	hypothetical protein Rv1065 	10	8	117.8	306.4	188.5	1.38	0.09840	0.34148
Rv1066	-	hypothetical protein Rv1066 	4	3	2.3	31.1	28.8	3.75	0.20340	0.49541
Rv1067c	PE_PGRS19	PE-PGRS FAMILY PROTEIN 	15	7	179.7	179.6	-0.2	-0.00	0.99780	1.00000
Rv1068c	PE_PGRS20	PE-PGRS FAMILY PROTEIN 	13	7	375.3	147.3	-228.0	-1.35	0.19070	0.47645
Rv1069c	-	hypothetical protein Rv1069c 	20	18	1332.9	1132.4	-200.5	-0.24	0.72490	1.00000
Rv1070c	echA8	enoyl-CoA hydratase 	8	7	1249.8	101.9	-1147.9	-3.62	0.46330	0.79134
Rv1071c	echA9	enoyl-CoA hydratase 	12	9	270.4	262.6	-7.8	-0.04	0.95030	1.00000
Rv1072	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	17	7	7.3	179.4	172.1	4.63	0.00000	0.00000
Rv1073	-	hypothetical protein Rv1073 	19	13	936.3	652.0	-284.3	-0.52	0.40920	0.74485
Rv1074c	fadA3	acetyl-CoA acetyltransferase 	11	8	613.8	442.1	-171.7	-0.47	0.60890	0.93659
Rv1075c	-	CONSERVED EXPORTED PROTEIN 	18	11	545.9	535.6	-10.3	-0.03	0.95970	1.00000
Rv1076	lipU	POSSIBLE LIPASE LIPU 	21	6	773.5	458.3	-315.2	-0.76	0.32720	0.66156
Rv1077	cbs	Probable cystathionine beta-synthase CBS (Serine sulfhydrase) (Beta-thionase) (Hemoprotein H-450) 	27	18	1387.0	1377.0	-10.0	-0.01	0.98530	1.00000
Rv1078	pra	Probable Proline-rich antigen homolog pra 	18	5	5.9	0.5	-5.5	-3.66	0.04320	0.21764
Rv1079	metB	cystathionine gamma-synthase 	18	9	145.8	108.2	-37.6	-0.43	0.76760	1.00000
Rv1080c	greA	transcription elongation factor GreA 	9	2	2.0	2.6	0.6	0.35	0.92300	1.00000
Rv1081c	-	PROBABLE CONSERVED MEMBRANE PROTEIN 	7	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv1082	mca	Mycothiol conjugate amidase Mca (Mycothiol S-conjugate amidase) 	13	7	95.6	522.6	427.0	2.45	0.02280	0.14744
Rv1083	-	hypothetical protein Rv1083 	3	1	1.7	2.1	0.3	0.25	1.00000	1.00000
Rv1084	-	hypothetical protein Rv1084 	26	13	523.8	843.3	319.5	0.69	0.17880	0.46807
Rv1085c	-	POSSIBLE HEMOLYSIN-LIKE PROTEIN 	11	11	733.6	258.6	-474.9	-1.50	0.33740	0.67143
Rv1086	-	SHORT (C15) CHAIN Z-ISOPRENYL DIPHOSPHATE SYNTHASE (Z-FPP SYNTHASE) (Z-FARNESYL DIPHOSPHATE SYNTHASE) (Z-FPP SYNTHETASE) (Z-FARNESYL DIPHOSPHATE SYNTHETASE) (GERANYLTRANSTRANSFERASE) (FARNESYL PYROPHOSPHATE SYNTHETASE) 	15	1	0.3	0.0	-0.3	3.29	1.00000	1.00000
Rv1087	PE_PGRS21	PE-PGRS FAMILY PROTEIN 	21	13	174.5	248.8	74.3	0.51	0.50180	0.82970
Rv1087A	-	hypothetical protein Rv1087A 	7	6	151.6	224.9	73.3	0.57	0.55990	0.89039
Rv1088	PE9	PE FAMILY PROTEIN 	5	2	255.3	230.3	-24.9	-0.15	0.85220	1.00000
Rv1089	PE10	PE FAMILY PROTEIN 	5	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv1089A	celA2a	PROBABLE CELLULASE CELA2A (ENDO-1,4-BETA-GLUCANASE) (ENDOGLUCANASE) (CARBOXYMETHYL CELLULASE) 	2	1	4.4	0.0	-4.4	-0.54	0.10050	0.34148
Rv1090	celA2b	PROBABLE CELLULASE CELA2B (ENDO-1,4-BETA-GLUCANASE) (ENDOGLUCANASE) (CARBOXYMETHYL CELLULASE) 	7	5	289.4	357.5	68.1	0.30	0.60050	0.92719
Rv1091	PE_PGRS22	PE-PGRS FAMILY PROTEIN 	26	13	200.1	303.2	103.1	0.60	0.43950	0.77354
Rv1092c	coaA	pantothenate kinase 	19	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv1093	glyA	serine hydroxymethyltransferase 	14	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv1094	desA2	POSSIBLE ACYL-	12	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv1095	phoH2	PROBABLE PHOH-LIKE PROTEIN PHOH2 (PHOSPHATE STARVATION-INDUCIBLE PROTEIN PSIH) 	13	6	146.2	393.5	247.3	1.43	0.10660	0.34496
Rv1096	-	POSSIBLE GLYCOSYL HYDROLASE 	19	9	167.0	31.9	-135.1	-2.39	0.11960	0.37284
Rv1097c	-	PROBABLE MEMBRANE GLYCINE AND PROLINE RICH PROTEIN 	17	7	362.1	405.5	43.4	0.16	0.85070	1.00000
Rv1098c	fumC	fumarate hydratase 	13	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv1099c	glpX	fructose 1,6-bisphosphatase II 	13	3	125.6	2.2	-123.4	-5.83	0.20160	0.49271
