Rv_ID,gene_name,func_tuberculist,COG,u1,u2,u3,u4,u5,u6,u7,u8,u9,u10
Rv1288,-,conserved hypotheticals,R,2.3236036,6.225731,7.7029686,-3.3858871,-5.6453104,9.857611,1.740142,-6.1360555,-0.37399718,-4.469882
Rv1290A,-,conserved hypotheticals,S,0.42688632,-6.6514983,-14.509645,-3.5314472,-0.08217656,-1.9761596,-0.37313926,3.4298818,2.1668859,-1.5343605
Rv1298,rpmE,information pathways,J,-1.1973131,2.899041,4.684426,-3.1130035,-7.4448037,11.860487,-1.4658537,-3.0979342,2.5564249,-1.3977438
Rv1300,hemK,intermediary metabolism and respiration,J,-1.352147,2.376268,7.80855,-3.5061553,-7.40826,11.677086,-1.8782319,-1.4103723,4.313091,0.9569009
Rv1301,-,conserved hypotheticals,J,-1.255182,2.911515,4.3440285,-3.3283563,-7.489984,11.790071,-1.4856937,-2.9141495,2.4688792,-1.5874897
Rv1312,-,cell wall and cell processes,S,-1.2310456,2.9342952,4.369609,-3.3314545,-7.4920964,11.808789,-1.4690684,-2.9112732,2.4673467,-1.5903261
Rv1314c,-,conserved hypotheticals,S,-1.0304534,2.042392,7.525945,-2.2900183,-7.218656,12.494506,-1.9641442,-3.0627685,3.777305,0.19430539
Rv1321,-,conserved hypotheticals,L,0.36551028,-6.7290287,-14.538909,-3.4177213,-0.22975187,-1.8698456,-0.20354182,3.4098344,2.1350112,-1.5235654
Rv1322,-,conserved hypotheticals,S,0.3872133,-6.678464,-14.516539,-3.364357,-0.26805225,-1.9496752,-0.2306369,3.375473,2.1559403,-1.5548807
Rv1323,fadA4,lipid metabolism,I,2.303203,6.2669277,7.825837,-3.4220173,-5.7468762,9.861282,1.564474,-6.028624,-0.32207853,-4.3094764
Rv1324,-,intermediary metabolism and respiration,O,-0.47527823,1.1841174,8.705927,-1.7292582,-6.799651,11.883336,-1.1707999,-2.1727314,3.3657072,0.47020042
Rv1328,glgP,intermediary metabolism and respiration,G,-0.51958257,1.29232,8.64422,-1.6647832,-6.7872014,11.855851,-1.0797807,-2.3028216,3.4076984,0.40789527
Rv1331,clpS,conserved hypotheticals,S,0.38624352,-6.803953,-14.527689,-3.427495,-0.26887178,-1.8160537,-0.124177724,3.4504728,2.0786874,-1.4682806
Rv1332,-,regulatory proteins,S,2.3000998,6.238161,7.7502127,-3.3168337,-5.7071667,9.87195,1.7573022,-6.1779494,-0.38245535,-4.4384193
Rv1333,-,intermediary metabolism and respiration,EQ,0.36717123,-6.7263627,-14.526034,-3.3990839,-0.24540262,-1.9051745,-0.19330233,3.3895345,2.120953,-1.545775
Rv1334,-,intermediary metabolism and respiration,R,-0.48144224,1.262075,8.670502,-1.7095368,-6.8240633,11.855607,-1.1312381,-2.2423396,3.3353324,0.40022635
Rv1335,-,intermediary metabolism and respiration,H,0.2445283,3.780412,9.139326,-2.274966,-6.91464,12.333636,-1.203812,-5.2723546,2.7619836,-0.4441538
Rv1336,cysM,intermediary metabolism and respiration,E,0.14546889,3.6017783,8.907485,-2.2318137,-6.9336853,12.22303,-1.2107913,-5.0207787,2.7561104,-0.5419716
Rv1337,-,cell wall and cell processes,R,-0.70865214,2.3455174,6.96926,-2.5176835,-6.7548594,12.95934,-2.379923,-4.589038,3.9114652,-0.26258036
Rv1338,murI,cell wall and cell processes,M,-2.5801158,2.6416862,7.7888427,-4.0580106,-7.426203,11.826378,-3.099591,1.2511414,5.7380004,3.1643312
Rv1339,-,conserved hypotheticals,R,-0.50572526,3.4375577,7.137591,-2.0368528,-7.0132847,11.083047,-0.2864416,-3.8785036,1.6875453,-1.3096011
Rv1340,rph,information pathways,J,-1.3900267,1.5334171,6.9384885,-1.2646477,-7.1393876,13.346183,-2.6010609,-4.384794,4.3918047,0.59932566
Rv1341,-,conserved hypotheticals,F,-0.94585526,2.4571884,7.0386415,-2.77394,-7.0901823,12.456025,-2.1720212,-3.7231824,3.9735599,0.10240504
Rv1342c,-,cell wall and cell processes,S,-1.570257,0.8298114,7.3563538,-0.68498784,-6.9878573,13.933975,-3.0733907,-4.8780184,5.094774,1.1843542
Rv1343c,lprD,cell wall and cell processes,K,-1.2752867,3.277635,3.9821796,-3.3558273,-7.4976835,11.885485,-1.3641483,-3.011358,2.2463803,-1.8217639
Rv1345,fadD33,lipid metabolism,IQ,0.22182393,3.7579556,9.1012335,-2.2516558,-6.905087,12.318982,-1.2149233,-5.2207193,2.768754,-0.45088595
Rv1346,fadE14,lipid metabolism,I,0.5753289,4.826302,8.985887,-2.0164697,-7.3925457,10.976362,0.823553,-4.9968834,0.3683349,-2.027525
Rv1347c,-,lipid metabolism,J,-0.9206698,2.4401639,7.0667596,-2.7499874,-7.0743995,12.41866,-2.1400218,-3.6823537,3.9429822,0.072661735
Rv1348,-,cell wall and cell processes,V,-0.41840723,3.4569006,7.2556815,-2.2670748,-7.3229,11.538674,-0.48830572,-3.9062006,1.9098533,-1.2970165
Rv1349,-,cell wall and cell processes,V,-1.2325662,2.9234085,4.3478265,-3.3366125,-7.501017,11.784169,-1.4667026,-2.9064991,2.4514372,-1.605694
Rv1352,-,conserved hypotheticals,S,0.07997595,-6.641371,-13.48574,-3.1915414,-0.85886407,-1.3080426,-0.14056288,2.6454144,2.1159518,-1.0284905
Rv1357c,-,conserved hypotheticals,T,0.29413015,-6.780751,-14.48674,-3.3295066,-0.2916928,-2.0255573,-0.11306595,3.3185086,2.3805294,-1.6633645
Rv1359,-,regulatory proteins,T,-1.1123704,2.5850077,7.765103,-3.6956513,-7.3522005,11.584561,-1.6726338,-1.7068417,4.133307,0.72529894
Rv1360,-,intermediary metabolism and respiration,C,0.034465045,5.2953434,9.058425,-2.965141,-6.915041,11.209781,0.44644254,-3.327685,1.80648,0.2607906
Rv1364c,-,information pathways,T,1.1299837,6.7651186,9.440683,-3.1233187,-6.5664053,12.417409,0.6847933,-3.2371519,2.7739902,1.7570709
Rv1366,-,conserved hypotheticals,S,0.28759453,5.5397134,9.314676,-2.776964,-6.998736,11.326824,0.782836,-4.052474,1.473717,-0.57442254
Rv1369c,-,insertion seqs and phages,L,3.9570222,1.1300462,4.6221924,-1.1537569,-2.1536593,3.217283,0.46634814,-0.45016456,1.4945989,-2.2102613
Rv1371,-,cell wall and cell processes,S,0.028406573,-6.652799,-13.00749,-2.9240794,-1.1931589,-1.0984197,0.119559966,2.4271483,2.195988,-0.7032994
Rv1372,-,conserved hypotheticals,Q,2.3128204,6.192275,7.833498,-3.2802231,-5.677293,9.890542,1.8188798,-6.1211987,-0.4573809,-4.409782
Rv1386,PE15,PE/PPE,S,-0.77672344,2.0931332,6.865738,-2.522671,-6.670434,13.097631,-2.6594076,-4.5136733,4.1360726,-0.23014233
Rv1387,PPE20,PE/PPE,S,1.9958924,6.2194366,7.5026436,-2.983159,-5.6547217,10.088416,1.1420313,-5.9580956,0.04974815,-3.9267666
Rv1395,-,regulatory proteins,K,-0.69801885,2.580441,2.422175,3.0223804,-4.9293056,6.6978364,-0.16071613,-5.048138,1.6158789,-1.1092095
Rv1398c,-,"virulence, detoxification, adaptation",S,2.1516466,6.3536663,7.6267157,-3.295467,-5.7417407,9.727478,1.790909,-6.047231,-0.3152344,-4.371908
Rv1400c,lipI,intermediary metabolism and respiration,I,-0.73784286,2.6369178,2.354506,3.0840776,-4.925191,6.645806,-0.1061483,-5.0972753,1.5791285,-1.1553282
Rv1401,-,cell wall and cell processes,S,0.341224,-6.709254,-14.523059,-3.448148,-0.20941004,-1.971671,-0.22230548,3.402699,2.160252,-1.6082591
Rv1402,priA,information pathways,L,-1.3770108,2.4309287,7.8311353,-3.5999403,-7.4074306,11.617152,-1.8874079,-1.2755984,4.363146,1.0296037
Rv1405c,-,intermediary metabolism and respiration,QR,-0.5055777,3.4732294,6.817959,-2.356223,-7.3495946,11.462151,-0.46214384,-3.8750386,1.7489285,-1.4866823
Rv1406,fmt,information pathways,J,-1.2391305,1.6438426,6.972659,-1.5261983,-7.0429277,13.311017,-2.6031766,-4.516236,4.347428,0.42774573
Rv1407,fmu,information pathways,J,0.27481657,-6.4423413,-14.26602,-3.7188993,0.09699933,-1.4984537,-0.56547457,3.2521317,1.9509739,-1.6229398
Rv1409,ribG,intermediary metabolism and respiration,H,-1.6113371,0.7859268,7.372308,-0.6178286,-6.965524,13.994173,-3.0572188,-4.9350076,5.16702,1.2330818
Rv1410c,-,cell wall and cell processes,GEPR,-1.0659817,2.7240264,5.8739753,-2.3952372,-7.2944717,12.011366,-1.399098,-3.6726055,2.808976,-0.86460286
Rv1411c,lprG,cell wall and cell processes,S,-1.0768161,2.806647,5.5473433,-2.6412327,-7.333651,12.00858,-1.4286429,-3.5620427,2.7588067,-1.0120507
Rv1412,ribC,intermediary metabolism and respiration,H,-1.592901,0.7962986,7.3690443,-0.65856236,-6.968829,13.953728,-3.051025,-4.928501,5.1468143,1.2147492
Rv1413,-,conserved hypotheticals,E,0.15274744,4.4115624,8.762767,-1.9605751,-7.3944635,11.548106,0.22445115,-4.7329607,1.0466474,-1.5740118
Rv1415,ribA2,intermediary metabolism and respiration,H,-1.5761402,0.73994637,7.3665524,-0.6937137,-6.939739,13.980373,-3.0140555,-4.9787884,5.183124,1.197629
Rv1418,lprH,cell wall and cell processes,S,0.35987154,-6.6147046,-14.501614,-3.4151354,-0.21929672,-1.8849138,-0.41572493,3.193885,2.111303,-1.6588415
Rv1420,uvrC,information pathways,L,-1.0587412,2.843358,5.505539,-2.693685,-7.332548,12.030388,-1.4329919,-3.5796847,2.7431884,-1.0504265
Rv1421,-,conserved hypotheticals,R,-0.9245165,3.1042712,5.623524,-2.6769934,-7.315682,11.885989,-1.1547955,-3.6377568,2.427126,-1.2438496
Rv1422,-,conserved hypotheticals,S,-1.2817358,1.6109468,6.9488187,-1.4183943,-7.0793605,13.301401,-2.5824528,-4.4748015,4.3589735,0.50877184
Rv1427c,fadD12,lipid metabolism,IQ,2.1551769,6.193304,7.8147554,-3.1976218,-5.80071,9.841528,1.7603024,-6.038828,-0.4328825,-4.4082985
Rv1428c,-,conserved hypotheticals,I,-0.94381374,3.2952461,4.445706,-3.3107564,-7.7111645,11.2144165,-0.9106093,-3.4082422,1.8754811,-1.8222916
Rv1429,-,conserved hypotheticals,TQ,-0.038969487,5.356704,9.04877,-2.9531462,-6.8957644,11.084098,0.3527221,-3.1985717,1.749259,0.38021183
Rv1431,-,cell wall and cell processes,S,-0.69753116,2.6276762,2.3684146,3.0779533,-4.895902,6.678832,-0.10624308,-5.093288,1.6113757,-1.1395413
Rv1432,-,intermediary metabolism and respiration,Q,-0.6831041,3.3617222,6.2749243,-2.5695467,-7.355187,11.411737,-0.6748727,-3.6154554,1.8606517,-1.4350566
Rv1433,-,cell wall and cell processes,S,-0.18213817,3.4786868,8.538822,-2.1880496,-7.0617824,12.384653,-1.2117269,-4.8121147,2.8237143,-0.5107671
Rv1435c,-,cell wall and cell processes,S,0.124222934,3.6896842,8.970499,-2.179054,-6.9614263,12.327706,-1.2200159,-5.1624236,2.7683527,-0.48910692
Rv1436,gap,intermediary metabolism and respiration,G,-1.2305403,1.6420151,6.996925,-1.4923676,-7.032495,13.309278,-2.6089573,-4.509847,4.3785443,0.46439564
Rv1437,pgk,intermediary metabolism and respiration,G,-1.2262018,1.64458,6.9988084,-1.4992323,-7.0287747,13.3101845,-2.6113086,-4.513544,4.380173,0.4617129
Rv1439c,-,conserved hypotheticals,S,-0.07063985,4.20378,7.1845145,-1.8067936,-6.26296,9.69981,0.53017163,-4.3538775,-0.21315643,-2.383771
Rv1445c,devB,intermediary metabolism and respiration,G,0.44983983,4.827167,9.181855,-1.94457,-7.5364094,10.6746855,1.066873,-4.6643558,0.020559832,-1.7024132
Rv1447c,zwf2,intermediary metabolism and respiration,G,0.94518054,5.1521115,8.430598,-2.2637591,-6.885195,10.333167,1.1480699,-5.188724,-0.27617896,-2.8219688
Rv1448c,tal,intermediary metabolism and respiration,G,-1.2718024,2.5516825,4.718168,-3.2903774,-7.416767,11.814909,-1.7204514,-2.6870046,2.8166022,-1.2796901
Rv1457c,-,cell wall and cell processes,V,-0.80198354,2.0517364,6.770608,-2.5543683,-6.6650553,13.061436,-2.7439203,-4.494672,4.2123427,-0.2549437
Rv1458c,-,cell wall and cell processes,V,-1.0705287,1.9244473,7.00921,-1.8281344,-7.095558,12.718536,-2.0484867,-3.9712918,3.9012976,0.0896337
Rv1460,-,regulatory proteins,K,0.33436224,-6.6426997,-14.507522,-3.507448,-0.186163,-1.6720439,-0.5077852,3.173164,1.9968815,-1.5202419
Rv1464,csd,intermediary metabolism and respiration,E,-1.589364,0.8787118,7.278244,-0.6421011,-7.0753913,13.965367,-3.1303542,-4.79826,5.0151186,1.0931166
Rv1470,trxA,intermediary metabolism and respiration,OC,0.047956787,-6.6336474,-13.043064,-2.9379585,-1.1504729,-1.1129953,0.17343068,2.4442396,2.256791,-0.656758
Rv1471,trxB1,intermediary metabolism and respiration,OC,-0.07629247,4.1959753,7.1659894,-1.7924544,-6.2541814,9.6900625,0.53043866,-4.348127,-0.21731262,-2.3792849
Rv1473,-,cell wall and cell processes,R,1.0437127,5.2502084,8.42803,-2.3567352,-6.863377,10.369745,1.1763562,-5.284194,-0.2867279,-2.9395936
Rv1473A,-,regulatory proteins,S,0.31847817,-6.611755,-14.386473,-3.4134743,-0.24244845,-1.6974021,-0.3032741,3.2397246,2.0206957,-1.4766695
Rv1477,-,"virulence, detoxification, adaptation",M,-1.2249826,2.4724655,4.859181,-3.2310803,-7.385055,11.8920965,-1.8155521,-2.7574627,2.9425623,-1.1867845
Rv1478,-,"virulence, detoxification, adaptation",M,0.2437149,-6.5764728,-14.247594,-3.5135887,-0.19999228,-1.4481992,-0.50887114,3.0173051,1.9495755,-1.3980341
Rv1489A,-,conserved hypotheticals,I,0.4644765,4.8377604,9.190051,-1.9443694,-7.5461397,10.686947,1.0607724,-4.679961,0.016607493,-1.7195598
Rv1492,mutA,lipid metabolism,I,0.27167946,-6.4340987,-14.286536,-3.6874232,0.07856331,-1.5082729,-0.5879465,3.2178273,1.9396068,-1.6040934
Rv1494,-,"virulence, detoxification, adaptation",S,2.3558197,6.2263384,7.7486277,-3.3270333,-5.6670856,9.813667,1.7961082,-6.2015953,-0.385548,-4.412216
Rv1496,-,cell wall and cell processes,E,0.34401903,-6.62309,-14.400667,-3.3666518,-0.28473663,-1.7715986,-0.29872492,3.2487779,2.023142,-1.4860721
Rv1498c,-,intermediary metabolism and respiration,QR,0.79261965,5.022064,9.66124,-1.7385164,-7.786905,10.509582,1.4502987,-5.160048,-0.59950024,-2.214177
Rv1500,-,intermediary metabolism and respiration,M,0.3981278,-6.686581,-14.450845,-3.3876457,-0.41358316,-1.68261,-0.2512369,3.301031,2.1162512,-1.5146027
Rv1502,-,unknown,G,-0.05146462,5.319782,9.068632,-2.9313214,-6.8794165,11.136386,0.36471087,-3.2376726,1.7727455,0.3275827
Rv1507c,-,conserved hypotheticals,S,0.17032422,5.462496,9.220482,-2.828538,-6.9649153,11.2777815,0.6578368,-3.8230355,1.577073,-0.32671273
Rv1508c,-,cell wall and cell processes,S,2.2224698,6.2321453,7.790084,-3.2277675,-5.815758,9.849902,1.7161784,-6.1579027,-0.37279668,-4.331808
Rv1512,epiA,intermediary metabolism and respiration,MG,-1.078271,2.834987,5.440088,-2.7160547,-7.345469,12.005497,-1.4348698,-3.5267863,2.7349505,-1.0656312
Rv1515c,-,conserved hypotheticals,QR,0.34824625,-6.655267,-14.536796,-3.4099574,-0.24624369,-1.933423,-0.25744668,3.306147,2.0956202,-1.6113372
Rv1516c,-,intermediary metabolism and respiration,M,0.54105055,4.8704214,9.332422,-1.8831328,-7.6491914,10.638061,1.1569039,-4.7747912,-0.16553192,-1.8429483
Rv1517,-,cell wall and cell processes,S,0.38387746,-6.752001,-14.464696,-3.2329888,-0.38617533,-1.7578031,-0.2429381,3.2719233,2.1360257,-1.4699482
Rv1518,-,conserved hypotheticals,M,-0.046984773,5.3384423,9.0860195,-2.9052815,-6.875051,11.121732,0.37069634,-3.2499433,1.7467328,0.3321222
Rv1524,-,intermediary metabolism and respiration,GC,0.38337237,-6.629037,-14.420157,-3.363197,-0.32972708,-1.8581703,-0.22723453,3.313634,2.087597,-1.6030811
Rv1526c,-,intermediary metabolism and respiration,GC,2.2478895,6.2657604,7.7728133,-3.277341,-5.7466908,9.847109,1.7342871,-6.1627464,-0.4060563,-4.4161825
Rv1528c,papA4,lipid metabolism,S,0.34333822,-6.7106614,-14.556039,-3.3480763,-0.3409095,-2.0071065,-0.41060662,3.0782533,2.1285849,-1.6144781
Rv1530,adh,intermediary metabolism and respiration,ER,-0.027105903,-6.667738,-13.006049,-2.89581,-1.2197639,-1.1307387,0.097611405,2.3743758,2.1793401,-0.7290079
Rv1532c,-,conserved hypotheticals,Q,0.32690322,-6.6654086,-14.4344225,-3.3685334,-0.27317858,-1.861742,-0.26411355,3.2930632,2.12858,-1.6108122
Rv1534,-,regulatory proteins,K,0.6992998,4.952357,9.676274,-1.7820474,-7.827684,10.548623,1.3625797,-5.05418,-0.5689492,-2.194876
Rv1537,dinX,information pathways,L,0.023332609,-6.6826816,-12.995989,-2.900423,-1.1641674,-1.0742866,0.16179945,2.426367,2.2348485,-0.6603913
Rv1538c,ansA,intermediary metabolism and respiration,EJ,-0.5665416,3.3556945,6.8166766,-2.2290263,-7.2713223,11.457203,-0.5070704,-3.901758,1.8313906,-1.4004178
Rv1540,-,conserved hypotheticals,J,-1.5281253,0.88438165,7.39466,-0.783866,-6.923456,13.868852,-2.941548,-4.936876,5.071589,1.1033711
Rv1541c,lprI,cell wall and cell processes,R,0.30247048,-6.6738424,-14.500971,-3.3845663,-0.29571897,-1.9770285,-0.283285,3.189668,2.1886077,-1.6492742
Rv1543,-,lipid metabolism,IQR,0.23388296,3.87127,9.162367,-2.302891,-6.927338,12.311974,-1.1201762,-5.1956577,2.721208,-0.41854095
Rv1544,-,lipid metabolism,R,0.90046173,5.078094,8.233579,-2.2897143,-6.864277,10.38363,1.018657,-5.1481805,-0.08516522,-2.7974343
Rv1556,-,regulatory proteins,K,2.1301181,6.188622,7.655928,-3.3428957,-5.7622633,9.880422,1.6018097,-6.0054507,-0.26606864,-4.3848853
Rv1558,-,conserved hypotheticals,S,2.319849,6.185352,7.7182393,-3.3776174,-5.6670637,9.872621,1.6766118,-6.173338,-0.31585878,-4.362991
Rv1559,ilvA,intermediary metabolism and respiration,E,-1.2803686,1.62768,6.953458,-1.4245554,-7.085403,13.301095,-2.5856724,-4.476872,4.3587165,0.50183266
Rv1562c,treZ,"virulence, detoxification, adaptation",G,-0.9304559,2.4465184,7.032519,-2.7635381,-7.0655484,12.460998,-2.184716,-3.7596552,3.988075,0.08997682
Rv1563c,treY,"virulence, detoxification, adaptation",G,0.3383395,-6.6454225,-14.474733,-3.446048,-0.22873606,-1.8729762,-0.27250394,3.256349,2.0853126,-1.6621346
Rv1564c,treX,"virulence, detoxification, adaptation",G,-0.9233657,2.4460597,7.038337,-2.763695,-7.0648284,12.444565,-2.1735063,-3.7421672,3.9740484,0.08328869
Rv1565c,-,cell wall and cell processes,I,-1.0466726,2.2402651,6.784077,-2.3134816,-7.128439,12.876243,-2.2101665,-4.3878827,4.0795593,0.029686185
Rv1566c,-,"virulence, detoxification, adaptation",M,-1.0235461,2.7331886,5.953509,-2.456398,-7.273854,12.113602,-1.4609345,-3.7436943,2.9058018,-0.8195302
Rv1568,bioA,intermediary metabolism and respiration,H,-0.49420407,3.5263574,6.7277765,-2.3125775,-7.3950624,11.446893,-0.33057827,-3.9538095,1.6011815,-1.6295887
Rv1569,bioF1,intermediary metabolism and respiration,H,-0.6107229,3.3247406,6.67506,-2.27697,-7.269,11.454377,-0.5690455,-3.8812933,1.8392025,-1.4206707
Rv1576c,-,insertion seqs and phages,R,2.2881994,6.171635,7.7297163,-3.3403156,-5.697445,9.93867,1.6514164,-6.1050634,-0.27563488,-4.320589
Rv1579c,-,insertion seqs and phages,S,0.35495988,-6.7216797,-14.462994,-3.3828013,-0.29950264,-1.8278415,-0.2243007,3.320882,2.1067395,-1.5390003
Rv1582c,-,insertion seqs and phages,R,-2.3453736,2.7017817,7.7720947,-3.9579585,-7.4645677,11.842439,-2.8856962,0.7664544,5.5244036,2.7995176
Rv1585c,-,insertion seqs and phages,S,-1.2516497,2.4569817,4.834974,-3.267324,-7.4253716,11.803156,-1.773517,-2.636387,2.9009356,-1.189929
Rv1586c,-,insertion seqs and phages,L,-1.3743707,2.4255009,7.827599,-3.5953832,-7.4130645,11.622818,-1.885651,-1.2805369,4.3578243,1.0275906
Rv1587c,-,insertion seqs and phages,S,0.6691763,4.9090323,9.565754,-1.7797554,-7.8464603,10.517679,1.3929671,-5.003283,-0.49805394,-2.1576464
Rv1589,bioB,intermediary metabolism and respiration,H,-0.5244716,3.5039754,6.679635,-2.3363755,-7.4177613,11.439293,-0.33711353,-3.926143,1.593371,-1.6577146
Rv1590,-,conserved hypotheticals,S,-1.6471972,0.7715738,7.3797593,-0.56399333,-6.981735,14.010933,-3.1343176,-4.9000573,5.196317,1.2759807
Rv1592c,-,conserved hypotheticals,S,-0.5516464,3.3672338,7.016275,-2.0610466,-7.085544,11.190031,-0.38579223,-3.9113028,1.7542831,-1.3394662
Rv1595,nadB,intermediary metabolism and respiration,H,-0.88914144,2.4127815,7.0702558,-2.7679396,-7.0479283,12.409306,-2.135329,-3.678033,3.924726,0.036945034
Rv1608c,bcpB,"virulence, detoxification, adaptation",O,0.32624337,-6.665226,-14.414917,-3.3457325,-0.23342966,-1.9379399,-0.24984117,3.219867,2.2110565,-1.5540777
Rv1609,trpE,intermediary metabolism and respiration,EH,-1.2386888,2.905688,4.375449,-3.336842,-7.501029,11.790803,-1.477006,-2.8974657,2.4654896,-1.5905087
Rv1612,trpB,intermediary metabolism and respiration,E,-1.6265506,0.7623131,7.3862414,-0.63809127,-6.9562836,13.957208,-3.0247526,-4.944443,5.184959,1.2339193
Rv1615,-,cell wall and cell processes,S,0.3315403,-6.743823,-14.593883,-3.4733357,-0.2556329,-1.9020377,-0.25085172,3.3409507,2.11374,-1.6025523
Rv1617,pykA,intermediary metabolism and respiration,G,-2.5194318,2.3894987,7.855392,-4.15941,-7.515619,11.664338,-3.004747,1.2479597,5.5970244,3.0491734
Rv1620c,cydC,intermediary metabolism and respiration,V,-1.5159485,2.397507,7.8670173,-3.5847793,-7.422582,11.58843,-1.9755807,-1.0468465,4.457271,1.159845
Rv1621c,cydD,intermediary metabolism and respiration,CO,-2.4880621,2.2727647,7.8750744,-4.1859913,-7.545535,11.600547,-2.962667,1.231481,5.5361505,2.9693587
Rv1622c,cydB,intermediary metabolism and respiration,C,2.078931,6.136206,7.6251855,-3.4118702,-5.795272,9.857297,1.51578,-5.8603315,-0.1962178,-4.327762
Rv1623c,cydA,intermediary metabolism and respiration,C,-2.5130079,2.3604176,7.857491,-4.1675563,-7.526741,11.651769,-2.9966736,1.2541093,5.585123,3.0299041
Rv1626,-,regulatory proteins,T,-0.6020415,2.5390186,8.010479,-1.8352484,-7.115421,11.986749,-1.0422373,-3.4400458,2.9492002,-0.35744423
Rv1627c,-,lipid metabolism,I,-0.93650675,3.2870085,4.431051,-3.3058655,-7.714707,11.272686,-0.9719421,-3.3528614,1.8503541,-1.8355073
Rv1630,rpsA,information pathways,J,-0.91233987,2.4189107,6.947703,-2.802436,-6.9859176,12.583275,-2.3309848,-3.9792879,4.0867505,0.051628754
Rv1633,uvrB,information pathways,L,-1.1434128,3.4947066,4.098506,-3.2125194,-7.414683,11.940484,-1.2102066,-3.189784,2.0798962,-1.8675339
Rv1634,-,cell wall and cell processes,GEPR,-0.97799,1.9734808,7.607104,-2.1643267,-7.1787324,12.606941,-1.9737036,-3.2175395,3.7575905,0.19476874
Rv1635c,-,cell wall and cell processes,S,-0.8124006,2.1180656,7.0141044,-2.394868,-6.779375,13.090113,-2.5170903,-4.4731026,4.0674353,-0.13049683
Rv1636,TB15.3,"virulence, detoxification, adaptation",T,-1.2524228,2.8647914,4.398308,-3.3340557,-7.49682,11.771161,-1.4878255,-2.8740737,2.4853418,-1.5669961
