#Orf	Name	Description	N	TAs Hit	Sum Rd 1	Sum Rd 2	Delta Rd	log2 FC	p-value	p-adj
Rv1294	thrA	homoserine dehydrogenase 	24	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv1295	thrC	threonine synthase 	20	1	0.0	0.2	0.2	-3.97	1.00000	1.00000
Rv1296	thrB	homoserine kinase 	15	1	0.0	0.2	0.2	-3.68	1.00000	1.00000
Rv1297	rho	transcription termination factor Rho 	22	2	0.2	0.2	0.0	0.15	1.00000	1.00000
Rv1298	rpmE	50S ribosomal protein L31 	6	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv1299	prfA	peptide chain release factor 1 	14	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv1300	hemK	PROBABLE HEMK PROTEIN HOMOLOG HEMK 	14	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv1301	-	hypothetical protein Rv1301 	10	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv1302	rfe	PROBABLE UNDECAPAPRENYL-PHOSPHATE ALPHA-N-ACETYLGLUCOSAMINYLTRANSFERASE RFE (UDP-GlcNAc TRANSFERASE) 	19	3	1415.8	494.0	-921.8	-1.52	0.45230	0.82413
Rv1303	-	hypothetical protein Rv1303 	4	1	11.1	0.0	-11.1	-1.88	1.00000	1.00000
Rv1304	atpB	F0F1 ATP synthase subunit A 	10	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv1305	atpE	F0F1 ATP synthase subunit C 	7	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv1306	atpF	F0F1 ATP synthase subunit B 	3	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv1307	atpH	PROBABLE ATP SYNTHASE DELTA CHAIN ATPH 	20	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv1308	atpA	F0F1 ATP synthase subunit alpha 	25	2	0.0	0.4	0.4	-2.82	0.46240	0.82530
Rv1309	atpG	F0F1 ATP synthase subunit gamma 	18	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv1310	atpD	F0F1 ATP synthase subunit beta 	20	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv1311	atpC	F0F1 ATP synthase subunit epsilon 	1	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv1312	-	CONSERVED HYPOTHETICAL SECRETED PROTEIN 	10	2	0.9	1.8	0.9	0.99	0.57570	0.92660
Rv1313c	-	POSSIBLE TRANSPOSASE 	16	10	497.9	525.5	27.5	0.08	0.91070	1.00000
Rv1314c	-	hypothetical protein Rv1314c 	15	10	413.1	414.6	1.5	0.01	0.99340	1.00000
Rv1315	murA	UDP-N-acetylglucosamine 1-carboxyvinyltransferase 	16	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv1316c	ogt	PROBABLE METHYLATED-DNA--PROTEIN-CYSTEINE METHYLTRANSFERASE OGT (6-O-methylguanine-DNA methyltransferase) (O-6-methylguanine-DNA-alkyltransferase) 	9	7	603.7	85.0	-518.7	-2.83	0.01730	0.16280
Rv1317c	alkA	PROBABLE ADA REGULATORY PROTEIN ALKA (Regulatory protein of adaptative response) (Methylated-DNA--protein-cysteine methyltransferase) (O-6-methylguanine-DNA alkyltransferase) (O-6-methylguanine-DNA methyltransferase) (3-methyladenine DNA glycosylase II) 	13	10	286.1	559.0	272.9	0.97	0.39250	0.79298
Rv1318c	-	POSSIBLE ADENYLATE CYCLASE (ATP PYROPHOSPHATE-LYASE) (ADENYLYL CYCLASE) 	19	17	1055.0	1112.5	57.4	0.08	0.90910	1.00000
Rv1319c	-	POSSIBLE ADENYLATE CYCLASE (ATP PYROPHOSPHATE-LYASE) (ADENYLYL CYCLASE) 	28	21	1852.8	3929.2	2076.4	1.08	0.01110	0.12837
Rv1320c	-	POSSIBLE ADENYLATE CYCLASE (ATP PYROPHOSPHATE-LYASE) (ADENYLYL CYCLASE) 	29	25	1623.6	1740.4	116.7	0.10	0.83300	1.00000
Rv1321	-	hypothetical protein Rv1321 	12	10	370.7	363.4	-7.3	-0.03	0.97320	1.00000
Rv1322	-	hypothetical protein Rv1322 	5	4	50.1	20.4	-29.7	-1.30	0.78180	1.00000
Rv1322A	-	hypothetical protein Rv1322A 	6	5	213.2	68.7	-144.5	-1.63	0.20160	0.57008
Rv1323	fadA4	acetyl-CoA acetyltransferase 	14	11	201.2	508.4	307.2	1.34	0.25180	0.62793
Rv1324	-	POSSIBLE THIOREDOXIN 	6	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv1325c	PE_PGRS24	PE-PGRS FAMILY PROTEIN 	10	4	104.0	125.2	21.2	0.27	0.81740	1.00000
Rv1326c	glgB	glycogen branching enzyme 	42	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv1327c	glgE	PROBABLE GLUCANASE GLGE 	39	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv1328	glgP	PROBABLE GLYCOGEN PHOSPHORYLASE GLGP 	45	21	393.9	22.8	-371.1	-4.11	0.00640	0.09286
Rv1329c	dinG	PROBABLE ATP-DEPENDENT HELICASE DING 	24	13	1072.2	171.8	-900.3	-2.64	0.02320	0.19245
Rv1330c	-	nicotinate phosphoribosyltransferase 	23	14	914.9	668.1	-246.9	-0.45	0.57630	0.92682
Rv1331	clpS	ATP-dependent Clp protease adaptor protein ClpS 	5	4	99.6	3.1	-96.5	-5.01	0.29460	0.68529
Rv1332	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN 	7	4	78.4	24.3	-54.1	-1.69	0.23620	0.60646
Rv1333	-	PROBABLE HYDROLASE 	13	9	702.4	128.3	-574.1	-2.45	0.00640	0.09286
Rv1334	-	hypothetical protein Rv1334 	12	10	329.1	1071.1	742.0	1.70	0.05170	0.30336
Rv1335	-	9.5 KDA CULTURE FILTRATE ANTIGEN CFP10A 	5	4	522.2	684.7	162.5	0.39	0.66110	1.00000
Rv1336	cysM	PROBABLE CYSTEINE SYNTHASE B CYSM (CSASE B) (O-acetylserine sulfhydrylase B) (O-acetylserine (Thiol)-lyase B) 	19	18	1490.9	2095.0	604.2	0.49	0.42890	0.80816
Rv1337	-	PROBABLE INTEGRAL MEMBRANE PROTEIN 	13	12	461.0	1412.1	951.1	1.62	0.28800	0.67755
Rv1338	murI	glutamate racemase 	16	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv1339	-	hypothetical protein Rv1339 	19	1	0.0	0.2	0.2	-3.97	1.00000	1.00000
Rv1340	rph	ribonuclease PH 	13	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv1341	-	putative deoxyribonucleotide triphosphate pyrophosphatase 	5	4	104.5	1119.8	1015.3	3.42	0.05620	0.31406
Rv1342c	-	hypothetical protein Rv1342c 	5	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv1343c	lprD	PROBABLE CONSERVED LIPOPROTEIN LPRD 	12	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv1344	-	acyl carrier protein 	10	9	270.7	460.0	189.3	0.76	0.61290	0.96332
Rv1345	fadD33	acyl-CoA synthetase 	23	14	386.6	580.0	193.4	0.59	0.45200	0.82413
Rv1346	fadE14	POSSIBLE ACYL-CoA DEHYDROGENASE FADE14 	14	9	41.5	1309.5	1268.0	4.98	0.00420	0.06868
Rv1347c	-	hypothetical protein Rv1347c 	14	1	0.0	0.2	0.2	-3.68	1.00000	1.00000
Rv1348	-	PROBABLE DRUGS-TRANSPORT TRANSMEMBRANE ATP-BINDING PROTEIN ABC TRANSPORTER 	38	1	0.0	5.8	5.8	0.95	0.06200	0.32707
Rv1349	-	PROBABLE DRUGS-TRANSPORT TRANSMEMBRANE ATP-BINDING PROTEIN ABC TRANSPORTER 	19	1	0.0	0.2	0.2	-3.68	1.00000	1.00000
Rv1350	fabG	3-ketoacyl-(acyl-carrier-protein) reductase 	15	10	81.2	834.3	753.1	3.36	0.47820	0.83392
Rv1351	-	hypothetical protein Rv1351 	10	5	172.7	37.6	-135.1	-2.20	0.09970	0.39939
Rv1352	-	hypothetical protein Rv1352 	5	5	998.8	15.8	-983.0	-5.98	0.09040	0.38952
Rv1353c	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN 	13	5	48.8	237.9	189.1	2.29	0.27300	0.65897
Rv1354c	-	hypothetical protein Rv1354c 	44	23	752.0	655.5	-96.5	-0.20	0.78280	1.00000
Rv1355c	moeY	hypothetical protein Rv1355c 	40	12	773.4	322.1	-451.3	-1.26	0.38700	0.79008
Rv1356c	-	hypothetical protein Rv1356c 	28	13	174.0	473.6	299.5	1.44	0.13140	0.45314
Rv1357c	-	hypothetical protein Rv1357c 	13	9	212.6	119.1	-93.5	-0.84	0.38850	0.79008
Rv1358	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN 	73	48	1274.0	1359.8	85.8	0.09	0.86090	1.00000
Rv1359	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN 	17	12	1328.4	587.0	-741.3	-1.18	0.18520	0.54737
Rv1360	-	PROBABLE OXIDOREDUCTASE 	14	10	1034.8	1115.2	80.4	0.11	0.89060	1.00000
Rv1361c	PPE19	PPE FAMILY PROTEIN 	14	10	459.4	208.4	-251.0	-1.14	0.21560	0.58338
Rv1362c	-	POSSIBLE MEMBRANE PROTEIN 	14	11	366.2	95.2	-271.0	-1.94	0.03650	0.24601
Rv1363c	-	POSSIBLE MEMBRANE PROTEIN 	8	6	48.9	43.4	-5.5	-0.17	0.91720	1.00000
Rv1364c	-	hypothetical protein Rv1364c 	32	24	708.2	326.2	-382.0	-1.12	0.16620	0.52339
Rv1365c	rsfA	ANTI-ANTI-SIGMA FACTOR RSFA (ANTI-SIGMA FACTOR ANTAGONIST) (REGULATOR OF SIGMA F A) 	5	3	766.5	249.3	-517.2	-1.62	0.32200	0.71500
Rv1366	-	hypothetical protein Rv1366 	19	13	1133.7	365.1	-768.6	-1.63	0.02760	0.21056
Rv1367c	-	hypothetical protein Rv1367c 	16	12	232.3	338.1	105.7	0.54	0.49610	0.85025
Rv1368	lprF	PROBABLE CONSERVED LIPOPROTEIN LPRF 	7	6	217.6	513.7	296.1	1.24	0.32720	0.72009
Rv1369c	-	PROBABLE TRANSPOSASE 	23	21	1087.4	1047.3	-40.1	-0.05	0.90320	1.00000
Rv1370c	-	PROBABLE TRANSPOSASE 	4	4	189.9	269.6	79.7	0.51	0.68630	1.00000
Rv1371	-	PROBABLE CONSERVED MEMBRANE PROTEIN 	30	14	163.8	356.5	192.7	1.12	0.37180	0.77327
Rv1372	-	hypothetical protein Rv1372 	18	8	112.3	208.6	96.2	0.89	0.38880	0.79008
Rv1373	-	GLYCOLIPID SULFOTRANSFERASE 	19	16	865.0	760.9	-104.1	-0.19	0.73080	1.00000
Rv1374c	-	hypothetical protein Rv1374c 	14	11	368.6	601.6	233.0	0.71	0.38820	0.79008
Rv1375	-	hypothetical protein Rv1375 	22	20	2075.6	2268.1	192.5	0.13	0.86430	1.00000
Rv1376	-	hypothetical protein Rv1376 	16	10	371.5	269.0	-102.5	-0.47	0.49990	0.85329
Rv1377c	-	PUTATIVE TRANSFERASE 	13	7	764.6	142.7	-621.9	-2.42	0.04440	0.27466
Rv1378c	-	hypothetical protein Rv1378c 	24	15	285.1	251.7	-33.4	-0.18	0.80540	1.00000
Rv1379	pyrR	pyrimidine regulatory protein PyrR 	7	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv1380	pyrB	aspartate carbamoyltransferase catalytic subunit 	13	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv1381	pyrC	dihydroorotase 	11	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv1382	-	PROBABLE EXPORT OR MEMBRANE PROTEIN 	6	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv1383	carA	carbamoyl phosphate synthase small subunit 	12	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv1384	carB	carbamoyl phosphate synthase large subunit 	46	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv1385	pyrF	orotidine 5'-phosphate decarboxylase 	6	1	0.3	0.0	-0.3	3.29	1.00000	1.00000
Rv1386	PE15	PE FAMILY PROTEIN 	6	6	2160.6	1237.2	-923.4	-0.80	0.43540	0.81408
Rv1387	PPE20	PPE FAMILY PROTEIN 	26	21	5763.9	2483.5	-3280.4	-1.21	0.01380	0.14634
Rv1388	mihF	PUTATIVE INTEGRATION HOST FACTOR MIHF 	7	1	0.0	0.6	0.6	-2.28	0.39160	0.79274
Rv1389	gmk	guanylate kinase 	6	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv1390	rpoZ	DNA-directed RNA polymerase subunit omega 	7	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv1391	dfp	bifunctional phosphopantothenoylcysteine decarboxylase/phosphopantothenate synthase 	20	1	0.0	15.1	15.1	2.33	0.10030	0.39939
Rv1392	metK	S-adenosylmethionine synthetase 	19	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv1393c	-	PROBABLE MONOXYGENASE 	27	20	938.9	833.0	-105.9	-0.17	0.77070	1.00000
Rv1394c	cyp132	PROBABLE CYTOCHROME P450 132 CYP132 	19	12	593.2	945.9	352.6	0.67	0.59580	0.94410
Rv1395	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN 	17	9	581.7	7.3	-574.4	-6.32	0.00060	0.02196
Rv1396c	PE_PGRS25	PE-PGRS FAMILY PROTEIN 	12	6	81.6	98.8	17.2	0.28	0.79920	1.00000
Rv1397c	-	hypothetical protein Rv1397c 	6	3	290.4	65.5	-224.8	-2.15	0.16230	0.51682
Rv1398c	-	hypothetical protein Rv1398c 	3	3	208.7	143.4	-65.3	-0.54	0.60670	0.95606
Rv1399c	lipH	PROBABLE LIPASE LIPH 	15	7	281.8	519.2	237.4	0.88	0.45340	0.82413
Rv1400c	lipI	PROBABLE LIPASE LIPH 	17	8	190.1	1.2	-188.8	-7.27	0.00030	0.01425
Rv1401	-	POSSIBLE MEMBRANE PROTEIN 	8	4	26.7	0.0	-26.7	-3.15	0.00750	0.10110
Rv1402	priA	primosome assembly protein PriA 	27	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv1403c	-	PUTATIVE METHYLTRANSFERASE 	16	12	519.9	935.0	415.1	0.85	0.22190	0.58908
Rv1404	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN 	7	3	148.1	12.2	-135.9	-3.60	0.23080	0.59863
Rv1405c	-	PUTATIVE METHYLTRANSFERASE 	12	10	143.9	211.2	67.3	0.55	0.49360	0.84745
Rv1406	fmt	methionyl-tRNA formyltransferase 	9	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv1407	fmu	PROBABLE FMU PROTEIN (SUN PROTEIN) 	21	7	215.0	22.4	-192.6	-3.26	0.03080	0.22502
Rv1408	rpe	ribulose-phosphate 3-epimerase 	13	1	4.9	0.0	-4.9	-0.71	1.00000	1.00000
Rv1409	ribG	PROBABLE BIFUNCTIONAL riboflavin biosynthesis protein RIBG : Diaminohydroxyphosphoribosylaminopyrimidine deaminase (Riboflavin-specific deaminase) + 5-amino-6-(5-phosphoribosylamino) uracil reductase (HTP reductase) 	13	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv1410c	-	AMINOGLYCOSIDES/TETRACYCLINE-TRANSPORT INTEGRAL MEMBRANE PROTEIN 	30	10	372.9	137.0	-235.9	-1.45	0.42190	0.80390
Rv1411c	lprG	PROBABLE CONSERVED LIPOPROTEIN LPRG 	8	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv1412	ribC	riboflavin synthase subunit alpha 	7	1	0.2	0.0	-0.2	3.83	1.00000	1.00000
Rv1413	-	hypothetical protein Rv1413 	6	5	786.5	215.6	-570.9	-1.87	0.08210	0.37140
Rv1414	-	hypothetical protein Rv1414 	4	3	94.0	278.2	184.2	1.56	0.19670	0.56260
Rv1415	ribA2	bifunctional 3,4-dihydroxy-2-butanone 4-phosphate synthase/GTP cyclohydrolase II protein 	15	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv1416	ribH	riboflavin synthase subunit beta 	4	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv1417	-	POSSIBLE CONSERVED MEMBRANE PROTEIN 	8	3	8.0	0.0	-8.0	-1.42	0.03140	0.22533
Rv1418	lprH	PROBABLE LIPOPROTEIN LPRH 	14	7	932.1	80.6	-851.5	-3.53	0.05710	0.31643
Rv1419	-	hypothetical protein Rv1419 	5	2	247.3	58.6	-188.8	-2.08	0.24240	0.61498
Rv1420	uvrC	excinuclease ABC subunit C 	29	8	175.9	142.7	-33.1	-0.30	0.78110	1.00000
Rv1421	-	hypothetical protein Rv1421 	20	3	0.0	1.8	1.8	-0.72	0.05600	0.31406
Rv1422	-	hypothetical protein Rv1422 	11	5	153.9	288.6	134.7	0.91	0.51080	0.86208
Rv1423	whiA	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN WHIA 	11	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv1424c	-	POSSIBLE MEMBRANE PROTEIN 	18	10	255.2	67.0	-188.2	-1.93	0.24690	0.62232
Rv1425	-	hypothetical protein Rv1425 	18	13	1048.6	585.8	-462.7	-0.84	0.26310	0.64403
Rv1426c	lipO	PROBABLE ESTERASE LIPO 	28	12	77.8	425.6	347.8	2.45	0.02070	0.17895
Rv1427c	fadD12	acyl-CoA synthetase 	19	15	75.9	123.0	47.1	0.70	0.41410	0.79589
Rv1428c	-	hypothetical protein Rv1428c 	18	13	740.8	273.8	-467.1	-1.44	0.13520	0.46028
Rv1429	-	hypothetical protein Rv1429 	22	14	644.7	702.5	57.8	0.12	0.85900	1.00000
Rv1430	PE16	PE FAMILY PROTEIN 	39	26	1042.2	997.0	-45.2	-0.06	0.92800	1.00000
Rv1431	-	hypothetical protein Rv1431 	25	17	572.4	259688.2	259115.8	8.83	0.00000	0.00000
Rv1432	-	PROBABLE DEHYDROGENASE 	16	1	1.2	0.0	-1.2	1.31	0.40410	0.79349
Rv1433	-	POSSIBLE CONSERVED EXPORTED PROTEIN 	17	15	627.7	4946.3	4318.6	2.98	0.05120	0.30263
Rv1434	-	hypothetical protein Rv1434 	1	1	0.2	0.2	0.0	0.15	1.00000	1.00000
Rv1435c	-	Probable conserved Proline, Glycine, Valine-rich secreted protein 	16	4	185.0	616.4	431.4	1.74	0.26910	0.65351
Rv1436	gap	glyceraldehyde-3-phosphate dehydrogenase 	14	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv1437	pgk	phosphoglycerate kinase 	16	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv1438	tpiA	triosephosphate isomerase 	15	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv1439c	-	hypothetical protein Rv1439c 	7	4	76.0	2.1	-74.0	-5.21	0.00360	0.06191
Rv1440	secG	preprotein translocase subunit SecG 	5	1	2.3	295.6	293.3	7.00	0.10090	0.39939
Rv1441c	PE_PGRS26	PE-PGRS FAMILY PROTEIN 	18	8	306.2	1116.9	810.7	1.87	0.06160	0.32641
Rv1442	bisC	PROBABLE BIOTIN SULFOXIDE REDUCTASE BISC (BDS reductase) (BSO reductase) 	37	26	856.9	1498.9	642.0	0.81	0.12150	0.43557
Rv1443c	-	hypothetical protein Rv1443c 	2	1	2.8	0.2	-2.6	-3.59	0.20610	0.57360
Rv1444c	-	hypothetical protein Rv1444c 	3	2	660.2	0.4	-659.8	-10.68	0.45940	0.82413
Rv1445c	devB	6-phosphogluconolactonase 	9	1	0.0	172.5	172.5	5.85	0.09680	0.39939
Rv1446c	opcA	PUTATIVE OXPP CYCLE PROTEIN OPCA 	15	1	1.0	14.3	13.3	3.84	0.09890	0.39939
Rv1447c	zwf2	glucose-6-phosphate 1-dehydrogenase 	19	6	16.7	34.3	17.6	1.04	0.20560	0.57360
Rv1448c	tal	transaldolase 	13	4	339.2	57.4	-281.8	-2.56	0.43150	0.81020
Rv1449c	tkt	transketolase 	26	1	0.0	0.2	0.2	-3.97	1.00000	1.00000
Rv1450c	PE_PGRS27	PE-PGRS FAMILY PROTEIN 	32	15	650.3	1128.6	478.3	0.80	0.81790	1.00000
Rv1451	ctaB	protoheme IX farnesyltransferase 	16	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv1452c	PE_PGRS28	PE-PGRS FAMILY PROTEIN 	17	11	533.7	654.9	121.3	0.30	0.67600	1.00000
Rv1453	-	POSSIBLE TRANSCRIPTIONAL ACTIVATOR PROTEIN 	11	11	1801.1	569.2	-1231.9	-1.66	0.18170	0.54347
Rv1454c	qor	PROBABLE QUINONE REDUCTASE QOR (NADPH:quinone reductase) (Zeta-crystallin homolog protein) 	16	13	1157.1	540.4	-616.7	-1.10	0.10440	0.40442
Rv1455	-	hypothetical protein Rv1455 	12	8	996.2	459.8	-536.4	-1.12	0.09370	0.39520
Rv1456c	-	PROBABLE UNIDENTIFIED ANTIBIOTIC-TRANSPORT INTEGRAL MEMBRANE ABC TRANSPORTER 	15	1	5.7	0.0	-5.7	-0.92	0.39960	0.79349
Rv1457c	-	PROBABLE UNIDENTIFIED ANTIBIOTIC-TRANSPORT INTEGRAL MEMBRANE ABC TRANSPORTER 	8	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv1458c	-	PROBABLE UNIDENTIFIED ANTIBIOTIC-TRANSPORT ATP-BINDING PROTEIN ABC TRANSPORTER 	14	1	0.0	0.2	0.2	-3.68	1.00000	1.00000
Rv1459c	-	POSSIBLE CONSERVED INTEGRAL MEMBRANE PROTEIN 	26	4	64.1	2.6	-61.5	-4.61	0.00750	0.10110
Rv1460	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN 	9	4	57.2	1.1	-56.1	-5.69	0.29490	0.68529
Rv1461	-	hypothetical protein Rv1461 	59	1	0.3	0.0	-0.3	3.29	1.00000	1.00000
Rv1462	-	hypothetical protein Rv1462 	14	1	0.3	0.0	-0.3	3.29	1.00000	1.00000
Rv1463	-	PROBABLE CONSERVED ATP-BINDING PROTEIN ABC TRANSPORTER 	12	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv1464	csd	PROBABLE CYSTEINE DESULFURASE CSD 	15	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv1465	-	POSSIBLE NITROGEN FIXATION RELATED PROTEIN 	8	1	0.0	0.2	0.2	-3.68	1.00000	1.00000
Rv1466	-	hypothetical protein Rv1466 	1	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv1467c	fadE15	PROBABLE ACYL-CoA DEHYDROGENASE FADE15 	28	16	1024.3	527.6	-496.6	-0.96	0.87080	1.00000
Rv1468c	PE_PGRS29	PE-PGRS FAMILY PROTEIN 	10	6	245.8	35.4	-210.4	-2.79	0.05140	0.30263
Rv1469	ctpD	PROBABLE CATION TRANSPORTER P-TYPE ATPASE D CTPD 	20	10	286.9	611.1	324.2	1.09	0.49080	0.84555
Rv1470	trxA	PROBABLE THIOREDOXIN TRXA 	5	5	706.1	236.6	-469.5	-1.58	0.11750	0.42893
Rv1471	trxB1	PROBABLE THIOREDOXIN TRXB1 	3	3	29.0	0.5	-28.6	-5.95	0.03800	0.25270
Rv1472	echA12	enoyl-CoA hydratase 	15	12	2115.0	215.8	-1899.2	-3.29	0.01100	0.12759
Rv1473	-	PROBABLE MACROLIDE-TRANSPORT ATP-BINDING PROTEIN ABC TRANSPORTER 	25	13	4.9	257.8	252.9	5.72	0.00000	0.00000
Rv1473A	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN 	4	2	183.8	1.7	-182.1	-6.76	0.06350	0.32734
Rv1474c	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN 	8	5	19.3	220.5	201.2	3.52	0.00150	0.03649
Rv1475c	acn	aconitate hydratase 	56	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv1476	-	POSSIBLE MEMBRANE PROTEIN 	6	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv1477	-	HYPOTHETICAL INVASION PROTEIN 	24	2	0.0	0.4	0.4	-2.82	0.47190	0.83093
Rv1478	-	HYPOTHETICAL INVASION PROTEIN 	9	6	103.9	39.4	-64.5	-1.40	0.36990	0.77111
Rv1479	moxR1	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN MOXR1 	14	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv1480	-	hypothetical protein Rv1480 	6	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv1481	-	PROBABLE MEMBRANE PROTEIN 	13	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv1482c	-	hypothetical protein Rv1482c 	14	9	274.2	1667.9	1393.7	2.60	0.04600	0.28237
Rv1483	fabG1	3-OXOACYL-	13	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv1484	inhA	enoyl-(acyl carrier protein) reductase 	9	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv1485	hemH	ferrochelatase 	25	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv1486c	-	hypothetical protein Rv1486c 	8	6	544.0	230.7	-313.4	-1.24	0.31100	0.70566
Rv1487	-	hypothetical protein Rv1487 	3	1	37.6	0.6	-37.1	-5.99	0.49880	0.85288
Rv1488	-	POSSIBLE EXPORTED CONSERVED PROTEIN 	15	13	1672.0	2184.9	512.9	0.39	0.40440	0.79349
Rv1489	-	hypothetical protein Rv1489 	6	5	92.8	419.8	327.1	2.18	0.13790	0.46618
Rv1489A	-	hypothetical protein Rv1489A 	4	3	13.2	157.0	143.8	3.58	0.16490	0.52209
Rv1490	-	PROBABLE MEMBRANE PROTEIN 	38	11	232.0	802.6	570.6	1.79	0.03910	0.25787
Rv1491c	-	hypothetical protein Rv1491c 	15	12	682.7	902.1	219.4	0.40	0.50790	0.86015
Rv1492	mutA	PROBABLE METHYLMALONYL-CoA MUTASE SMALL SUBUNIT MUTA (MCM) 	16	8	247.3	25.5	-221.8	-3.28	0.01900	0.16998
Rv1493	mutB	methylmalonyl-CoA mutase 	31	17	568.6	1251.0	682.4	1.14	0.27060	0.65500
Rv1494	-	hypothetical protein Rv1494 	8	4	19.5	156.9	137.4	3.01	0.20900	0.57551
Rv1495	-	hypothetical protein Rv1495 	6	5	124.3	30.9	-93.3	-2.01	0.39620	0.79349
Rv1496	-	arginine/ornithine transport system ATPase 	8	6	202.5	3.6	-198.9	-5.83	0.00940	0.11576
Rv1497	lipL	PROBABLE ESTERASE LIPL 	16	8	1323.4	1217.3	-106.1	-0.12	0.88050	1.00000
Rv1498A	-	hypothetical protein Rv1498A 	3	3	147.9	73.6	-74.3	-1.01	0.42510	0.80520
Rv1498c	-	PROBABLE METHYLTRANSFERASE 	16	14	166.3	1480.0	1313.7	3.15	0.01780	0.16555
Rv1499	-	hypothetical protein Rv1499 	5	5	341.3	395.0	53.7	0.21	0.76880	1.00000
Rv1500	-	PROBABLE GLYCOSYLTRANSFERASE 	36	13	1325.9	587.8	-738.1	-1.17	0.07130	0.34609
Rv1501	-	hypothetical protein Rv1501 	33	15	116.9	213.1	96.2	0.87	0.38550	0.78981
Rv1502	-	hypothetical protein Rv1502 	33	12	358.7	43.6	-315.2	-3.04	0.00900	0.11311
Rv1503c	-	hypothetical protein Rv1503c 	18	14	1121.5	1042.1	-79.4	-0.11	0.86390	1.00000
Rv1504c	-	hypothetical protein Rv1504c 	12	12	490.3	648.5	158.2	0.40	0.63930	0.98411
Rv1505c	-	hypothetical protein Rv1505c 	27	12	204.5	968.9	764.5	2.24	0.08890	0.38682
Rv1506c	-	hypothetical protein Rv1506c 	20	7	264.5	287.4	22.9	0.12	0.88650	1.00000
