#Resampling
#GUI with: norm=TTR, samples=10000, pseudocounts=0.00, adaptive=False, histogram=False, includeZeros=False, output=/pacific/home/mdejesus/TRASH/Subbu/resampling_H37Rv_Rv0307c_day0_s10000_pc0.00.dat
#Control Data: /pacific/home/mdejesus/TRASH/Subbu/H37Rv_day0_rep1.wig,/pacific/home/mdejesus/TRASH/Subbu/H37Rv_day0_rep2.wig
#Experimental Data: /pacific/home/mdejesus/TRASH/Subbu/Rv0307c_day0_rep1.wig,/pacific/home/mdejesus/TRASH/Subbu/Rv0307c_day0_rep2.wig
#Annotation path: /pacific/home/mdejesus/TRASH/Subbu/H37Rv.prot_table
#Time: 1012.51782894
#Orf	Name	Desc	Sites	Mean Ctrl	Mean Exp	Sum Ctrl	Sum Exp	Delta Sum	log2FC	p-value	Adj. p-value
Rv0711	atsA	POSSIBLE ARYLSULFATASE ATSA (ARYL-SULFATE SULPHOHYDROLASE) (ARYLSULPHATASE) 	46	41.7	98.2	3000.2	7066.9	4066.79	1.24	0.19990	0.50641
Rv0712	-	hypothetical protein Rv0712 	19	12.7	10.2	278.7	225.1	-53.60	-0.31	0.61020	0.86597
Rv0713	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	19	91.5	16.9	2013.8	372.3	-1641.52	-2.44	0.00130	0.01313
Rv0714	rplN	50S ribosomal protein L14 	4	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0715	rplX	50S ribosomal protein L24 	5	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0716	rplE	50S ribosomal protein L5 	4	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0717	rpsN	30S ribosomal protein S14 	2	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0718	rpsH	30S ribosomal protein S8 	10	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0719	rplF	50S ribosomal protein L6 	15	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0720	rplR	50S ribosomal protein L18 	4	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0721	rpsE	30S ribosomal protein S5 	12	0.0	0.3	0.0	0.5	0.54	0.35	1.00000	1.00000
Rv0722	rpmD	50S ribosomal protein L30 	1	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0723	rplO	50S ribosomal protein L15 	2	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0724	sppA	POSSIBLE PROTEASE IV SPPA (ENDOPEPTIDASE IV) (SIGNAL PEPTIDE PEPTIDASE) 	30	25.8	10.3	1084.6	434.5	-650.03	-1.32	0.00720	0.05121
Rv0724A	-	hypothetical protein Rv0724A 	5	0.0	164.1	0.0	328.3	328.26	7.37	0.33340	0.66055
Rv0725c	-	hypothetical protein Rv0725c 	15	16.3	28.7	195.9	344.3	148.49	0.81	0.47670	0.75282
Rv0726c	-	hypothetical protein Rv0726c 	16	43.8	53.1	963.8	1167.4	203.66	0.28	0.72880	0.96801
Rv0727c	fucA	L-fuculose-phosphate aldolase 	12	25.6	4.0	614.1	96.3	-517.79	-2.67	0.00030	0.00389
Rv0728c	serA2	POSSIBLE D-3-PHOSPHOGLYCERATE DEHYDROGENASE SERA2 (PHOSPHOGLYCERATE DEHYDROGENASE) (PGDH) 	9	32.0	17.9	448.6	250.3	-198.32	-0.84	0.37740	0.70104
Rv0729	xylB	POSSIBLE D-XYLULOSE KINASE XYLB (XYLULOKINASE) (XYLULOSE KINASE) 	19	45.4	36.8	999.2	809.5	-189.77	-0.30	0.56510	0.82289
Rv0730	-	hypothetical protein Rv0730 	3	69.7	8.2	418.2	49.0	-369.14	-3.09	0.05790	0.22583
Rv0731c	-	hypothetical protein Rv0731c 	10	26.6	20.4	371.8	285.8	-86.04	-0.38	0.56820	0.82561
Rv0732	secY	preprotein translocase subunit SecY 	28	13.3	0.0	26.6	0.0	-26.59	-3.84	0.33450	0.66055
Rv0733	adk	adenylate kinase 	5	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0734	mapA	methionine aminopeptidase 	9	12.3	21.2	172.2	297.2	124.97	0.79	0.45000	0.75091
Rv0735	sigL	RNA polymerase sigma factor SigL 	7	29.2	49.6	408.6	694.2	285.59	0.76	0.48240	0.75282
Rv0736	-	PROBABLE CONSERVED MEMBRANE PROTEIN 	8	0.5	26.4	1.0	52.8	51.78	5.72	0.33880	0.66055
Rv0737	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN 	5	18.8	2.1	112.8	12.7	-100.13	-3.15	0.11060	0.34666
Rv0738	-	hypothetical protein Rv0738 	1	3.5	4.1	7.1	8.3	1.18	0.22	1.00000	1.00000
Rv0739	-	hypothetical protein Rv0739 	18	37.5	38.8	1049.5	1087.8	38.26	0.05	0.91810	1.00000
Rv0740	-	hypothetical protein Rv0740 	10	19.7	27.9	314.6	446.1	131.48	0.50	0.56440	0.82248
Rv0741	-	PROBABLE TRANSPOSASE (FRAGMENT) 	3	0.2	0.1	0.7	0.5	-0.15	-0.35	1.00000	1.00000
Rv0742	PE_PGRS8	PE-PGRS FAMILY PROTEIN 	6	34.0	40.1	272.1	320.9	48.80	0.24	0.74900	0.98533
Rv0743c	-	hypothetical protein Rv0743c 	9	42.2	43.6	675.5	697.8	22.36	0.05	0.94080	1.00000
Rv0744c	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN 	9	17.1	0.6	136.8	5.0	-131.75	-4.77	0.03040	0.13910
Rv0745	-	hypothetical protein Rv0745 	7	34.0	34.0	408.1	408.2	0.11	0.00	0.99940	1.00000
Rv0746	PE_PGRS9	PE-PGRS FAMILY PROTEIN 	15	16.6	12.2	166.3	122.5	-43.85	-0.44	0.70120	0.94808
Rv0747	PE_PGRS10	PE-PGRS FAMILY PROTEIN 	16	9.4	12.5	168.7	225.6	56.90	0.42	0.61360	0.87003
Rv0748	-	hypothetical protein Rv0748 	2	24.8	44.4	99.2	177.7	78.47	0.84	0.48460	0.75329
Rv0749	-	hypothetical protein Rv0749 	4	32.3	0.3	258.1	2.5	-255.64	-6.71	0.00020	0.00280
Rv0749A	-	hypothetical protein Rv0749A 	1	1.0	0.0	2.1	0.0	-2.07	-1.03	1.00000	1.00000
Rv0750	-	hypothetical protein Rv0750 	5	13.1	59.1	104.8	472.4	367.64	2.17	0.47510	0.75282
Rv0751c	mmsB	PROBABLE 3-HYDROXYISOBUTYRATE DEHYDROGENASE MMSB (HIBADH) 	7	38.9	1.0	467.0	12.4	-454.57	-5.23	0.00000	0.00000
Rv0752c	fadE9	PROBABLE ACYL-CoA DEHYDROGENASE FADE9 	15	20.0	3.0	319.6	48.3	-271.22	-2.72	0.03890	0.16618
Rv0753c	mmsA	PROBABLE METHYLMALONATE-SEMIALDEHYDE DEHYDROGENASE MMSA (METHYLMALONIC ACID SEMIALDEHYDE DEHYDROGENASE) (MMSDH) 	18	12.6	30.7	353.7	858.6	504.95	1.28	0.03610	0.15846
Rv0754	PE_PGRS11	PE-PGRS FAMILY PROTEIN 	31	40.9	90.3	1471.0	3250.2	1779.18	1.14	0.26600	0.61883
Rv0755A	-	PUTATIVE TRANSPOSASE (FRAGMENT) 	6	142.5	102.3	1139.6	818.2	-321.39	-0.48	0.60500	0.86090
Rv0755c	PPE12	PPE FAMILY PROTEIN 	55	27.7	24.3	774.6	681.6	-93.01	-0.18	0.82360	1.00000
Rv0756c	-	hypothetical protein Rv0756c 	7	42.8	26.3	514.1	315.9	-198.17	-0.70	0.38650	0.71001
Rv0757	phoP	POSSIBLE TWO COMPONENT SYSTEM RESPONSE TRANSCRIPTIONAL POSITIVE REGULATOR PHOP 	12	4.2	1.3	74.8	23.0	-51.85	-1.70	0.00150	0.01446
Rv0758	phoR	POSSIBLE TWO COMPONENT SYSTEM RESPONSE SENSOR KINASE MEMBRANE ASSOCIATED PHOR 	18	4.9	3.7	127.9	96.0	-31.87	-0.41	0.57430	0.83211
Rv0759c	-	hypothetical protein Rv0759c 	2	12.3	2.5	24.5	5.0	-19.52	-2.29	0.32790	0.66055
Rv0760c	-	hypothetical protein Rv0760c 	6	12.3	16.7	73.6	100.1	26.50	0.44	0.55490	0.81309
Rv0761c	adhB	POSSIBLE ZINC-CONTAINING ALCOHOL DEHYDROGENASE NAD DEPENDENT ADHB 	13	48.0	53.5	863.7	963.9	100.13	0.16	0.79330	1.00000
Rv0762c	-	hypothetical protein Rv0762c 	13	43.0	94.6	688.1	1513.7	825.63	1.14	0.28480	0.64310
Rv0763c	-	POSSIBLE FERREDOXIN 	2	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0764c	cyp51	CYTOCHROME P450 51 CYP51 (CYPL1) (P450-L1A1) (STEROL 14-ALPHA DEMETHYLASE) (LANOSTEROL 14-ALPHA DEMETHYLASE) (P450-14DM) 	18	12.6	179.7	226.5	3233.8	3007.35	3.84	0.46600	0.75282
Rv0765c	-	short chain dehydrogenase 	11	6.5	129.1	51.8	1032.6	980.81	4.32	0.06950	0.25278
Rv0766c	cyp123	PROBABLE CYTOCHROME P450 123 CYP123 	25	13.9	1.6	332.5	38.6	-293.85	-3.11	0.00030	0.00389
Rv0767c	-	hypothetical protein Rv0767c 	14	9.1	5.3	127.1	74.2	-52.83	-0.78	0.38560	0.70999
Rv0768	aldA	PROBABLE ALDEHYDE DEHYDROGENASE NAD DEPENDENT ALDA (ALDEHYDE DEHYDROGENASE 	27	13.8	0.7	276.2	13.6	-262.66	-4.35	0.00000	0.00000
Rv0769	-	short chain dehydrogenase 	17	36.2	7.4	723.6	147.1	-576.45	-2.30	0.00700	0.05014
Rv0770	-	PROBABLE DEHYDROGENASE/REDUCTASE 	10	23.0	108.2	367.5	1730.9	1363.34	2.24	0.24080	0.57775
Rv0771	-	POSSIBLE 4-CARBOXYMUCONOLACTONE DECARBOXYLASE (CMD) 	10	64.7	0.4	646.9	4.1	-642.79	-7.30	0.00210	0.01833
Rv0772	purD	phosphoribosylamine--glycine ligase 	24	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0773c	ggtA	PROBABLE BIFUNCTIONAL ACYLASE GGTA: CEPHALOSPORIN ACYLASE (GL-7ACA ACYLASE) + GAMMA-GLUTAMYLTRANSPEPTIDASE (GGT) 	20	19.2	0.8	422.2	16.9	-405.24	-4.64	0.00000	0.00000
Rv0774c	-	PROBABLE CONSERVED EXPORTED PROTEIN 	10	20.6	12.5	206.3	124.9	-81.43	-0.72	0.48710	0.75384
Rv0775	-	hypothetical protein Rv0775 	9	35.3	23.0	564.4	368.7	-195.63	-0.61	0.41160	0.73349
Rv0776c	-	hypothetical protein Rv0776c 	15	51.6	94.4	1135.3	2075.8	940.51	0.87	0.05310	0.21315
Rv0777	purB	adenylosuccinate lyase 	18	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0778	cyp126	POSSIBLE CYTOCHROME P450 126 CYP126 	21	13.6	13.2	436.2	420.8	-15.43	-0.05	0.92130	1.00000
Rv0779c	-	POSSIBLE CONSERVED TRANSMEMBRANE PROTEIN 	8	0.0	98.8	0.0	197.6	197.56	6.64	0.33200	0.66055
Rv0780	hemH	phosphoribosylaminoimidazole-succinocarboxamide synthase 	26	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0781	ptrBa	PROBABLE PROTEASE II PTRBA 	26	19.3	9.0	385.3	179.2	-206.14	-1.10	0.20620	0.51640
Rv0782	ptrBb	PROBABLE PROTEASE II PTRBB 	45	26.2	16.0	890.7	543.1	-347.53	-0.71	0.36130	0.68322
Rv0783c	emrB	POSSIBLE MULTIDRUG RESISTANCE INTEGRAL MEMBRANE EFFLUX PROTEIN EMRB 	27	26.1	11.2	626.0	268.1	-357.92	-1.22	0.13290	0.38933
Rv0784	-	hypothetical protein Rv0784 	10	6.1	0.0	36.7	0.0	-36.74	-2.83	0.01420	0.08703
Rv0785	-	putative FAD-binding dehydrogenase 	35	19.9	0.6	835.0	26.0	-809.00	-5.01	0.00000	0.00000
Rv0786c	-	hypothetical protein Rv0786c 	11	31.7	15.7	379.8	187.8	-192.00	-1.02	0.31040	0.66055
Rv0787	-	hypothetical protein Rv0787 	16	41.8	13.5	751.9	243.3	-508.59	-1.63	0.01810	0.10273
Rv0787A	-	phosphoribosylformylglycinamidine synthase subunit PurS 	2	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0788	purQ	phosphoribosylformylglycinamidine synthase subunit I 	12	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0789c	-	hypothetical protein Rv0789c 	7	22.1	17.0	176.8	135.8	-41.05	-0.38	0.63900	0.89491
Rv0790c	-	hypothetical protein Rv0790c 	21	42.4	36.4	1017.1	874.5	-142.59	-0.22	0.72620	0.96611
Rv0791c	-	hypothetical protein Rv0791c 	13	15.4	3.3	370.1	78.8	-291.32	-2.23	0.00030	0.00389
Rv0792c	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY GNTR-FAMILY) 	19	30.9	45.7	679.4	1005.9	326.50	0.57	0.39700	0.72165
Rv0793	-	hypothetical protein Rv0793 	8	14.9	73.7	238.8	1179.7	940.83	2.30	0.09940	0.32166
Rv0794c	-	PROBABLE OXIDOREDUCTASE 	20	27.5	27.6	605.2	607.7	2.41	0.01	0.99290	1.00000
Rv0795	-	PUTATIVE TRANSPOSASE FOR INSERTION SEQUENCE ELEMENT IS6110 (FRAGMENT) 	4	23.3	7.5	186.4	60.1	-126.33	-1.63	0.15080	0.41871
Rv0796	-	PUTATIVE TRANSPOSASE FOR INSERTION SEQUENCE ELEMENT IS6110 	25	23.7	22.2	1092.3	1022.0	-70.33	-0.10	0.80570	1.00000
Rv0797	-	IS1547 transposase 	13	29.1	26.0	698.8	623.6	-75.18	-0.16	0.78380	1.00000
Rv0798c	cfp29	29 KDa ANTIGEN CFP29 	16	28.4	3.4	284.1	34.4	-249.64	-3.05	0.01020	0.06705
Rv0799c	-	hypothetical protein Rv0799c 	10	25.7	27.4	359.1	383.9	24.73	0.10	0.89480	1.00000
Rv0800	pepC	putative aminopeptidase 2 	16	26.9	15.2	429.9	242.8	-187.05	-0.82	0.26770	0.62136
Rv0801	-	hypothetical protein Rv0801 	1	3.0	0.0	6.1	0.0	-6.07	-2.01	0.33710	0.66055
Rv0802c	-	hypothetical protein Rv0802c 	16	25.0	17.1	350.5	240.0	-110.52	-0.55	0.36490	0.68798
Rv0803	purL	phosphoribosylformylglycinamidine synthase II 	35	0.3	0.0	0.7	0.0	-0.69	-0.43	1.00000	1.00000
Rv0804	-	hypothetical protein Rv0804 	7	14.7	22.3	147.4	222.6	75.28	0.60	0.71600	0.96042
Rv0805	-	hypothetical protein Rv0805 	18	18.5	3.4	406.3	74.0	-332.28	-2.46	0.00010	0.00156
Rv0806c	cpsY	POSSIBLE UDP-GLUCOSE-4-EPIMERASE CPSY (GALACTOWALDENASE) (UDP-GALACTOSE-4-EPIMERASE) (URIDINE DIPHOSPHATE GALACTOSE-4-EPIMERASE) (URIDINE DIPHOSPHO-GALACTOSE-4-EPIMERASE) 	42	38.5	5.6	2000.7	291.3	-1709.38	-2.78	0.00000	0.00000
Rv0807	-	hypothetical protein Rv0807 	2	0.0	102.6	0.0	205.2	205.22	6.70	0.32930	0.66055
Rv0808	purF	amidophosphoribosyltransferase 	27	11.6	22.7	23.1	45.3	22.17	0.97	0.34070	0.66055
Rv0809	purM	phosphoribosylaminoimidazole synthetase 	14	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0810c	-	hypothetical protein Rv0810c 	4	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0811c	-	hypothetical protein Rv0811c 	17	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0812	-	4-amino-4-deoxychorismate lyase 	17	7.1	0.0	14.2	0.0	-14.22	-3.02	0.34130	0.66055
Rv0813c	-	hypothetical protein Rv0813c 	13	23.2	6.5	557.5	156.8	-400.62	-1.83	0.01690	0.09815
Rv0814c	sseC2	CONSERVED HYPOTHETICAL PROTEIN SSEC2 	3	44.6	22.2	267.3	133.1	-134.25	-1.01	0.40660	0.73012
Rv0815c	cysA2	PROBABLE THIOSULFATE SULFURTRANSFERASE CYSA2 (RHODANESE-LIKE PROTEIN) (THIOSULFATE CYANIDE TRANSSULFURASE) (THIOSULFATE THIOTRANSFERASE) 	15	45.2	52.7	1355.5	1582.4	226.88	0.22	0.70760	0.95249
Rv0816c	thiX	PROBABLE THIOREDOXIN THIX 	3	35.8	65.8	71.7	131.6	59.95	0.88	0.33190	0.66055
Rv0817c	-	PROBABLE CONSERVED EXPORTED PROTEIN 	16	0.0	1.4	0.0	2.7	2.71	1.24	1.00000	1.00000
Rv0818	-	TRANSCRIPTIONAL REGULATORY PROTEIN 	11	45.3	369.9	905.6	7398.9	6493.28	3.03	0.01230	0.07852
Rv0819	-	hypothetical protein Rv0819 	14	4.6	1.4	18.4	5.5	-12.83	-1.73	0.43030	0.74036
Rv0820	phoT	PROBABLE PHOSPHATE-TRANSPORT ATP-BINDING PROTEIN ABC TRANSPORTER PHOT 	12	111.6	12.5	2454.6	276.1	-2178.51	-3.15	0.00000	0.00000
Rv0821c	phoY2	PROBABLE PHOSPHATE-TRANSPORT SYSTEM TRANSCRIPTIONAL REGULATORY PROTEIN PHOY2 	6	42.8	23.9	342.6	191.2	-151.43	-0.84	0.36640	0.68951
Rv0822c	-	hypothetical protein Rv0822c 	29	50.3	94.0	2314.9	4321.8	2006.89	0.90	0.10540	0.33563
Rv0823c	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN 	17	35.4	224.9	920.1	5848.2	4928.08	2.67	0.00430	0.03377
Rv0824c	desA1	PROBABLE ACYL-	19	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0825c	-	hypothetical protein Rv0825c 	10	42.1	10.5	757.4	188.1	-569.29	-2.01	0.16030	0.43778
Rv0826	-	hypothetical protein Rv0826 	22	67.9	73.4	2580.9	2790.7	209.79	0.11	0.85800	1.00000
Rv0827c	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN 	7	21.9	10.7	262.8	128.5	-134.30	-1.03	0.14030	0.40273
Rv0828c	-	POSSIBLE DEAMINASE 	10	50.5	32.0	807.3	512.6	-294.68	-0.66	0.43160	0.74036
Rv0829	-	POSSIBLE TRANSPOSASE (FRAGMENT) 	4	56.0	28.6	448.3	228.9	-219.46	-0.97	0.07470	0.26564
Rv0830	-	hypothetical protein Rv0830 	20	49.0	123.5	1666.4	4200.2	2533.77	1.33	0.12520	0.37504
Rv0831c	-	hypothetical protein Rv0831c 	19	51.3	72.3	1743.1	2457.3	714.14	0.50	0.23640	0.56890
Rv0832	PE_PGRS12	PE-PGRS FAMILY PROTEIN 	4	46.4	0.1	278.7	0.5	-278.11	-9.00	0.00160	0.01513
Rv0833	PE_PGRS13	PE-PGRS FAMILY PROTEIN 	11	0.4	12.8	2.4	76.8	74.44	5.01	0.05870	0.22646
Rv0834c	PE_PGRS14	PE-PGRS FAMILY PROTEIN 	27	13.6	22.5	462.1	765.7	303.65	0.73	0.45750	0.75232
Rv0835	lpqQ	POSSIBLE LIPOPROTEIN LPQQ 	14	13.1	101.6	235.4	1828.2	1592.72	2.96	0.02170	0.11732
Rv0836c	-	hypothetical protein Rv0836c 	9	19.9	0.8	279.0	11.0	-268.01	-4.66	0.00000	0.00000
Rv0837c	-	hypothetical protein Rv0837c 	23	15.7	15.5	532.6	526.6	-6.01	-0.02	0.98390	1.00000
Rv0838	lpqR	PROBABLE CONSERVED LIPOPROTEIN LPQR 	7	23.8	282.7	237.7	2826.9	2589.21	3.57	0.37590	0.70007
Rv0839	-	hypothetical protein Rv0839 	14	37.6	36.4	826.2	800.4	-25.80	-0.05	0.94540	1.00000
Rv0840c	pip	PROBABLE PROLINE IMINOPEPTIDASE PIP (PROLYL AMINOPEPTIDASE) (PAP) 	9	35.4	53.0	424.3	636.4	212.07	0.58	0.45080	0.75091
Rv0841	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	3	0.0	0.8	0.0	1.7	1.69	0.88	1.00000	1.00000
Rv0842	-	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN 	24	21.7	22.6	563.2	587.6	24.44	0.06	0.93350	1.00000
Rv0843	-	PROBABLE DEHYDROGENASE 	18	37.4	68.3	821.7	1501.6	679.86	0.87	0.18000	0.47339
Rv0844c	narL	POSSIBLE NITRATE/NITRITE RESPONSE TRANSCRIPTIONAL REGULATORY PROTEIN NARL 	9	56.6	162.8	905.2	2604.2	1699.08	1.52	0.12440	0.37376
Rv0845	-	POSSIBLE TWO COMPONENT SENSOR KINASE 	27	14.2	29.7	566.2	1189.8	623.59	1.07	0.29190	0.65139
Rv0846c	-	PROBABLE OXIDASE 	31	13.5	14.3	379.4	399.2	19.81	0.07	0.92630	1.00000
Rv0847	lpqS	PROBABLE LIPOPROTEIN LPQS 	6	19.7	144.9	158.0	1159.5	1001.55	2.88	0.11990	0.36491
Rv0848	cysK2	POSSIBLE CYSTEINE SYNTHASE A CYSK2 (O-ACETYLSERINE SULFHYDRYLASE) (O-ACETYLSERINE (THIOL)-LYASE) (CSASE) 	28	21.7	23.3	521.8	559.6	37.77	0.10	0.88930	1.00000
Rv0849	-	PROBABLE CONSERVED INTEGRAL MEMBRANE TRANSPORT PROTEIN 	23	16.9	14.8	542.1	472.3	-69.86	-0.20	0.74990	0.98619
Rv0850	-	PUTATIVE TRANSPOSASE (FRAGMENT) 	9	7.8	0.0	46.9	0.0	-46.89	-3.14	0.01510	0.09101
Rv0851c	-	short chain dehydrogenase 	9	9.1	0.0	108.6	0.5	-108.09	-7.65	0.00010	0.00156
Rv0852	fadD16	POSSIBLE FATTY-ACID-CoA LIGASE FADD16 (FATTY-ACID-CoA SYNTHETASE) (FATTY-ACID-CoA SYNTHASE) 	15	9.7	46.8	116.5	561.2	444.66	2.27	0.12100	0.36714
Rv0853c	pdc	PROBABLE PYRUVATE OR INDOLE-3-PYRUVATE DECARBOXYLASE PDC 	26	33.2	25.5	929.5	715.4	-214.09	-0.38	0.64960	0.90436
Rv0854	-	hypothetical protein Rv0854 	6	74.8	4.5	897.4	53.9	-843.47	-4.06	0.00090	0.00976
Rv0855	far	PROBABLE FATTY-ACID-CoA RACEMASE FAR 	13	56.9	5.8	910.4	92.7	-817.67	-3.30	0.00000	0.00000
Rv0856	-	hypothetical protein Rv0856 	5	42.9	41.3	257.4	247.5	-9.92	-0.06	0.92910	1.00000
Rv0857	-	hypothetical protein Rv0857 	8	18.2	24.5	182.4	244.8	62.39	0.42	0.63300	0.88963
Rv0858c	-	aminotransferase 	21	22.2	33.4	664.8	1002.0	337.25	0.59	0.48850	0.75384
Rv0859	fadA	acetyl-CoA acetyltransferase 	8	17.6	0.2	140.6	1.9	-138.68	-6.19	0.00130	0.01313
Rv0860	fadB	PROBABLE FATTY OXIDATION PROTEIN FADB 	27	2.6	0.0	57.5	0.0	-57.49	-1.85	0.00000	0.00000
Rv0861c	ercc3	PROBABLE DNA HELICASE ERCC3 	26	13.1	11.4	314.3	273.6	-40.71	-0.20	0.81860	1.00000
Rv0862c	-	hypothetical protein Rv0862c 	29	24.6	3.1	640.7	79.6	-561.01	-3.01	0.00000	0.00000
Rv0863	-	hypothetical protein Rv0863 	6	32.9	90.1	263.6	721.0	457.40	1.45	0.47270	0.75282
Rv0864	moaC	molybdenum cofactor biosynthesis protein C 	11	34.7	72.7	486.3	1017.9	531.59	1.07	0.19210	0.49438
Rv0865	mog	PROBABLE MOLYBDOPTERIN BIOSYNTHESIS MOG PROTEIN 	8	17.3	48.8	242.1	682.7	440.56	1.50	0.43880	0.74313
Rv0866	moaE2	PROBABLE MOLYBDENUM COFACTOR BIOSYNTHESIS PROTEIN E2 MOAE2 (MOLYBDOPTERIN CONVERTING FACTOR LARGE SUBUNIT) (MOLYBDOPTERIN 	3	82.2	37.6	328.8	150.4	-178.38	-1.13	0.17940	0.47248
Rv0867c	rpfA	POSSIBLE RESUSCITATION-PROMOTING FACTOR RPFA 	12	83.5	34.5	1503.6	620.9	-882.69	-1.28	0.17280	0.46119
Rv0868c	moaD2	PROBABLE MOLYBDENUM COFACTOR BIOSYNTHESIS PROTEIN D 2 MOAD2 (MOLYBDOPTERIN CONVERTING FACTOR SMALL SUBUNIT) (MOLYBDOPTERIN 	6	62.1	99.4	621.1	993.8	372.69	0.68	0.34950	0.66851
Rv0869c	moaA	molybdenum cofactor biosynthesis protein A 	14	42.0	101.8	756.8	1831.6	1074.80	1.28	0.34510	0.66423
Rv0870c	-	hypothetical protein Rv0870c 	6	23.5	12.1	282.6	145.6	-137.01	-0.96	0.09640	0.31605
Rv0871	cspB	PROBABLE COLD SHOCK-LIKE PROTEIN B CSPB 	4	35.9	32.3	215.6	193.7	-21.89	-0.15	0.81160	1.00000
Rv0872c	PE_PGRS15	PE-PGRS FAMILY PROTEIN 	27	46.3	17.7	1573.6	602.9	-970.66	-1.38	0.08670	0.29168
Rv0873	fadE10	PROBABLE ACYL-CoA DEHYDROGENASE FADE10 	34	29.6	19.5	1599.0	1052.0	-547.03	-0.60	0.20310	0.51160
Rv0874c	-	hypothetical protein Rv0874c 	9	66.2	44.1	794.4	529.1	-265.28	-0.59	0.50620	0.76332
Rv0875c	-	POSSIBLE CONSERVED EXPORTED PROTEIN 	12	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0876c	-	POSSIBLE CONSERVED TRANSMEMBRANE PROTEIN 	26	39.4	78.3	315.1	626.3	311.18	0.99	0.46460	0.75282
Rv0877	-	hypothetical protein Rv0877 	15	115.5	1641.7	3002.5	42683.6	39681.09	3.83	0.00160	0.01513
Rv0878c	PPE13	PPE FAMILY PROTEIN 	19	35.4	57.3	1062.6	1719.8	657.11	0.69	0.25490	0.60192
Rv0879c	-	POSSIBLE CONSERVED TRANSMEMBRANE PROTEIN 	3	2.7	6.6	10.6	26.6	15.96	1.32	0.43970	0.74402
Rv0880	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN (POSSIBLY MARR-FAMILY) 	1	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0881	-	POSSIBLE RRNA METHYLTRANSFERASE (RRNA METHYLASE) 	15	28.2	0.7	450.5	10.8	-439.76	-5.38	0.00010	0.00156
Rv0882	-	PROBABLE TRANSMEMBRANE PROTEIN 	1	0.0	0.7	0.0	1.4	1.39	0.76	0.33800	0.66055
Rv0883c	-	hypothetical protein Rv0883c 	6	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0884c	serC	phosphoserine aminotransferase 	12	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv0885	-	hypothetical protein Rv0885 	14	22.7	12.1	408.8	218.5	-190.27	-0.90	0.10360	0.33122
Rv0886	fprB	PROBABLE NADPH:ADRENODOXIN OXIDOREDUCTASE FPRB (ADRENODOXIN REDUCTASE) (AR) (FERREDOXIN-NADP(+) REDUCTASE) 	26	24.7	109.9	791.3	3516.3	2725.04	2.15	0.12180	0.36789
Rv0887c	-	hypothetical protein Rv0887c 	4	46.9	5.8	187.7	23.3	-164.46	-3.01	0.02740	0.13646
Rv0888	-	PROBABLE EXPORTED PROTEIN 	31	52.1	17.0	2293.7	749.8	-1543.93	-1.61	0.00010	0.00156
Rv0889c	citA	citrate synthase 2 	13	22.9	1.0	458.9	20.6	-438.32	-4.48	0.00000	0.00000
