#Resampling
#Command: python transit.py normalize=TTR ignoreNTerm=0.0 doLOESS=False ignoreCodon=True annotationPath=H37Rv.prot_table ignoreCTerm=0.0 histPath= sampleSize=10000 output=<open file 'H37Rv_vs_delta_Rv3811_TTR.dat', mode 'w' at 0x2f1fc00> expList=['delta_Rv3811_TnSeq.wig'] doAdaptive=False ctrlList=['H37Rv_TnSeq.wig']
#Control Samples:  H37Rv_TnSeq.wig
#Experimental Samples:  delta_Rv3811_TnSeq.wig
#Normalized with TTR
#TTR factors:	1.0000	1.1321
#Orf	Name	Description	N	TAs Hit	Sum Rd 1	Sum Rd 2	Delta Rd	log2 FC	p-value	p-adj
Rv1115	-	POSSIBLE EXPORTED PROTEIN 	18	13	1265.0	1219.3	-45.7	-0.05	0.94750	1.00000
Rv1116	-	hypothetical protein Rv1116 	3	3	573.0	634.0	61.0	0.15	0.83710	1.00000
Rv1116A	-	CONSERVED HYPOTHETICAL PROTEIN (FRAGMENT) 	5	4	505.0	799.3	294.3	0.66	0.51270	1.00000
Rv1117	-	hypothetical protein Rv1117 	3	3	805.0	858.1	53.1	0.09	0.73350	1.00000
Rv1118c	-	hypothetical protein Rv1118c 	12	9	1882.0	2555.2	673.2	0.44	0.44620	1.00000
Rv1119c	-	hypothetical protein Rv1119c 	3	2	160.0	55.5	-104.5	-1.53	0.67160	1.00000
Rv1120c	-	hypothetical protein Rv1120c 	4	2	129.0	0.0	-129.0	-7.01	0.33820	1.00000
Rv1121	zwf1	glucose-6-phosphate 1-dehydrogenase 	24	20	835.0	782.3	-52.7	-0.09	0.87320	1.00000
Rv1122	gnd2	6-phosphogluconate dehydrogenase-like protein 	14	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv1123c	bpoB	POSSIBLE PEROXIDASE BPOB (NON-HAEM PEROXIDASE) 	9	8	1237.0	829.8	-407.2	-0.58	0.46530	1.00000
Rv1124	ephC	PROBABLE EPOXIDE HYDROLASE EPHC (EPOXIDE HYDRATASE) 	12	5	396.0	964.6	568.6	1.28	0.11960	1.00000
Rv1125	-	hypothetical protein Rv1125 	23	17	452.0	339.6	-112.4	-0.41	0.59180	1.00000
Rv1126c	-	hypothetical protein Rv1126c 	10	4	24.0	61.1	37.1	1.35	0.37120	1.00000
Rv1127c	ppdK	pyruvate phosphate dikinase 	19	14	506.0	709.8	203.8	0.49	0.52230	1.00000
Rv1128c	-	hypothetical protein Rv1128c 	29	15	390.0	454.0	64.0	0.22	0.80100	1.00000
Rv1129c	-	PROBABLE TRANSCRIPTIONAL REGULATOR PROTEIN 	27	23	994.0	1389.1	395.1	0.48	0.54070	1.00000
Rv1130	-	hypothetical protein Rv1130 	27	23	1735.0	2211.0	476.0	0.35	0.49590	1.00000
Rv1131	gltA1	methylcitrate synthase 	16	12	887.0	700.8	-186.2	-0.34	0.66220	1.00000
Rv1132	-	hypothetical protein Rv1132 	26	20	597.0	1345.0	748.0	1.17	0.02720	0.85058
Rv1133c	metE	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase 	35	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv1134	-	hypothetical protein Rv1134 	5	4	602.0	562.7	-39.3	-0.10	0.98810	1.00000
Rv1135A	-	POSSIBLE ACETYL-CoA ACETYLTRANSFERASE (ACETOACETYL-CoA THIOLASE) 	6	5	794.0	391.7	-402.3	-1.02	0.23260	1.00000
Rv1135c	PPE16	PPE FAMILY PROTEIN 	25	21	2446.0	2489.5	43.5	0.03	0.96260	1.00000
Rv1136	-	POSSIBLE ENOYL-CoA HYDRATASE 	3	3	116.0	237.7	121.7	1.04	0.90210	1.00000
Rv1137c	-	hypothetical protein Rv1137c 	2	2	234.0	266.0	32.0	0.19	1.00000	1.00000
Rv1138c	-	POSSIBLE OXIDOREDUCTASE 	16	12	1549.0	1363.1	-185.9	-0.18	0.82020	1.00000
Rv1139c	-	hypothetical protein Rv1139c 	13	12	1336.0	1865.7	529.7	0.48	0.44190	1.00000
Rv1140	-	PROBABLE INTEGRAL MEMBRANE PROTEIN 	11	7	369.0	542.3	173.3	0.56	0.63260	1.00000
Rv1141c	echA11	enoyl-CoA hydratase 	14	12	1532.0	2168.0	636.0	0.50	0.45930	1.00000
Rv1142c	echA10	enoyl-CoA hydratase 	8	8	764.0	704.2	-59.8	-0.12	0.89560	1.00000
Rv1143	mcr	PROBABLE ALPHA-METHYLACYL-CoA RACEMASE MCR (2-methylacyl-CoA racemase) (2-arylpropionyl-CoA epimerase ) 	15	15	2624.0	2898.2	274.2	0.14	0.78540	1.00000
Rv1144	-	PROBABLE SHORT-CHAIN TYPE DEHYDROGENASE/REDUCTASE 	11	11	1110.0	1348.4	238.4	0.28	0.65460	1.00000
Rv1145	mmpL13a	PROBABLE CONSERVED TRANSMEMBRANE TRANSPORT PROTEIN MMPL13A 	11	10	1404.0	1418.5	14.5	0.01	0.97190	1.00000
Rv1146	mmpL13b	PROBABLE CONSERVED TRANSMEMBRANE TRANSPORT PROTEIN MMPL13B 	23	19	5381.0	3905.8	-1475.2	-0.46	0.42670	1.00000
Rv1147	-	hypothetical protein Rv1147 	9	7	1199.0	1288.3	89.3	0.10	0.88370	1.00000
Rv1148c	-	hypothetical protein Rv1148c 	23	21	1567.0	2075.2	508.2	0.41	0.39010	1.00000
Rv1149	-	POSSIBLE TRANSPOSASE 	6	5	311.0	455.1	144.1	0.55	0.50190	1.00000
Rv1151c	-	NAD-dependent deacetylase 	9	7	1409.0	1103.8	-305.2	-0.35	0.70600	1.00000
Rv1152	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN 	5	5	767.0	543.4	-223.6	-0.50	0.79100	1.00000
Rv1153c	omt	PROBABLE O-METHYLTRANSFERASE OMT 	19	16	2849.0	1937.1	-911.9	-0.56	0.39550	1.00000
Rv1154c	-	hypothetical protein Rv1154c 	16	15	1881.0	1918.9	37.9	0.03	0.96430	1.00000
Rv1155	-	hypothetical protein Rv1155 	11	10	1487.0	1942.7	455.7	0.39	0.53330	1.00000
Rv1156	-	hypothetical protein Rv1156 	12	10	1713.0	1094.8	-618.2	-0.65	0.39280	1.00000
Rv1157c	-	CONSERVED HYPOTHETICAL ALA-, PRO-RICH PROTEIN 	8	6	353.0	372.5	19.5	0.08	0.94550	1.00000
Rv1158c	-	CONSERVED HYPOTHETICAL ALA-, PRO-RICH PROTEIN 	11	5	142.0	294.4	152.4	1.05	0.25380	1.00000
Rv1159	pimE	mannosyltransferase 	28	25	567.0	399.6	-167.4	-0.50	0.46830	1.00000
Rv1159A	phhB	pterin-4-alpha-carbinolamine dehydratase 	12	7	217.0	362.3	145.3	0.74	0.49870	1.00000
Rv1160	mutT2	PROBABLE MUTATOR PROTEIN MUTT (7,8-dihydro-8-oxoguanine-triphosphatase) (8-OXO-DGTPASE) 	4	3	31.0	211.7	180.7	2.77	0.10000	1.00000
Rv1161	narG	PROBABLE RESPIRATORY NITRATE REDUCTASE (ALPHA CHAIN) NARG 	75	59	6369.0	5756.8	-612.2	-0.15	0.59400	1.00000
Rv1162	narH	PROBABLE RESPIRATORY NITRATE REDUCTASE (BETA CHAIN) NARH 	35	34	4925.0	5591.5	666.5	0.18	0.63330	1.00000
Rv1163	narJ	PROBABLE RESPIRATORY NITRATE REDUCTASE (DELTA CHAIN) NARJ 	15	14	2034.0	1582.7	-451.3	-0.36	0.66280	1.00000
Rv1164	narI	PROBABLE RESPIRATORY NITRATE REDUCTASE (GAMMA CHAIN) NARI 	18	15	3117.0	1854.4	-1262.6	-0.75	0.17060	1.00000
Rv1165	typA	POSSIBLE GTP-BINDING TRANSLATION ELONGATION FACTOR TYPA (TYROSINE PHOSPHORYLATED PROTEIN A) (GTP-BINDING PROTEIN) 	15	13	1392.0	2160.1	768.1	0.63	0.26190	1.00000
Rv1166	lpqW	PROBABLE CONSERVED LIPOPROTEIN LPQW 	23	1	1.0	0.0	-1.0	0.00	1.00000	1.00000
Rv1167c	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN 	9	7	511.0	367.9	-143.1	-0.47	0.46730	1.00000
Rv1168c	PPE17	PPE FAMILY PROTEIN 	16	16	2395.0	2473.7	78.7	0.05	0.94500	1.00000
Rv1169c	PE11	PE FAMILY PROTEIN 	3	3	826.0	475.5	-350.5	-0.80	1.00000	1.00000
Rv1170	mshB	N-Acetyl-1-D-myo-Inosityl-2-Amino-2-Deoxy-alpha- D-Glucopyranoside Deacetylase mshB (GlcNAc-Ins deacetylase) 	11	7	351.0	386.1	35.1	0.14	0.84390	1.00000
Rv1171	-	hypothetical protein Rv1171 	6	6	795.0	664.6	-130.4	-0.26	0.71410	1.00000
Rv1172c	PE12	PE FAMILY PROTEIN 	15	12	877.0	1779.7	902.7	1.02	0.09880	1.00000
Rv1173	fbiC	FO synthase 	43	35	925.0	1241.9	316.9	0.43	0.53280	1.00000
Rv1174c	TB8.4	LOW MOLECULAR WEIGHT T-CELL ANTIGEN TB8.4 	8	8	1804.0	1264.6	-539.4	-0.51	0.36050	1.00000
Rv1175c	fadH	PROBABLE NADPH DEPENDENT 2,4-DIENOYL-COA REDUCTASE FADH (2,4-dienoyl coenzyme A reductase) (4-enoyl-CoA reductase) 	28	24	2107.0	1815.9	-291.1	-0.21	0.71310	1.00000
Rv1176c	-	hypothetical protein Rv1176c 	15	12	1130.0	887.6	-242.4	-0.35	0.55420	1.00000
Rv1177	fdxC	PROBABLE FERREDOXIN FDXC 	7	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv1178	-	N-succinyldiaminopimelate aminotransferase 	20	14	738.0	335.1	-402.9	-1.14	0.07960	1.00000
Rv1179c	-	hypothetical protein Rv1179c 	41	34	3820.0	2877.8	-942.2	-0.41	0.31860	1.00000
Rv1180	pks3	PROBABLE POLYKETIDE BETA-KETOACYL SYNTHASE PKS3 	25	18	1016.0	518.5	-497.5	-0.97	0.25730	1.00000
Rv1181	pks4	PROBABLE POLYKETIDE BETA-KETOACYL SYNTHASE PKS4 	70	50	2339.0	2608.4	269.4	0.16	0.68810	1.00000
Rv1182	papA3	PROBABLE CONSERVED POLYKETIDE SYNTHASE ASSOCIATED PROTEIN PAPA3 	40	29	1278.0	2006.1	728.1	0.65	0.11710	1.00000
Rv1183	mmpL10	PROBABLE CONSERVED TRANSMEMBRANE TRANSPORT PROTEIN MMPL10 	52	43	1566.0	3136.0	1570.0	1.00	0.01110	0.44688
Rv1184c	-	POSSIBLE EXPORTED PROTEIN 	22	14	969.0	755.1	-213.9	-0.36	0.66550	1.00000
Rv1185c	fadD21	acyl-CoA synthetase 	32	28	2150.0	2676.3	526.3	0.32	0.49160	1.00000
Rv1186c	-	hypothetical protein Rv1186c 	18	13	476.0	665.7	189.7	0.48	0.43010	1.00000
Rv1187	rocA	PROBABLE PYRROLINE-5-CARBOXYLATE DEHYDROGENASE ROCA 	24	11	317.0	383.8	66.8	0.28	0.67940	1.00000
Rv1188	-	PROBABLE PROLINE DEHYDROGENASE 	22	10	318.0	524.2	206.2	0.72	0.50550	1.00000
Rv1189	sigI	RNA polymerase sigma factor SigI 	8	6	158.0	397.4	239.4	1.33	0.49790	1.00000
Rv1190	-	hypothetical protein Rv1190 	9	5	391.0	691.7	300.7	0.82	0.51730	1.00000
Rv1191	-	hypothetical protein Rv1191 	9	9	1259.0	1041.5	-217.5	-0.27	0.80640	1.00000
Rv1192	-	hypothetical protein Rv1192 	14	11	878.0	1425.3	547.3	0.70	0.22740	1.00000
Rv1193	fadD36	acyl-CoA synthetase 	21	15	323.0	511.7	188.7	0.66	0.23790	1.00000
Rv1194c	-	hypothetical protein Rv1194c 	18	14	1103.0	1153.6	50.6	0.06	0.90240	1.00000
Rv1195	PE13	PE FAMILY PROTEIN 	5	5	1281.0	1548.7	267.7	0.27	0.62170	1.00000
Rv1196	PPE18	PPE FAMILY PROTEIN 	10	10	1695.0	2442.0	747.0	0.53	0.45190	1.00000
Rv1197	esxK	ESAT-6 LIKE PROTEIN ESXK (ESAT-6 LIKE PROTEIN 3) 	3	3	370.0	285.3	-84.7	-0.38	0.80030	1.00000
Rv1198	esxL	PUTATIVE ESAT-6 LIKE PROTEIN ESXL (ESAT-6 LIKE PROTEIN 4) 	4	4	388.0	323.8	-64.2	-0.26	0.68030	1.00000
Rv1199c	-	POSSIBLE TRANSPOSASE 	16	15	1346.0	1358.5	12.5	0.01	0.98560	1.00000
Rv1200	-	PROBABLE CONSERVED INTEGRAL MEMBRANE TRANSPORT PROTEIN 	29	28	4841.0	4914.5	73.5	0.02	0.95820	1.00000
Rv1201c	-	PROBABLE TRANSFERASE 	11	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv1202	dapE	dipeptidase 	16	1	0.0	1.1	1.1	0.18	1.00000	1.00000
Rv1203c	-	hypothetical protein Rv1203c 	8	6	860.0	397.4	-462.6	-1.11	0.45040	1.00000
Rv1204c	-	hypothetical protein Rv1204c 	16	16	2137.0	1750.3	-386.7	-0.29	0.53910	1.00000
Rv1205	-	hypothetical protein Rv1205 	13	13	2450.0	3079.4	629.4	0.33	0.54280	1.00000
Rv1206	fadD6	acyl-CoA synthetase 	37	29	4518.0	1037.0	-3481.0	-2.12	0.00000	0.00000
Rv1207	folP2	PROBABLE DIHYDROPTEROATE SYNTHASE 2 FOLP2 (DHPS 2) (Dihydropteroate pyrophosphorylase 2) 	10	8	824.0	354.4	-469.6	-1.22	0.40510	1.00000
Rv1208	-	hypothetical protein Rv1208 	14	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv1209	-	hypothetical protein Rv1209 	5	5	1817.0	919.3	-897.7	-0.98	0.17960	1.00000
Rv1210	tagA	PROBABLE DNA-3-METHYLADENINE GLYCOSYLASE I TAGA (TAG I) (3-methyladenine-DNA glycosylase I, constitutive) (DNA-3-methyladenine glycosidase I ) 	11	10	2978.0	4754.9	1776.9	0.68	0.33880	1.00000
Rv1211	-	hypothetical protein Rv1211 	4	2	927.0	1995.9	1068.9	1.11	0.67100	1.00000
Rv1212c	-	PUTATIVE GLYCOSYL TRANSFERASE 	31	25	4320.0	5099.1	779.1	0.24	0.73300	1.00000
Rv1213	glgC	glucose-1-phosphate adenylyltransferase 	30	27	3881.0	5991.2	2110.2	0.63	0.29230	1.00000
Rv1214c	PE14	PE FAMILY PROTEIN 	5	4	151.0	278.5	127.5	0.88	0.54260	1.00000
Rv1215c	-	hypothetical protein Rv1215c 	26	20	1938.0	1415.1	-522.9	-0.45	0.52430	1.00000
Rv1216c	-	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN 	19	17	2127.0	2111.4	-15.6	-0.01	0.98250	1.00000
Rv1217c	-	PROBABLE TETRONASIN-TRANSPORT INTEGRAL MEMBRANE PROTEIN ABC TRANSPORTER 	20	16	544.0	817.4	273.4	0.59	0.40080	1.00000
Rv1218c	-	PROBABLE TETRONASIN-TRANSPORT ATP-BINDING PROTEIN ABC TRANSPORTER 	6	6	250.0	528.7	278.7	1.08	0.31530	1.00000
Rv1219c	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN 	10	8	623.0	519.6	-103.4	-0.26	0.71930	1.00000
Rv1220c	-	PROBABLE METHYLTRANSFERASE 	10	8	1429.0	2961.6	1532.6	1.05	0.03450	0.93914
Rv1221	sigE	RNA polymerase sigma factor SigE 	17	16	378.0	347.6	-30.4	-0.12	0.98410	1.00000
Rv1222	-	hypothetical protein Rv1222 	2	2	1004.0	491.3	-512.7	-1.03	1.00000	1.00000
Rv1223	htrA	PROBABLE SERINE PROTEASE HTRA (DEGP PROTEIN) 	22	4	1158.0	918.1	-239.9	-0.33	0.88840	1.00000
Rv1224	tatB	sec-independent translocase 	5	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv1225c	-	hypothetical protein Rv1225c 	6	6	908.0	1072.1	164.1	0.24	0.77820	1.00000
Rv1226c	-	PROBABLE TRANSMEMBRANE PROTEIN 	15	13	1887.0	1364.2	-522.8	-0.47	0.81480	1.00000
Rv1227c	-	PROBABLE TRANSMEMBRANE PROTEIN 	6	5	356.0	351.0	-5.0	-0.02	0.98600	1.00000
Rv1228	lpqX	PROBABLE LIPOPROTEIN LPQX 	9	9	1134.0	1543.1	409.1	0.44	0.53680	1.00000
Rv1229c	mrp	PROBABLE MRP-RELATED PROTEIN MRP 	15	1	0.0	1.1	1.1	0.18	1.00000	1.00000
Rv1230c	-	POSSIBLE MEMBRANE PROTEIN 	20	17	1542.0	1693.6	151.6	0.14	0.80970	1.00000
Rv1231c	-	PROBABLE MEMBRANE PROTEIN 	7	7	586.0	474.4	-111.6	-0.30	0.69830	1.00000
Rv1232c	-	hypothetical protein Rv1232c 	11	11	1421.0	1633.6	212.6	0.20	0.74410	1.00000
Rv1233c	-	hypothetical protein Rv1233c 	19	15	942.0	1330.2	388.2	0.50	0.55480	1.00000
Rv1234	-	PROBABLE TRANSMEMBRANE PROTEIN 	9	7	508.0	468.7	-39.3	-0.12	0.85900	1.00000
Rv1235	lpqY	PROBABLE SUGAR-BINDING LIPOPROTEIN LPQY 	30	20	1568.0	1392.5	-175.5	-0.17	0.82450	1.00000
Rv1236	sugA	PROBABLE SUGAR-TRANSPORT INTEGRAL MEMBRANE PROTEIN ABC TRANSPORTER SUGA 	19	16	1525.0	1582.7	57.7	0.05	0.92960	1.00000
Rv1237	sugB	PROBABLE SUGAR-TRANSPORT INTEGRAL MEMBRANE PROTEIN ABC TRANSPORTER SUGB 	12	8	573.0	485.7	-87.3	-0.24	0.77770	1.00000
Rv1238	sugC	PROBABLE SUGAR-TRANSPORT ATP-BINDING PROTEIN ABC TRANSPORTER SUGC 	25	18	1588.0	977.0	-611.0	-0.70	0.34940	1.00000
Rv1239c	corA	POSSIBLE MAGNESIUM AND COBALT TRANSPORT TRANSMEMBRANE PROTEIN CORA 	25	21	3238.0	1877.0	-1361.0	-0.79	0.10430	1.00000
Rv1240	mdh	malate dehydrogenase 	5	1	0.0	1.1	1.1	0.18	1.00000	1.00000
Rv1241	-	hypothetical protein Rv1241 	1	1	0.0	26.0	26.0	4.70	1.00000	1.00000
Rv1242	-	hypothetical protein Rv1242 	9	8	812.0	471.0	-341.0	-0.79	0.11010	1.00000
Rv1243c	PE_PGRS23	PE-PGRS FAMILY PROTEIN 	19	16	1948.0	1597.4	-350.6	-0.29	0.50530	1.00000
Rv1244	lpqZ	PROBABLE LIPOPROTEIN LPQZ 	8	8	1509.0	2038.9	529.9	0.43	0.42840	1.00000
Rv1245c	-	PROBABLE SHORT-CHAIN TYPE DEHYDROGENASE/REDUCTASE 	14	11	1218.0	1217.0	-1.0	-0.00	0.99850	1.00000
Rv1246c	-	hypothetical protein Rv1246c 	7	7	963.0	1373.3	410.3	0.51	0.50370	1.00000
Rv1247c	-	hypothetical protein Rv1247c 	5	4	213.0	447.2	234.2	1.07	0.31280	1.00000
Rv1248c	kgd	alpha-ketoglutarate decarboxylase 	46	1	1.0	0.0	-1.0	0.00	1.00000	1.00000
Rv1249c	-	POSSIBLE MEMBRANE PROTEIN 	12	11	3469.0	2157.8	-1311.2	-0.68	0.56120	1.00000
Rv1250	-	PROBABLE DRUG-TRANSPORT INTEGRAL MEMBRANE PROTEIN 	31	28	2615.0	2071.8	-543.2	-0.34	0.47940	1.00000
Rv1251c	-	hypothetical protein Rv1251c 	61	46	3233.0	3424.7	191.7	0.08	0.82950	1.00000
Rv1252c	lprE	PROBABLE LIPOPROTEIN LPRE 	7	7	2106.0	1709.5	-396.5	-0.30	0.69820	1.00000
Rv1253	deaD	PROBABLE COLD-SHOCK DEAD-BOX PROTEIN A HOMOLOG DEAD (ATP-dependent RNA helicase deaD homolog) 	35	28	678.0	1912.1	1234.1	1.50	0.00190	0.13071
Rv1254	-	PROBABLE ACYLTRANSFERASE 	26	1	232.0	143.8	-88.2	-0.69	1.00000	1.00000
Rv1255c	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN 	10	7	476.0	682.7	206.7	0.52	0.63260	1.00000
Rv1256c	cyp130	PROBA BLE CYTOCHROME P450 130 CYP130 	16	16	1797.0	1480.8	-316.2	-0.28	0.61250	1.00000
Rv1257c	-	PROBABLE OXIDOREDUCTASE 	16	14	1406.0	946.4	-459.6	-0.57	0.39220	1.00000
Rv1258c	-	PROBABLE CONSERVED INTEGRAL MEMBRANE TRANSPORT PROTEIN 	22	18	2851.0	1915.5	-935.5	-0.57	0.36300	1.00000
Rv1259	-	hypothetical protein Rv1259 	14	10	337.0	509.5	172.5	0.60	0.38480	1.00000
Rv1260	-	hypothetical protein Rv1260 	28	18	1147.0	1158.2	11.2	0.01	0.98500	1.00000
Rv1261c	-	hypothetical protein Rv1261c 	11	10	675.0	387.2	-287.8	-0.80	0.22500	1.00000
Rv1262c	-	HYPOTHETICAL HIT-LIKE PROTEIN 	4	4	288.0	294.4	6.4	0.03	0.94380	1.00000
Rv1263	amiB2	amidase 	22	18	1793.0	1708.4	-84.6	-0.07	0.89770	1.00000
Rv1264	-	ADENYLYL CYCLASE (ATP PYROPHOSPHATE-LYASE) (ADENYLATE CYCLASE) 	13	10	1367.0	1411.7	44.7	0.05	0.95540	1.00000
Rv1265	-	hypothetical protein Rv1265 	11	9	237.0	335.1	98.1	0.50	0.65470	1.00000
Rv1266c	pknH	PROBABLE TRANSMEMBRANE SERINE/THREONINE-PROTEIN KINASE H PKNH (PROTEIN KINASE H) (STPK H) 	29	27	3569.0	2978.6	-590.4	-0.26	0.51680	1.00000
Rv1267c	embR	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN EMBR 	20	16	1194.0	1335.9	141.9	0.16	0.80400	1.00000
Rv1268c	-	hypothetical protein Rv1268c 	11	10	1941.0	1131.0	-810.0	-0.78	0.34770	1.00000
Rv1269c	-	CONSERVED PROBABLE SECRETED PROTEIN 	8	8	784.0	631.7	-152.3	-0.31	0.60030	1.00000
Rv1270c	lprA	POSSIBLE LIPOPROTEIN LPRA 	11	10	626.0	446.1	-179.9	-0.49	0.46850	1.00000
Rv1271c	-	CONSERVED HYPOTHETICAL SECRETED PROTEIN 	7	5	492.0	207.2	-284.8	-1.25	0.16200	1.00000
Rv1272c	-	PROBABLE DRUGS-TRANSPORT TRANSMEMBRANE ATP-BINDING PROTEIN ABC TRANSPORTER 	30	23	1353.0	1328.0	-25.0	-0.03	0.95880	1.00000
Rv1273c	-	PROBABLE DRUGS-TRANSPORT TRANSMEMBRANE ATP-BINDING PROTEIN ABC TRANSPORTER 	32	25	1828.0	1506.8	-321.2	-0.28	0.59310	1.00000
Rv1274	lprB	POSSIBLE LIPOPROTEIN LPRB 	4	2	80.0	38.5	-41.5	-1.06	1.00000	1.00000
Rv1275	lprC	POSSIBLE LIPOPROTEIN LPRC 	6	3	11.0	45.3	34.3	2.04	0.69640	1.00000
Rv1276c	-	hypothetical protein Rv1276c 	7	3	78.0	182.3	104.3	1.22	0.69510	1.00000
Rv1277	-	hypothetical protein Rv1277 	20	19	1236.0	1290.6	54.6	0.06	0.90790	1.00000
Rv1278	-	hypothetical protein Rv1278 	28	17	985.0	1305.3	320.3	0.41	0.45010	1.00000
Rv1279	-	PROBABLE DEHYDROGENASE FAD flavoprotein GMC oxidoreductase 	30	28	1668.0	2709.2	1041.2	0.70	0.29780	1.00000
Rv1280c	oppA	PROBABLE PERIPLASMIC OLIGOPEPTIDE-BINDING LIPOPROTEIN OPPA 	26	22	1966.0	1595.2	-370.8	-0.30	0.56960	1.00000
Rv1281c	oppD	PROBABLE OLIGOPEPTIDE-TRANSPORT ATP-BINDING PROTEIN ABC TRANSPORTER OPPD 	28	17	798.0	517.4	-280.6	-0.63	0.38400	1.00000
Rv1282c	oppC	PROBABLE OLIGOPEPTIDE-TRANSPORT INTEGRAL MEMBRANE PROTEIN ABC TRANSPORTER OPPC 	16	12	511.0	686.1	175.1	0.43	0.61190	1.00000
Rv1283c	oppB	PROBABLE OLIGOPEPTIDE-TRANSPORT INTEGRAL MEMBRANE PROTEIN ABC TRANSPORTER OPPB 	21	14	1103.0	690.6	-412.4	-0.68	0.27400	1.00000
Rv1284	-	hypothetical protein Rv1284 	6	3	409.0	175.5	-233.5	-1.22	0.20240	1.00000
Rv1285	cysD	sulfate adenylyltransferase subunit 2 	16	4	57.0	0.0	-57.0	-5.83	0.02740	0.85058
Rv1286	cysN	bifunctional sulfate adenylyltransferase subunit 1/adenylylsulfate kinase protein 	34	15	1635.0	326.0	-1309.0	-2.33	0.02740	0.85058
Rv1287	-	hypothetical protein Rv1287 	12	11	59.0	122.3	63.3	1.05	0.49790	1.00000
Rv1288	-	hypothetical protein Rv1288 	33	32	5473.0	5257.5	-215.5	-0.06	0.83580	1.00000
Rv1289	-	hypothetical protein Rv1289 	10	10	983.0	838.9	-144.1	-0.23	0.77090	1.00000
Rv1290A	-	hypothetical protein Rv1290A 	7	6	460.0	392.8	-67.2	-0.23	0.83200	1.00000
Rv1290c	-	hypothetical protein Rv1290c 	34	33	4847.0	4546.6	-300.4	-0.09	0.80620	1.00000
Rv1291c	-	CONSERVED HYPOTHETICAL SECRETED PROTEIN 	3	3	48.0	348.7	300.7	2.86	0.20070	1.00000
Rv1292	argS	arginyl-tRNA synthetase 	34	1	0.0	1.1	1.1	0.18	1.00000	1.00000
Rv1293	lysA	PROBABLE DIAMINOPIMELATE DECARBOXYLASE LYSA (DAP DECARBOXYLASE) 	27	1	0.0	1.1	1.1	0.18	1.00000	1.00000
Rv1294	thrA	homoserine dehydrogenase 	24	1	0.0	1.1	1.1	0.18	1.00000	1.00000
Rv1295	thrC	threonine synthase 	20	1	8.0	9.1	1.1	0.18	1.00000	1.00000
Rv1296	thrB	homoserine kinase 	15	2	2.0	1.1	-0.9	-0.82	1.00000	1.00000
Rv1297	rho	transcription termination factor Rho 	22	1	6.0	30.6	24.6	2.35	1.00000	1.00000
Rv1298	rpmE	50S ribosomal protein L31 	6	4	3.0	17.0	14.0	2.50	0.08410	1.00000
Rv1299	prfA	peptide chain release factor 1 	14	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv1300	hemK	PROBABLE HEMK PROTEIN HOMOLOG HEMK 	14	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv1301	-	hypothetical protein Rv1301 	10	6	9.0	3.4	-5.6	-1.41	0.20730	1.00000
Rv1302	rfe	PROBABLE UNDECAPAPRENYL-PHOSPHATE ALPHA-N-ACETYLGLUCOSAMINYLTRANSFERASE RFE (UDP-GlcNAc TRANSFERASE) 	19	4	1373.0	1115.1	-257.9	-0.30	0.76900	1.00000
Rv1303	-	hypothetical protein Rv1303 	4	1	167.0	100.8	-66.2	-0.73	1.00000	1.00000
Rv1304	atpB	F0F1 ATP synthase subunit A 	10	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv1305	atpE	F0F1 ATP synthase subunit C 	7	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv1306	atpF	F0F1 ATP synthase subunit B 	3	1	1.0	0.0	-1.0	0.00	1.00000	1.00000
Rv1307	atpH	PROBABLE ATP SYNTHASE DELTA CHAIN ATPH 	20	1	1.0	0.0	-1.0	0.00	1.00000	1.00000
Rv1308	atpA	F0F1 ATP synthase subunit alpha 	25	2	174.0	1.1	-172.9	-7.26	1.00000	1.00000
Rv1309	atpG	F0F1 ATP synthase subunit gamma 	18	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv1310	atpD	F0F1 ATP synthase subunit beta 	20	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv1311	atpC	F0F1 ATP synthase subunit epsilon 	1	0	0.0	0.0	0.0	0.00	1.00000	1.00000
Rv1312	-	CONSERVED HYPOTHETICAL SECRETED PROTEIN 	10	9	113.0	172.1	59.1	0.61	0.54360	1.00000
